"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Exiguobacterium"	"G"	1735	7	NA	NA	NA	NA	3	NA	NA	7	NA	NA	NA	NA	0.003978	NA	NA	NA	NA	0.00166	NA	NA	0.003978	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Family&nbsp;XII"
"Tumebacillus"	"G"	1678	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005683	NA	NA	NA	NA	0.0005533	NA	NA	0.0005683	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Lactovum"	"G"	1852	9	NA	NA	NA	NA	2	NA	NA	9	NA	NA	NA	NA	0.005114	NA	NA	NA	NA	0.001107	NA	NA	0.005114	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Alkalibacterium"	"G"	1812	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Jeotgalibaca"	"G"	11279	12	NA	NA	NA	NA	1	NA	NA	12	NA	NA	NA	NA	0.006819	NA	NA	NA	NA	0.0005533	NA	NA	0.006819	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Dolosigranulum"	"G"	1820	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005683	NA	NA	NA	NA	0.0005533	NA	NA	0.0005683	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"uncultured"	"G"	1810	2	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	0.001137	NA	NA	NA	NA	0.0005533	NA	NA	0.001137	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Pelosinus"	"G"	2189	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003661	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.003661	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Succiniclasticum"	"G"	2169	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Acidaminococcaceae"
"Galbitalea"	"G"	11150	8	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	8	NA	0.009762	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.009762	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Parafrigoribacterium"	"G"	24510	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	NA	0.01098	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.01098	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Candidatus Flaviluna"	"G"	588	22	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	22	NA	0.02684	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.02684	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Subtercola"	"G"	632	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Rhodoglobus"	"G"	626	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agreia"	"G"	581	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Paeniglutamicibacter"	"G"	14219	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	NA	0.01098	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.01098	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Janibacter"	"G"	563	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Cellulomonadaceae"	"F"	523	6	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	6	NA	0.007321	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.007321	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Cellulomonas"	"G"	525	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	4	NA	0.004881	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.004881	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Demequinaceae"	"F"	531	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Demequina"	"G"	532	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Demequinaceae"
"Brevibacteriaceae"	"F"	521	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	6	NA	0.007321	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.007321	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Brevibacterium"	"G"	522	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	6	NA	0.007321	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.007321	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Brevibacteriaceae"
"Auraticoccus"	"G"	716	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Lawsonella"	"G"	14206	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005683	NA	NA	NA	NA	0.0005533	NA	NA	0.0005683	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Nocardia"	"G"	463	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00244	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Salinispora"	"G"	696	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Actinomarinales"	"O"	24478	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003661	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.003661	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003661	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.003661	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"Atopobiaceae"	"F"	24533	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Olsenella"	"G"	24538	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"Nitratifractor"	"G"	25588	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Sulfurovaceae"
"Nautiliales"	"O"	25595	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria"
"Nautiliaceae"	"F"	25596	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Nautiliales"
"Caminibacter"	"G"	25597	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Nautiliales>Nautiliaceae"
"uncultured"	"G"	25865	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.00166	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Paludisphaera"	"G"	25863	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Blastopirellula"	"G"	25868	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0005683	NA	NA	NA	NA	0.0005533	NA	NA	0.0005683	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Rubripirellula"	"G"	25879	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"AKYG587"	"G"	2317	7	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003873	NA	NA	NA	NA	0.003873	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"CL500-3"	"G"	2318	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Pla1 lineage"	"O"	2329	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"MSBL9"	"O"	2310	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"SG8-4"	"F"	25846	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"Pla3 lineage"	"C"	2335	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes"
"Unknown Order"	"O"	14197	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6"
"Unknown Family"	"F"	14198	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order"
"Luteitalea"	"G"	24468	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Vicinamibacter"	"G"	14199	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Geothrix"	"G"	385	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Subgroup 7"	"O"	396	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Acidobacteria>Holophagae"
"Candidatus Solibacter"	"G"	24435	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Subgroup 5"	"C"	14195	7	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	7	NA	0.008541	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	0.008541	NA	"Bacteria>Acidobacteria"
"Subgroup 25"	"C"	14194	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculia"	"C"	24469	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculales"	"O"	24470	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia"
"Thermoanaerobaculaceae"	"F"	24471	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales"
"TPD-58"	"G"	24475	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Subgroup 10"	"G"	24473	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"GBS-L1-B05"	"C"	14169	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Candidatus Chisholmbacteria"	"O"	25775	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	0.001107	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"WWE3"	"C"	25826	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria"
"Candidatus Uhrbacteria"	"O"	25761	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Kiritimatiellales"	"O"	25710	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae"
"Kiritimatiellaceae"	"F"	25711	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales"
"MSBL3"	"G"	25713	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	0.002213	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Thermodesulfovibrionia"	"C"	25738	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	2	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	2	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	NA	0.00244	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"BMS9AB35"	"C"	25736	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae"
"4-29-1"	"C"	25734	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae"
"GWF2-44-16"	"F"	25720	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Lentisphaerales"	"O"	2251	5	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Lentisphaerae>Lentisphaeria"
"Lentisphaeraceae"	"F"	2252	5	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Lentisphaerales"
"Lentisphaera"	"G"	2253	5	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.00166	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Lentisphaerales>Lentisphaeraceae"
"Oligosphaerales"	"O"	2261	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Lentisphaerae>Oligosphaeria"
"Lenti-02"	"F"	25721	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Oligosphaeria>Oligosphaerales"
"UBA12409"	"F"	25546	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Dependentiae>Babeliae>Babeliales"
"Ktedonobacteria"	"C"	1450	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"Ktedonobacterales"	"O"	1456	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria"
"Ktedonobacteraceae"	"F"	1464	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales"
"1921-3"	"G"	25192	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae"
"uncultured"	"G"	26936	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"BRC1"	"P"	14244	5	NA	NA	NA	NA	5	NA	NA	1	NA	NA	1	NA	0.002766	NA	NA	NA	NA	0.002766	NA	NA	0.0005683	NA	NA	0.00122	NA	"Bacteria"
"Deinococcus"	"G"	1615	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae"
"Thermovirga"	"G"	3915	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"JdFR-76"	"G"	25108	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Calditrichaeota>Calditrichia>Calditrichales>Calditrichaceae"
"Aerophobetes"	"P"	11161	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Modulibacteria"	"P"	25727	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria"
"Moduliflexia"	"C"	25728	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Modulibacteria"
"Moduliflexales"	"O"	25729	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Modulibacteria>Moduliflexia"
"Moduliflexaceae"	"F"	25730	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Modulibacteria>Moduliflexia>Moduliflexales"
"Cloacimonetes"	"P"	11239	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria"
"Cloacimonadia"	"C"	25205	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Cloacimonetes"
"Cloacimonadales"	"O"	25206	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	0.006101	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.006101	NA	"Bacteria>Cloacimonetes>Cloacimonadia"
"Cloacimonadaceae"	"F"	25208	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00122	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	0.00122	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales"
"LNR A2-18"	"G"	25211	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	0.0005533	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales>Cloacimonadaceae"
"Chlorobia"	"C"	25038	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes"
"Chlorobiales"	"O"	25039	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Chlorobia"
"Chlorobiaceae"	"F"	25040	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Chlorobia>Chlorobiales"
"Chlorobaculum"	"G"	25041	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	0.6993	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Chlorobia>Chlorobiales>Chlorobiaceae"
