"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Moraxella"	"G"	475	2	NA	NA	2	NA	2	NA	NA	1	NA	NA	NA	NA	0.001285	NA	NA	0.001285	NA	0.001078	NA	NA	0.0005623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Moraxella catarrhalis"	"S"	480	2	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	NA	0.001285	NA	NA	0.001285	NA	0.0005392	NA	NA	0.0005623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Moraxella"
"Lysobacter gummosus"	"S"	262324	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001285	NA	NA	0.001285	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Lysobacter"
"Xanthomonas oryzae"	"S"	347	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Alteromonas macleodii"	"S"	28108	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Catenovulum"	"G"	1172191	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Catenovulum sp. CCB-QB4"	"S"	2172099	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Catenovulum"
"Shewanella sp. FDAARGOS_354"	"S"	1930557	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Colwelliaceae"	"F"	267889	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Colwellia"	"G"	28228	2	NA	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae"
"Colwellia psychrerythraea"	"S"	28229	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Halomonas sp. KO116"	"S"	1504981	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas elongata"	"S"	2746	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Reinekea"	"G"	230494	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Reinekea forsetii"	"S"	1336806	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Reinekea"
"Endozoicomonadaceae"	"F"	2066474	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Endozoicomonas"	"G"	305899	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Endozoicomonadaceae"
"Endozoicomonas montiporae"	"S"	1027273	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Endozoicomonadaceae>Endozoicomonas"
"endosymbiont of unidentified scaly snail isolate Monju"	"S"	1248727	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.6623	NA	NA	0.0006427	0.6623	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria&nbsp;(miscellaneous)"
"gamma proteobacterium HdN1"	"S"	83406	5	NA	NA	1	NA	5	NA	NA	NA	NA	NA	1	NA	0.002696	NA	NA	0.0006427	NA	0.002696	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria&nbsp;(miscellaneous)"
"Gallaecimonas"	"G"	745410	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria"
"Gallaecimonas sp. HK-28"	"S"	2291597	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>Gallaecimonas"
"Thioflavicoccus"	"G"	156885	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thioflavicoccus mobilis"	"S"	80679	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae>Thioflavicoccus"
"Thiodictyon"	"G"	53392	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiodictyon syntrophicum"	"S"	1166950	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae>Thiodictyon"
"Spiribacter"	"G"	1335745	4	NA	NA	1	NA	3	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Ectothiorhodospiraceae"
"Spiribacter curvatus"	"S"	1335757	4	NA	NA	1	NA	3	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Ectothiorhodospiraceae>Spiribacter"
"Wenzhouxiangellaceae"	"F"	1676141	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Wenzhouxiangella"	"G"	1676142	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Wenzhouxiangellaceae"
"Wenzhouxiangella marina"	"S"	1579979	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Wenzhouxiangellaceae>Wenzhouxiangella"
"Halothiobacillaceae"	"F"	255526	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Halothiobacillus"	"G"	109262	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Halothiobacillaceae"
"Halothiobacillus neapolitanus"	"S"	927	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Halothiobacillaceae>Halothiobacillus"
"Oceanimonas"	"G"	129577	4	NA	NA	3	NA	4	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.001928	NA	0.002157	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Oceanimonas sp. GK1"	"S"	511062	4	NA	NA	3	NA	4	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.001928	NA	0.002157	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Oceanimonas"
"Francisella noatunensis"	"S"	657445	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	0.0005623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Francisella philomiragia"	"S"	28110	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Methylomonas"	"G"	416	2	NA	NA	2	NA	1	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.001285	NA	0.0005392	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylomonas denitrificans"	"S"	1538553	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Methylovulum"	"G"	762296	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylovulum psychrotolerans"	"S"	1704499	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylovulum"
"Acidovorax sp. RAC01"	"S"	1842533	10	NA	NA	10	NA	1	NA	NA	NA	NA	NA	NA	NA	0.006427	NA	NA	0.006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Comamonas aquatica"	"S"	225991	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Burkholderia ambifaria"	"S"	152480	2	NA	NA	1	NA	2	NA	NA	NA	NA	1	1	NA	1.818	NA	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	1.818	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Paraburkholderia terrae"	"S"	311230	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia caledonica"	"S"	134536	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Ralstonia pickettii"	"S"	329	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Pandoraea norimbergensis"	"S"	93219	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Hydromonas"	"G"	1910924	6	NA	NA	1	NA	1	NA	NA	1	NA	NA	6	NA	0.00717	NA	NA	0.0006427	NA	0.0005392	NA	NA	0.0005623	NA	NA	0.00717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	6	NA	NA	1	NA	1	NA	NA	1	NA	NA	6	NA	0.00717	NA	NA	0.0006427	NA	0.0005392	NA	NA	0.0005623	NA	NA	0.00717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Azoarcus sp. CIB"	"S"	198107	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Methyloversatilis"	"G"	378210	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003585	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae"
"Methyloversatilis sp. RAC08"	"S"	1842540	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003585	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Sterolibacteriaceae>Methyloversatilis"
"Sulfuricella"	"G"	935200	13	NA	NA	2	NA	8	NA	NA	NA	NA	NA	13	NA	0.01554	NA	NA	0.001285	NA	0.004313	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae"
"Sulfuricella denitrificans"	"S"	649841	13	NA	NA	2	NA	8	NA	NA	NA	NA	NA	13	NA	0.01554	NA	NA	0.001285	NA	0.004313	NA	NA	NA	NA	NA	0.01554	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Gallionellaceae>Sulfuricella"
"Neisseria elongata"	"S"	495	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Crenobacter"	"G"	1654931	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.001928	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Crenobacter sp. K1W11S-77"	"S"	2290923	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00239	NA	NA	0.001928	NA	NA	NA	NA	NA	NA	NA	0.00239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Crenobacter"
"Candidatus Tremblaya"	"G"	189384	4	NA	NA	2	NA	2	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.001285	NA	0.001078	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria"
"Candidatus Tremblaya princeps"	"S"	189385	4	NA	NA	2	NA	2	NA	NA	NA	NA	NA	4	NA	0.00478	NA	NA	0.001285	NA	0.001078	NA	NA	NA	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Tremblaya"
"Betaproteobacteria bacterium GR16-43"	"S"	1904640	14	NA	NA	1	NA	14	NA	NA	NA	NA	NA	11	NA	0.01315	NA	NA	0.0006427	NA	0.007548	NA	NA	NA	NA	NA	0.01315	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>unclassified&nbsp;Betaproteobacteria&nbsp;(miscellaneous)"
"Phaeobacter gallaeciensis"	"S"	60890	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Stappia"	"G"	152161	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Stappia sp. ES.058"	"S"	1881061	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Stappia"
"Leisingera"	"G"	191028	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera methylohalidivorans"	"S"	133924	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera"
"Roseobacter"	"G"	2433	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinovum"	"G"	367771	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinovum algicola"	"S"	42444	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marinovum"
"Yoonia"	"G"	2211641	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yoonia vestfoldensis"	"S"	245188	3	NA	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001617	NA	NA	0.0006427	NA	0.001617	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yoonia"
"Maricaulis"	"G"	74317	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	0.6098	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	0.6098	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	0.6098	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Novosphingobium sp. PP1Y"	"S"	702113	125	NA	NA	1	NA	125	NA	NA	NA	NA	NA	125	NA	0.1494	NA	NA	0.0006427	NA	0.0674	NA	NA	NA	NA	NA	0.1494	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Porphyrobacter sp. LM 6"	"S"	1896196	12	NA	NA	1	NA	12	NA	NA	NA	NA	NA	12	NA	0.01434	NA	NA	0.0006427	NA	0.00647	NA	NA	NA	NA	NA	0.01434	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Porphyrobacter"
"Candidatus Liberibacter africanus"	"S"	34020	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Neorhizobium galegae"	"S"	399	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001195	NA	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Sinorhizobium fredii group"	"-"	663276	3	NA	NA	1	NA	1	NA	NA	NA	NA	NA	3	NA	0.003585	NA	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	0.003585	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
