"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Saccharospirillaceae"	"F"	3667	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Reinekea"	"G"	26792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Kangiellaceae"	"F"	26761	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"uncultured"	"G"	26765	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"uncultured"	"G"	26778	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Nitrincolaceae"
"uncultured"	"G"	26824	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	0.01128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Polycyclovorans"	"G"	26822	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Salinivibrio"	"G"	3782	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Thiomicrorhabdus"	"G"	26856	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Wohlfahrtiimonadaceae"	"F"	26595	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales"
"Ignatzschineria"	"G"	26596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Wohlfahrtiimonadaceae"
"Methylophaga"	"G"	26735	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"Candidatus Competibacter"	"G"	26609	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Competibacterales>Competibacteraceae"
"JTB23"	"O"	26683	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"CCD24"	"O"	26591	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"WD260"	"O"	26863	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Cycloclasticaceae"	"F"	26687	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Cycloclasticus"	"G"	26688	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Cycloclasticaceae"
"Octadecabacter"	"G"	2603	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sediminimonas"	"G"	2649	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Oceanicella"	"G"	2600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Mameliella"	"G"	2589	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudohoeflea"	"G"	26122	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Brucella"	"G"	26097	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ciceribacter"	"G"	26102	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Paradevosia"	"G"	26061	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Ancylobacter"	"G"	2546	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Methylorhabdus"	"G"	26153	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Nesiotobacter"	"G"	26137	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Ancalomicrobium"	"G"	26082	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"SWB02"	"G"	25968	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Hyphomonas"	"G"	2400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Komagataeibacter"	"G"	25921	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Gluconobacter"	"G"	25918	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodovarius"	"G"	25929	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodocista"	"G"	25952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"uncultured"	"G"	25954	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"uncultured"	"F"	25959	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales"
"Phaeospirillum"	"G"	26185	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Micropepsis"	"G"	26005	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"Ferrovibrio"	"G"	26237	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"PS1 clade"	"F"	26018	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"SAR116 clade"	"F"	26032	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"uncultured"	"F"	26034	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Dstr-E11"	"O"	2409	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sva1033"	"F"	3206	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"RCP2-54"	"O"	26288	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Desulfurivibrio"	"G"	3146	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Magnetococcia"	"C"	26883	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria"
"Magnetococcales"	"O"	26884	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Magnetococcia"
"Magnetococcaceae"	"F"	26885	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales"
"Magnetococcus"	"G"	26886	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Proteobacteria>Magnetococcia>Magnetococcales>Magnetococcaceae"
"Spirosoma"	"G"	24813	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	0.01128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Aquiflexum"	"G"	24728	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004511	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium"	"G"	24734	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Cecembia"	"G"	24732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Cesiribacter"	"G"	24733	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Fabibacter"	"G"	24737	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Imperialibacter"	"G"	24741	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Indibacter"	"G"	24742	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Mariniradius"	"G"	24745	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Siphonobacter"	"G"	24791	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Rhodocytophaga"	"G"	24763	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cytophagaceae"
"Candidatus Paenicardinium"	"G"	24718	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Amoebophilaceae"
"Perexilibacter"	"G"	24772	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"NS4 marine group"	"G"	24924	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gaetbulibacter"	"G"	24885	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Hyunsoonleella"	"G"	24896	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 4"	"G"	24935	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Xanthomarina"	"G"	24969	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Nonlabens"	"G"	24927	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Wandonia"	"G"	24832	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"NS10 marine group"	"G"	24837	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Bergeyella"	"G"	24986	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Candidatus Brownia"	"G"	24822	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"A7P-90m"	"G"	24648	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"BCf9-17 termite group"	"G"	969	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Acetobacteroides"	"G"	14280	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Meniscus"	"G"	14276	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Prevotella 9"	"G"	11183	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	0.006766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006766	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-003"	"G"	11187	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-004"	"G"	11188	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"uncultured"	"G"	24609	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003383	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Dysgonomonas"	"G"	24605	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Fermentimonas"	"G"	24606	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"uncultured"	"G"	24618	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"Microbacter"	"G"	24640	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001128	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"uncultured"	"F"	987	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Tannerellaceae"	"F"	24657	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002255	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
