	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Rickettsiella	50.0	244.0	162.0	41.0	120.0	31.0	59.0	574.0	30.0	511.0	376.0	347.0	357.0	63.0	31.0	34.0	0.0	1.0	1.0	396.0
Rikenellaceae (uncultured)	4.0	4.0	1.0	1.0	6.0	8.0	2.0	1.0	2.0	9.0	3.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	11.0	4.0	0.0	3.0	8.0	10.0	6.0	6.0	4.0	1.0	5.0	0.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0
Rivibacter	3.0	4.0	2.0	7.0	0.0	3.0	1.0	0.0	3.0	1.0	7.0	1.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
Rivicola	18.0	9.0	13.0	19.0	6.0	7.0	6.0	1.0	7.0	2.0	2.0	0.0	88.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0
Rivularia PCC-7116	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	8.0	16.0	40.0	14.0	78.0	9.0	5.0	83.0	9.0	59.0	42.0	38.0	2.0	84.0	56.0	66.0	0.0	0.0	0.0	354.0
Roseateles	19.0	8.0	12.0	21.0	2.0	12.0	18.0	14.0	18.0	6.0	10.0	20.0	5.0	32.0	2.0	7.0	0.0	0.0	0.0	5.0
Roseburia	12.0	0.0	3.0	15.0	0.0	12.0	4.0	2.0	4.0	8.0	2.0	0.0	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseiarcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Roseibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibacterium	0.0	1.0	1.0	3.0	7.0	0.0	1.0	3.0	0.0	5.0	1.0	6.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseicitreum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseicyclus	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseiflexaceae (uncultured)	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimarinus	3.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimicrobium	3.0	0.0	0.0	4.0	0.0	2.0	7.0	5.0	6.0	12.0	6.0	0.0	5.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0
Roseinatronobacter	5.0	5.0	12.0	16.0	15.0	4.0	7.0	16.0	4.0	13.0	10.0	27.0	29.0	14.0	22.0	12.0	0.0	0.0	0.0	0.0
Roseitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseivivax	3.0	4.0	15.0	18.0	13.0	6.0	9.0	7.0	4.0	6.0	11.0	19.0	29.0	6.0	8.0	17.0	0.0	0.0	0.0	0.0
Rosenbergiella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
Roseobacter	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	2.0	5.0	9.0	8.0	50.0	0.0	7.0	38.0	1.0	11.0	20.0	15.0	22.0	6.0	35.0	24.0	0.0	0.0	0.0	4.0
Roseobacter clade Marinomonas lineage	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade NAC11-7 lineage	2.0	2.0	19.0	18.0	26.0	4.0	15.0	30.0	6.0	10.0	21.0	20.0	41.0	9.0	33.0	30.0	0.0	0.0	0.0	0.0
Roseococcus	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	1.0	8.0	11.0	0.0	0.0	4.0	20.0	6.0	9.0	21.0	5.0	42.0	4.0	11.0	4.0	0.0	0.0	0.0	0.0
Roseovarius	12.0	15.0	35.0	50.0	71.0	11.0	37.0	67.0	5.0	29.0	48.0	47.0	117.0	31.0	69.0	71.0	0.0	0.0	0.0	12.0
Rothia	0.0	1.0	0.0	1.0	1.0	2.0	0.0	4.0	0.0	2.0	1.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0
Rubellimicrobium	0.0	0.0	5.0	18.0	2.0	0.0	5.0	8.0	0.0	1.0	9.0	8.0	16.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
Rubinisphaeraceae (uncultured)	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrimonas	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubripirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritalea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritepida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	8.0	2.0	6.0	7.0	2.0	3.0	2.0	2.0	6.0	3.0	8.0	8.0	7.0	11.0	3.0	0.0	0.0	0.0	0.0	7.0
Ruegeria	3.0	8.0	20.0	29.0	45.0	2.0	15.0	35.0	6.0	10.0	21.0	26.0	70.0	21.0	36.0	31.0	0.0	0.0	0.0	0.0
Rugamonas	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 1	0.0	1.0	0.0	0.0	2.0	0.0	1.0	11.0	0.0	6.0	3.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 5	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 6	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	0.0	0.0	0.0	4.0	0.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae (uncultured)	14.0	2.0	0.0	18.0	6.0	8.0	5.0	11.0	7.0	9.0	2.0	0.0	6.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae NK4A214 group	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	8.0	2.0	1.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-002	3.0	0.0	0.0	12.0	0.0	3.0	3.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-005	3.0	0.0	0.0	14.0	0.0	8.0	4.0	10.0	2.0	1.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus 1	6.0	2.0	0.0	5.0	0.0	8.0	5.0	1.0	4.0	3.0	3.0	0.0	3.0	1.0	3.0	9.0	0.0	0.0	0.0	0.0
Ruminococcus 2	6.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
Runella	14.0	7.0	15.0	4.0	25.0	15.0	9.0	4.0	10.0	11.0	14.0	7.0	2.0	59.0	11.0	6.0	0.0	0.0	0.0	34.0
SAR92 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGC AAA164-E04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEEP-SRB1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	0.0	0.0	12.0	0.0	0.0	11.0	9.0	5.0	0.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SM1A02	1.0	1.0	0.0	3.0	0.0	0.0	2.0	3.0	0.0	4.0	3.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SUP05 cluster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SV1-3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWB02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sagittula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Salinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	4.0	6.0	1.0	3.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
Salinicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirepens	2.0	2.0	0.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	7.0	1.0	0.0	0.0	176.0	177.0	228.0	0.0
Sandaracinaceae (uncultured)	3.0	12.0	1.0	25.0	3.0	4.0	4.0	22.0	19.0	5.0	3.0	3.0	110.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0
Sandaracinobacter	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinus	0.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	0.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	0.0	5.0	5.0	0.0	30.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saprospiraceae (uncultured)	22.0	19.0	16.0	26.0	15.0	15.0	39.0	18.0	74.0	31.0	28.0	21.0	7.0	521.0	16.0	20.0	0.0	0.0	0.0	32.0
Sarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Schlegelella	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sedimentitalea	0.0	0.0	1.0	2.0	5.0	0.0	0.0	8.0	0.0	1.0	3.0	3.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Sediminibacterium	21.0	24.0	30.0	6.0	37.0	26.0	28.0	24.0	19.0	51.0	56.0	6.0	7.0	9.0	203.0	106.0	0.0	0.0	0.0	73.0
Sediminicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sediminimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Segetibacter	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seohaeicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	26.0	9.0	12.0	17.0	3.0	5.0	4.0	13.0	3.0	4.0	7.0	2.0	22.0	21.0	1.0	0.0	63.0	61.0	57.0	17.0
Sh765B-TzT-35	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Shewanella	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimia	2.0	4.0	5.0	6.0	14.0	0.0	8.0	10.0	2.0	9.0	16.0	15.0	20.0	10.0	17.0	23.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Shinella	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0
Sideroxydans	10.0	4.0	4.0	11.0	1.0	8.0	8.0	9.0	13.0	10.0	4.0	8.0	17.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
Silanimonas	0.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Silicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Silvanigrella	0.0	3.0	0.0	0.0	4.0	0.0	3.0	1.0	6.0	3.0	2.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Simonsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	303.0	345.0	395.0	454.0	276.0	246.0	419.0	500.0	353.0	528.0	558.0	688.0	135.0	245.0	145.0	226.0	0.0	1.0	0.0	203.0
Singulisphaera	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Siphonobacter	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	1.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	147.0
Smithella	0.0	1.0	0.0	3.0	0.0	0.0	6.0	2.0	10.0	3.0	3.0	0.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathiellaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	0.0
Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solimonadaceae (uncultured)	2.0	1.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Solitalea	1.0	13.0	0.0	0.0	31.0	0.0	2.0	2.0	3.0	13.0	5.0	0.0	1.0	0.0	12.0	2.0	0.0	0.0	0.0	10.0
Sorangium	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerotilus	38.0	43.0	68.0	56.0	25.0	35.0	45.0	56.0	37.0	60.0	59.0	75.0	24.0	52.0	16.0	44.0	0.0	0.0	0.0	42.0
Sphingoaurantiacus	1.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacteriaceae (uncultured)	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	6.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	2.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Sphingobium	41.0	34.0	69.0	82.0	128.0	40.0	49.0	55.0	35.0	45.0	60.0	73.0	337.0	50.0	178.0	156.0	0.0	1.0	0.0	34.0
Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonadaceae (uncultured)	29.0	34.0	37.0	69.0	102.0	30.0	57.0	53.0	51.0	79.0	114.0	49.0	346.0	47.0	403.0	298.0	0.0	0.0	0.0	13.0
Sphingomonas	86.0	78.0	177.0	259.0	288.0	79.0	160.0	187.0	160.0	99.0	177.0	186.0	1114.0	165.0	450.0	354.0	1.0	1.0	1.0	236.0
Sphingopyxis	19.0	30.0	61.0	54.0	109.0	30.0	69.0	34.0	57.0	35.0	52.0	44.0	339.0	43.0	166.0	118.0	0.0	0.0	0.0	19.0
Sphingorhabdus	46.0	29.0	48.0	97.0	109.0	53.0	84.0	43.0	79.0	36.0	48.0	55.0	494.0	62.0	131.0	102.0	0.0	0.0	0.0	15.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	1.0	0.0	5.0	0.0	0.0	1.0	0.0	8.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaetaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirosoma	5.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Spirosomaceae (uncultured)	40.0	3.0	5.0	17.0	0.0	40.0	67.0	4.0	96.0	2.0	3.0	6.0	18.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0
Spongiibacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporacetigenium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporanaerobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthyaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporocytophaga	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Sporolactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporomusa	0.0	1.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
Sporosarcina	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stakelama	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus	12.0	5.0	3.0	9.0	2.0	8.0	5.0	3.0	14.0	9.0	5.0	12.0	5.0	5.0	10.0	12.0	2777.0	2655.0	2927.0	6.0
Starkeya	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	3.0	3.0	0.0	0.0	0.0	0.0
Stenotrophobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
