	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Rickettsiella	52.0	231.0	162.0	37.0	93.0	31.0	57.0	607.0	34.0	466.0	354.0	357.0	357.0	53.0	27.0	26.0	0.0	1.0	1.0	393.0
Rikenellaceae (uncultured)	4.0	6.0	2.0	0.0	4.0	13.0	3.0	3.0	3.0	4.0	5.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	13.0	2.0	0.0	6.0	5.0	16.0	8.0	7.0	12.0	1.0	1.0	0.0	6.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0
Rivibacter	2.0	1.0	0.0	12.0	0.0	1.0	2.0	4.0	5.0	3.0	9.0	1.0	4.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
Rivicola	11.0	4.0	10.0	23.0	6.0	5.0	11.0	3.0	4.0	2.0	2.0	0.0	95.0	10.0	1.0	7.0	0.0	0.0	0.0	0.0
Rivularia PCC-7116	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	15.0	19.0	30.0	23.0	124.0	9.0	6.0	101.0	11.0	59.0	56.0	33.0	3.0	103.0	62.0	57.0	0.0	0.0	0.0	375.0
Roseateles	9.0	7.0	17.0	20.0	2.0	6.0	12.0	18.0	17.0	13.0	17.0	15.0	4.0	31.0	2.0	10.0	0.0	0.0	0.0	6.0
Roseburia	22.0	1.0	6.0	7.0	0.0	13.0	5.0	0.0	5.0	2.0	1.0	0.0	6.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0
Roseiarcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibaca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseibacterium	1.0	1.0	4.0	2.0	5.0	0.0	5.0	4.0	0.0	0.0	5.0	6.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
Roseicitreum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Roseicyclus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseiflexaceae (uncultured)	0.0	1.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimarinus	5.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseimicrobium	4.0	0.0	0.0	8.0	0.0	6.0	4.0	7.0	2.0	11.0	15.0	0.0	11.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Roseinatronobacter	2.0	3.0	14.0	11.0	18.0	2.0	8.0	20.0	5.0	17.0	14.0	34.0	43.0	18.0	33.0	12.0	0.0	0.0	0.0	0.0
Roseitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseivivax	2.0	5.0	13.0	18.0	10.0	3.0	5.0	13.0	5.0	5.0	14.0	14.0	40.0	17.0	13.0	15.0	0.0	0.0	0.0	0.0
Rosenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	3.0	0.0
Roseobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	0.0	13.0	6.0	5.0	52.0	3.0	7.0	42.0	1.0	17.0	10.0	13.0	25.0	6.0	27.0	26.0	0.0	0.0	0.0	8.0
Roseobacter clade Marinomonas lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade NAC11-7 lineage	5.0	7.0	11.0	19.0	36.0	8.0	3.0	30.0	2.0	19.0	28.0	22.0	34.0	15.0	31.0	25.0	0.0	0.0	0.0	0.0
Roseococcus	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	0.0	7.0	14.0	3.0	0.0	9.0	20.0	4.0	6.0	16.0	14.0	34.0	6.0	12.0	10.0	0.0	0.0	0.0	0.0
Roseovarius	7.0	20.0	32.0	40.0	81.0	15.0	35.0	68.0	9.0	38.0	48.0	43.0	102.0	35.0	75.0	63.0	0.0	0.0	0.0	11.0
Rothia	0.0	3.0	0.0	1.0	6.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
Rubellimicrobium	0.0	1.0	3.0	8.0	4.0	0.0	7.0	11.0	0.0	5.0	4.0	16.0	23.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
Rubinisphaeraceae (uncultured)	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubribacterium	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Rubripirellula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritalea	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubritepida	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	4.0	4.0	6.0	12.0	3.0	2.0	6.0	4.0	2.0	5.0	5.0	7.0	6.0	14.0	1.0	0.0	0.0	0.0	0.0	6.0
Ruegeria	3.0	12.0	18.0	22.0	52.0	3.0	13.0	44.0	7.0	12.0	21.0	36.0	55.0	16.0	34.0	24.0	0.0	1.0	0.0	0.0
Rugamonas	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 1	0.0	0.0	0.0	0.0	7.0	0.0	3.0	12.0	0.0	10.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 5	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 6	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	0.0	2.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae (uncultured)	11.0	4.0	5.0	20.0	1.0	5.0	8.0	18.0	11.0	8.0	6.0	0.0	5.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae NK4A214 group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-002	2.0	0.0	0.0	19.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-005	3.0	0.0	0.0	1.0	0.0	5.0	2.0	4.0	3.0	1.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus 1	8.0	0.0	0.0	4.0	0.0	3.0	3.0	3.0	3.0	2.0	6.0	0.0	2.0	8.0	3.0	5.0	0.0	0.0	0.0	0.0
Ruminococcus 2	5.0	0.0	0.0	7.0	0.0	9.0	0.0	1.0	3.0	0.0	0.0	0.0	3.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
Runella	17.0	13.0	17.0	3.0	21.0	22.0	14.0	3.0	8.0	9.0	9.0	5.0	3.0	50.0	9.0	9.0	0.0	0.0	0.0	25.0
SAR92 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGC AAA164-E04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEEP-SRB1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	1.0	0.0	9.0	0.0	0.0	8.0	6.0	5.0	0.0	4.0	4.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SM1A02	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	4.0	2.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SUP05 cluster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SV1-3	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWB02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sagittula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	4.0	4.0	3.0	1.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
Salinicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinirepens	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	7.0	0.0	0.0	0.0	180.0	189.0	216.0	0.0
Sandaracinaceae (uncultured)	7.0	7.0	4.0	32.0	1.0	8.0	2.0	22.0	12.0	9.0	3.0	4.0	120.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	0.0	1.0	0.0	6.0	0.0	2.0	0.0	0.0	2.0	4.0	7.0	0.0	22.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saprospiraceae (uncultured)	17.0	10.0	18.0	21.0	12.0	11.0	29.0	10.0	66.0	31.0	36.0	17.0	18.0	567.0	18.0	17.0	0.0	0.0	0.0	21.0
Sarcina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Schlegelella	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentitalea	0.0	1.0	1.0	1.0	4.0	0.0	0.0	2.0	0.0	4.0	2.0	2.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0
Sediminibacterium	22.0	29.0	23.0	4.0	48.0	30.0	26.0	29.0	25.0	39.0	41.0	16.0	6.0	19.0	159.0	131.0	0.0	0.0	0.0	102.0
Sediminicola	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sediminimonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Segetibacter	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seohaeicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	27.0	8.0	12.0	21.0	2.0	5.0	12.0	13.0	2.0	1.0	4.0	2.0	21.0	8.0	8.0	0.0	58.0	60.0	56.0	13.0
Sh765B-TzT-35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimia	4.0	8.0	13.0	4.0	15.0	0.0	8.0	17.0	3.0	2.0	10.0	12.0	20.0	5.0	20.0	28.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Shinella	0.0	0.0	0.0	2.0	1.0	0.0	0.0	6.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0	0.0
Sideroxydans	10.0	3.0	6.0	9.0	4.0	6.0	8.0	9.0	6.0	9.0	7.0	4.0	17.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0
Silanimonas	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Silicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Silvanigrella	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	29.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Simonsiella	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	285.0	334.0	448.0	458.0	256.0	262.0	400.0	482.0	344.0	518.0	553.0	651.0	118.0	225.0	124.0	246.0	0.0	0.0	0.0	197.0
Singulisphaera	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Siphonobacter	2.0	4.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	137.0
Smithella	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	6.0	3.0	1.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathiellaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0
Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Solimonadaceae (uncultured)	0.0	2.0	4.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	12.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solitalea	1.0	14.0	0.0	1.0	18.0	6.0	2.0	5.0	5.0	17.0	5.0	0.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	18.0
Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphaerotilus	38.0	46.0	68.0	65.0	16.0	28.0	47.0	45.0	52.0	71.0	54.0	86.0	30.0	43.0	18.0	41.0	0.0	0.0	0.0	40.0
Sphingoaurantiacus	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	11.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Sphingobacteriaceae (uncultured)	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	5.0	0.0	0.0	2.0	0.0	5.0	5.0	1.0	5.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Sphingobium	26.0	35.0	72.0	75.0	124.0	32.0	69.0	61.0	56.0	39.0	64.0	62.0	348.0	57.0	195.0	133.0	0.0	1.0	0.0	29.0
Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonadaceae (uncultured)	31.0	33.0	64.0	67.0	96.0	37.0	64.0	54.0	46.0	67.0	133.0	48.0	318.0	57.0	359.0	263.0	0.0	3.0	0.0	16.0
Sphingomonas	61.0	79.0	203.0	272.0	333.0	72.0	154.0	190.0	156.0	83.0	157.0	202.0	1082.0	141.0	471.0	341.0	1.0	1.0	1.0	250.0
Sphingopyxis	31.0	36.0	47.0	70.0	107.0	31.0	54.0	40.0	41.0	44.0	65.0	37.0	315.0	34.0	147.0	123.0	0.0	0.0	0.0	16.0
Sphingorhabdus	46.0	35.0	61.0	101.0	102.0	39.0	79.0	46.0	89.0	48.0	56.0	59.0	503.0	73.0	140.0	108.0	0.0	0.0	0.0	18.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	2.0	0.0	2.0	0.0	0.0	8.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirochaetaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirosoma	3.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	4.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
Spirosomaceae (uncultured)	40.0	6.0	6.0	12.0	0.0	45.0	55.0	7.0	109.0	5.0	1.0	5.0	19.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0
Spongiibacteraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporacetigenium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporanaerobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthyaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporocytophaga	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporolactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporomusa	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporosarcina	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Stakelama	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus	2.0	9.0	8.0	3.0	2.0	2.0	5.0	6.0	15.0	15.0	6.0	16.0	3.0	7.0	3.0	17.0	2829.0	2595.0	2987.0	4.0
Starkeya	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	32.0	6.0	3.0	0.0	0.0	0.0	0.0
Stenotrophobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
