"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Bacillus anthracis str. V770-NP-1R"	"-"	1449979	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus sp. FDAARGOS_235"	"S"	1839798	10	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	0.0005981	NA	NA	NA	NA	NA	NA	NA	0.0005981	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus cellulasensis"	"S"	1049581	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;altitudinis&nbsp;complex"
"Bacillus megaterium Q3"	"-"	1452722	67	NA	NA	NA	NA	NA	NA	NA	67	NA	NA	NA	NA	0.004007	NA	NA	NA	NA	NA	NA	NA	0.004007	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;megaterium"
"Bacillus megaterium NBRC 15308 = ATCC 14581"	"-"	1348623	7	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	1	NA	0.0004187	NA	NA	NA	NA	NA	NA	NA	0.0004187	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;megaterium"
"Bacillus coagulans 36D1"	"-"	345219	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;coagulans"
"Bacillus xiamenensis"	"S"	1178537	86	NA	NA	NA	NA	NA	NA	NA	86	NA	NA	NA	NA	0.005143	NA	NA	NA	NA	NA	NA	NA	0.005143	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. JS"	"S"	1127744	77	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	NA	NA	0.004605	NA	NA	NA	NA	NA	NA	NA	0.004605	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. SJ-10"	"S"	563169	34	NA	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	0.002033	NA	NA	NA	NA	NA	NA	NA	0.002033	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus gibsonii"	"S"	79881	21	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	0.001256	NA	NA	NA	NA	NA	NA	NA	0.001256	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. Y-01"	"S"	2052936	9	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. 275"	"S"	1941347	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004785	NA	NA	NA	NA	NA	NA	NA	0.0004785	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. BH072"	"S"	1570330	7	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0.0004187	NA	NA	NA	NA	NA	NA	NA	0.0004187	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. (in: Bacteria)"	"S"	1409	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus aryabhattai"	"S"	412384	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. SYJ"	"S"	2529386	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Anoxybacillus flavithermus WK1"	"-"	491915	40	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	1	NA	0.002392	NA	NA	NA	NA	NA	NA	NA	0.002392	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus>Anoxybacillus&nbsp;flavithermus"
"Geobacillus stearothermophilus"	"S"	1422	29	NA	NA	NA	NA	NA	NA	NA	29	NA	1	NA	NA	0.001734	NA	NA	NA	NA	NA	NA	NA	0.001734	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus stearothermophilus 10"	"-"	272567	29	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	0.001734	NA	NA	NA	NA	NA	NA	NA	0.001734	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;stearothermophilus"
"Geobacillus sp. GHH01"	"S"	1233873	20	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	0.001196	NA	NA	NA	NA	NA	NA	NA	0.001196	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. Y4.1MC1"	"S"	581103	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0.000299	NA	NA	NA	NA	NA	NA	NA	0.000299	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. WCH70"	"S"	471223	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus genomosp. 3"	"S"	1921421	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Virgibacillus sp. 6R"	"S"	1911587	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Virgibacillus sp. Bac332"	"S"	2419842	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	NA	NA	NA	0.0002392	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Halobacillus litoralis"	"S"	45668	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Halobacillus"
"Halobacillus mangrovi"	"S"	402384	3	NA	NA	NA	NA	NA	NA	NA	3	NA	1	1	NA	0.000764	NA	NA	NA	NA	NA	NA	NA	0.0001794	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Halobacillus"
"Staphylococcus aureus subsp. aureus NCTC 8325"	"-"	93061	405	NA	NA	NA	NA	NA	NA	NA	405	NA	NA	NA	NA	0.02422	NA	NA	NA	NA	NA	NA	NA	0.02422	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus Tager 104"	"-"	1381115	234	NA	NA	NA	NA	NA	NA	NA	234	NA	NA	NA	NA	0.014	NA	NA	NA	NA	NA	NA	NA	0.014	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus ST398"	"-"	523796	108	NA	NA	NA	NA	NA	NA	NA	108	NA	NA	NA	NA	0.006459	NA	NA	NA	NA	NA	NA	NA	0.006459	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus JKD6159"	"-"	869816	80	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	0.004785	NA	NA	NA	NA	NA	NA	NA	0.004785	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus TCH60"	"-"	548473	79	NA	NA	NA	NA	NA	NA	NA	79	NA	NA	NA	NA	0.004725	NA	NA	NA	NA	NA	NA	NA	0.004725	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus 6850"	"-"	1392476	34	NA	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	0.002033	NA	NA	NA	NA	NA	NA	NA	0.002033	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus MRSA252"	"-"	282458	33	NA	NA	NA	NA	NA	NA	NA	33	NA	NA	NA	NA	0.001974	NA	NA	NA	NA	NA	NA	NA	0.001974	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus TW20"	"-"	663951	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus haemolyticus JCSC1435"	"-"	279808	29	NA	NA	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	0.001734	NA	NA	NA	NA	NA	NA	NA	0.001734	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;haemolyticus"
"Staphylococcus epidermidis PM221"	"-"	1449752	42	NA	NA	NA	NA	NA	NA	NA	42	NA	NA	NA	NA	0.002512	NA	NA	NA	NA	NA	NA	NA	0.002512	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;epidermidis"
"Staphylococcus hominis subsp. hominis"	"-"	145391	25	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	0.001495	NA	NA	NA	NA	NA	NA	NA	0.001495	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;hominis"
"Staphylococcus saprophyticus subsp. saprophyticus"	"-"	147452	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;saprophyticus"
"Staphylococcus cohnii"	"S"	29382	375	NA	NA	NA	NA	NA	NA	NA	375	NA	NA	NA	NA	0.02243	NA	NA	NA	NA	NA	NA	NA	0.02243	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus sciuri subsp. sciuri"	"-"	147467	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;sciuri"
"Staphylococcus simulans"	"S"	1286	258	NA	NA	NA	NA	NA	NA	NA	258	NA	NA	NA	NA	0.01543	NA	NA	NA	NA	NA	NA	NA	0.01543	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus simiae"	"S"	308354	204	NA	NA	NA	NA	NA	NA	NA	204	NA	NA	NA	NA	0.0122	NA	NA	NA	NA	NA	NA	NA	0.0122	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus succinus"	"S"	61015	196	NA	NA	NA	NA	NA	NA	NA	196	NA	1	NA	NA	0.01172	NA	NA	NA	NA	NA	NA	NA	0.01172	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus schweitzeri"	"S"	1654388	89	NA	NA	NA	NA	NA	NA	NA	89	NA	NA	NA	NA	0.005323	NA	NA	NA	NA	NA	NA	NA	0.005323	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus pasteuri"	"S"	45972	75	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	0.004486	NA	NA	NA	NA	NA	NA	NA	0.004486	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus carnosus"	"S"	1281	65	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	0.003888	NA	NA	NA	NA	NA	NA	NA	0.003888	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus carnosus subsp. carnosus"	"-"	147448	38	NA	NA	NA	NA	NA	NA	NA	38	NA	NA	NA	NA	0.002273	NA	NA	NA	NA	NA	NA	NA	0.002273	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;carnosus"
"Staphylococcus carnosus subsp. carnosus TM300"	"-"	396513	38	NA	NA	NA	NA	NA	NA	NA	38	NA	NA	NA	NA	0.002273	NA	NA	NA	NA	NA	NA	NA	0.002273	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;carnosus>Staphylococcus&nbsp;carnosus&nbsp;subsp.&nbsp;carnosus"
"Staphylococcus equorum"	"S"	246432	63	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	NA	NA	0.003768	NA	NA	NA	NA	NA	NA	NA	0.003768	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus muscae"	"S"	1294	50	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	1	0.00299	NA	NA	NA	NA	NA	NA	NA	0.00299	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus agnetis"	"S"	985762	18	NA	NA	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus pseudintermedius"	"S"	283734	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004785	NA	NA	NA	NA	NA	NA	NA	0.0004785	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus pseudintermedius HKU10-03"	"-"	937773	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;pseudintermedius"
"Staphylococcus sp. M0911"	"S"	2025492	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Macrococcus canis"	"S"	1855823	9	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Macrococcus"
"Listeria monocytogenes 08-5578"	"-"	653938	113	NA	NA	NA	NA	NA	NA	NA	113	NA	NA	NA	NA	0.006758	NA	NA	NA	NA	NA	NA	NA	0.006758	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes SLCC2755"	"-"	932919	94	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	NA	NA	0.005622	NA	NA	NA	NA	NA	NA	NA	0.005622	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes J1-220"	"-"	930782	33	NA	NA	NA	NA	NA	NA	NA	33	NA	NA	NA	NA	0.001974	NA	NA	NA	NA	NA	NA	NA	0.001974	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes SLCC2376"	"-"	882097	17	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	0.001017	NA	NA	NA	NA	NA	NA	NA	0.001017	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes SLCC2372"	"-"	932920	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	NA	NA	NA	0.0001794	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria ivanovii"	"S"	1638	592	NA	NA	NA	NA	NA	NA	NA	592	NA	NA	NA	NA	0.03541	NA	NA	NA	NA	NA	NA	NA	0.03541	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria"
"Listeria ivanovii subsp. ivanovii"	"-"	202751	247	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	NA	0.01477	NA	NA	NA	NA	NA	NA	NA	0.01477	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;ivanovii"
"Listeria ivanovii subsp. ivanovii PAM 55"	"-"	881621	247	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	NA	0.01477	NA	NA	NA	NA	NA	NA	NA	0.01477	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;ivanovii>Listeria&nbsp;ivanovii&nbsp;subsp.&nbsp;ivanovii"
"Listeria ivanovii subsp. londoniensis"	"-"	202752	183	NA	NA	NA	NA	NA	NA	NA	183	NA	NA	NA	NA	0.01094	NA	NA	NA	NA	NA	NA	NA	0.01094	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;ivanovii"
"Planococcus kocurii"	"S"	1374	13	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	0.0007775	NA	NA	NA	NA	NA	NA	NA	0.0007775	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. Y42"	"S"	2213202	9	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Kurthia sp. 11kri321"	"S"	1750719	13	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	1	NA	0.0007775	NA	NA	NA	NA	NA	NA	NA	0.0007775	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Kurthia"
"Paenibacillus polymyxa SC2"	"-"	886882	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	NA	NA	NA	5.981e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus>Paenibacillus&nbsp;polymyxa"
