"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Clade IV"	"F"	26234	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"uncultured"	"G"	2822	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Sneathiella"	"G"	2821	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	5e-04	NA	NA	NA	0.0003301	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"PS1 clade"	"F"	26018	8	NA	NA	NA	8	NA	1	NA	NA	1	3	1	NA	0.002641	NA	NA	NA	0.002641	NA	5e-04	NA	NA	0.0004325	0.0009754	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales"
"Rhodoligotrophos"	"G"	26024	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"Puniceispirillales"	"O"	26028	12	NA	NA	NA	12	NA	3	NA	NA	NA	2	1	NA	0.003961	NA	NA	NA	0.003961	NA	0.0015	NA	NA	NA	0.0006502	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SAR116 clade"	"F"	26032	10	NA	NA	NA	10	NA	3	NA	NA	NA	1	1	NA	0.003301	NA	NA	NA	0.003301	NA	0.0015	NA	NA	NA	0.0003251	0.0004992	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Candidatus Puniceispirillum"	"G"	26033	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales>SAR116&nbsp;clade"
"EF100-94H03"	"F"	26029	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"uncultured"	"F"	26034	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Fodinicurvataceae"	"F"	26200	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	0.0009903	NA	NA	NA	0.0009903	NA	NA	NA	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales"
"uncultured"	"G"	26204	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	0.0006502	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"Rhodovibrio"	"G"	26203	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Fodinicurvataceae"
"Dstr-E11"	"O"	2409	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kordiimonadales"	"O"	2411	3	NA	NA	NA	1	NA	2	NA	NA	2	3	NA	NA	0.001	NA	NA	NA	0.0003301	NA	0.001	NA	NA	0.000865	0.0009754	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kordiimonadaceae"	"F"	2412	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	5e-04	NA	NA	NA	0.0003301	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Kordiimonas"	"G"	2413	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	5e-04	NA	NA	NA	0.0003301	NA	5e-04	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Kordiimonadaceae"
"Alphaproteobacteria Incertae Sedis"	"O"	2382	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Unknown Family"	"F"	2383	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"uncultured"	"G"	14503	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Chondromyces"	"G"	3238	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Jahnella"	"G"	11488	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"Aggregicoccus"	"G"	14606	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Myxococcaceae"
"PS-B29"	"F"	11487	5	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	NA	0.00165	NA	NA	NA	0.00165	NA	NA	NA	NA	NA	0.0009754	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Amb-16S-1034"	"F"	11477	2	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"FFCH16767"	"F"	3221	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Candidatus Turbabacter"	"G"	26284	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	0.002641	NA	NA	NA	0.002641	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Pseudobacteriovorax"	"G"	14613	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Desulfovirga"	"G"	3263	30	NA	NA	NA	30	NA	1	NA	NA	NA	4	NA	NA	0.009903	NA	NA	NA	0.009903	NA	5e-04	NA	NA	NA	0.0013	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"Geoalkalibacter"	"G"	3196	5	NA	NA	NA	5	NA	1	NA	NA	NA	NA	NA	NA	0.00165	NA	NA	NA	0.00165	NA	5e-04	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Malonomonas"	"G"	3192	3	NA	NA	NA	3	NA	NA	NA	NA	1	NA	NA	NA	0.0009903	NA	NA	NA	0.0009903	NA	NA	NA	NA	0.0004325	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"MA-28-I98C"	"F"	3205	16	NA	NA	NA	16	NA	3	NA	NA	1	7	NA	NA	0.005281	NA	NA	NA	0.005281	NA	0.0015	NA	NA	0.0004325	0.002276	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Desulfofaba"	"G"	3126	6	NA	NA	NA	6	NA	NA	1	NA	NA	3	1	NA	0.001981	NA	NA	NA	0.001981	NA	NA	0.0004325	NA	NA	0.0009754	0.0004992	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulforegula"	"G"	3131	3	NA	NA	NA	3	NA	NA	2	NA	NA	NA	NA	NA	0.0009903	NA	NA	NA	0.0009903	NA	NA	0.000865	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfotignum"	"G"	3135	2	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	0.000865	NA	NA	NA	0.0003301	NA	NA	0.000865	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobotulus"	"G"	3123	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfocella"	"G"	3124	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Candidatus Magnetananas"	"G"	3113	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Algorimarina"	"G"	3111	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfofrigus"	"G"	3127	1	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	0.0004325	NA	NA	NA	0.0003301	NA	NA	0.0004325	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulforhopalus"	"G"	3144	5	NA	NA	NA	5	NA	NA	2	NA	2	3	NA	NA	0.00165	NA	NA	NA	0.00165	NA	NA	0.000865	NA	0.000865	0.0009754	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfurivibrio"	"G"	3146	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Candidatus Electrothrix"	"G"	26274	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"SEEP-SRB2"	"G"	3149	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"MSBL7"	"G"	3148	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfofustis"	"G"	3142	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	5e-04	NA	NA	NA	0.0003301	NA	5e-04	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Bilophila"	"G"	3170	2	NA	NA	NA	2	NA	2	1	NA	NA	1	NA	NA	0.001	NA	NA	NA	0.0006602	NA	0.001	0.0004325	NA	NA	0.0003251	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Anseongella"	"G"	25021	3	NA	NA	NA	3	NA	2	NA	NA	NA	NA	1	NA	0.001	NA	NA	NA	0.0009903	NA	0.001	NA	NA	NA	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Arcticibacter"	"G"	25022	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	0.0003301	NA	NA	0.0004325	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"KD3-93"	"F"	25011	10	NA	NA	NA	2	NA	2	NA	NA	10	3	3	NA	0.004325	NA	NA	NA	0.0006602	NA	0.001	NA	NA	0.004325	0.0009754	0.001498	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Z4MB62"	"F"	25034	2	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	5e-04	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ADurb.Bin408"	"F"	25003	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"E6aC02"	"F"	25007	2	NA	NA	NA	1	NA	2	2	NA	2	1	2	NA	0.001	NA	NA	NA	0.0003301	NA	0.001	0.000865	NA	0.000865	0.0003251	0.0009985	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Litoribacter"	"G"	24743	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Roseivirga"	"G"	24757	2	NA	NA	NA	1	NA	NA	NA	NA	2	NA	1	NA	0.000865	NA	NA	NA	0.0003301	NA	NA	NA	NA	0.000865	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Rhodonellum"	"G"	24756	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	0.0003301	NA	NA	NA	NA	0.0004325	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Catalinimonas"	"G"	24731	2	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	0.000865	NA	NA	NA	0.0003301	NA	NA	NA	NA	0.000865	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"uncultured"	"G"	24719	4	NA	NA	NA	4	NA	2	2	NA	2	NA	4	NA	0.001997	NA	NA	NA	0.00132	NA	0.001	0.000865	NA	0.000865	NA	0.001997	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Amoebophilaceae"
"Candidatus Paenicardinium"	"G"	24718	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Amoebophilaceae"
"Olleya"	"G"	24928	3	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	0.001	NA	NA	NA	0.0009903	NA	0.001	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Subsaxibacter"	"G"	24959	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejuia"	"G"	24900	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquimarina"	"G"	24850	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	0.0004992	NA	NA	NA	0.0003301	NA	NA	0.0004325	NA	NA	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	0.001498	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	0.001498	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Euzebyella"	"G"	24874	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Litoribaculum"	"G"	24907	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gaetbulibacter"	"G"	24885	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	0.0003301	NA	NA	NA	NA	0.0004325	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Coenonia"	"G"	24866	2	NA	NA	NA	1	NA	NA	1	NA	1	NA	2	NA	0.0009985	NA	NA	NA	0.0003301	NA	NA	0.0004325	NA	0.0004325	NA	0.0009985	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Bizionia"	"G"	24862	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tamlana"	"G"	24963	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	2	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	0.0003301	NA	NA	0.000865	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Candidatus Uzinura"	"G"	24824	2	NA	NA	NA	1	NA	NA	2	NA	1	NA	1	NA	0.000865	NA	NA	NA	0.0003301	NA	NA	0.000865	NA	0.0004325	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Flavobacteriales Incertae Sedis"	"F"	24977	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Ichthyobacterium"	"G"	24978	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriales&nbsp;Incertae&nbsp;Sedis"
"Parafilimonas"	"G"	24689	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Meniscus"	"G"	14276	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	1	NA	0.001981	NA	NA	NA	0.001981	NA	NA	NA	NA	NA	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Prolixibacter"	"G"	14277	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0006602	NA	NA	NA	0.0006602	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Acetobacteroides"	"G"	14280	4	NA	NA	NA	4	NA	NA	NA	NA	3	NA	NA	NA	0.00132	NA	NA	NA	0.00132	NA	NA	NA	NA	0.001297	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenella"	"G"	973	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0009903	NA	NA	NA	0.0009903	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alkaliflexus"	"G"	24620	4	NA	NA	NA	4	NA	NA	2	NA	3	4	3	NA	0.001498	NA	NA	NA	0.00132	NA	NA	0.000865	NA	0.001297	0.0013	0.001498	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Coprobacter"	"G"	24599	2	NA	NA	NA	1	NA	1	NA	NA	2	NA	1	NA	0.000865	NA	NA	NA	0.0003301	NA	5e-04	NA	NA	0.000865	NA	0.0004992	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"CR-115"	"F"	923	3	NA	NA	NA	2	NA	1	1	NA	3	3	2	NA	0.001297	NA	NA	NA	0.0006602	NA	5e-04	0.0004325	NA	0.001297	0.0009754	0.0009985	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"p-2534-18B5 gut group"	"F"	985	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	0.0003301	NA	NA	NA	NA	0.0004325	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"LKC2.127-25"	"F"	926	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroidales RF16 group"	"F"	11172	1	NA	NA	NA	1	NA	1	1	NA	NA	1	NA	NA	5e-04	NA	NA	NA	0.0003301	NA	5e-04	0.0004325	NA	NA	0.0003251	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"FTLpost3"	"F"	924	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Chlorobiaceae"	"F"	25040	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Chlorobia>Chlorobiales"
"Chlorobaculum"	"G"	25041	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Chlorobia>Chlorobiales>Chlorobiaceae"
"uncultured"	"F"	26991	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003301	NA	NA	NA	0.0003301	NA	NA	NA	NA	NA	0.0003251	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"Rubritalea"	"G"	4035	9	NA	NA	NA	9	NA	NA	1	NA	2	8	1	NA	0.002971	NA	NA	NA	0.002971	NA	NA	0.0004325	NA	0.000865	0.002601	0.0004992	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Verrucomicrobium"	"G"	4045	6	NA	NA	NA	6	NA	2	1	NA	4	6	NA	NA	0.001981	NA	NA	NA	0.001981	NA	0.001	0.0004325	NA	0.00173	0.001951	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"SCGC AAA164-E04"	"G"	26997	9	NA	NA	NA	9	NA	2	1	NA	3	6	NA	NA	0.002971	NA	NA	NA	0.002971	NA	0.001	0.0004325	NA	0.001297	0.001951	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
