"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_april_BC01.cladeReads"	"centrifuge_classification_april_BC02.cladeReads"	"centrifuge_classification_april_BC03.cladeReads"	"centrifuge_classification_april_BC04.cladeReads"	"centrifuge_classification_april_BC05.cladeReads"	"centrifuge_classification_april_BC06.cladeReads"	"centrifuge_classification_april_BC07.cladeReads"	"centrifuge_classification_april_BC08.cladeReads"	"centrifuge_classification_april_BC09.cladeReads"	"centrifuge_classification_april_BC10.cladeReads"	"centrifuge_classification_april_BC11.cladeReads"	"centrifuge_classification_april_BC12.cladeReads"	"Max.1"	"centrifuge_classification_april_BC01.cladeReads.."	"centrifuge_classification_april_BC02.cladeReads.."	"centrifuge_classification_april_BC03.cladeReads.."	"centrifuge_classification_april_BC04.cladeReads.."	"centrifuge_classification_april_BC05.cladeReads.."	"centrifuge_classification_april_BC06.cladeReads.."	"centrifuge_classification_april_BC07.cladeReads.."	"centrifuge_classification_april_BC08.cladeReads.."	"centrifuge_classification_april_BC09.cladeReads.."	"centrifuge_classification_april_BC10.cladeReads.."	"centrifuge_classification_april_BC11.cladeReads.."	"centrifuge_classification_april_BC12.cladeReads.."	"lineage"
"Polaribacter sp. MED152"	"S"	313598	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Polaribacter"
"Cellulophaga algicola"	"S"	59600	2	NA	NA	NA	NA	NA	NA	2	NA	2	NA	1	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	NA	0.000865	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Cellulophaga"
"Cellulophaga algicola DSM 14237"	"-"	688270	2	NA	NA	NA	NA	NA	NA	2	NA	2	NA	1	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	NA	0.000865	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Cellulophaga>Cellulophaga&nbsp;algicola"
"Sphingobacterium sp. G1-14"	"S"	2003121	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Sphingobacteriia>Sphingobacteriales>Sphingobacteriaceae>Sphingobacterium"
"Bacteroides ovatus V975"	"-"	1379690	3	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	3	NA	0.001498	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	0.001498	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides>Bacteroides&nbsp;ovatus"
"unclassified Nostocales"	"-"	201821	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Stanieria sp. NIES-3757"	"S"	1807358	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales>Dermocarpellaceae>Stanieria"
"cyanobacterium endosymbiont of Rhopalodia gibberula"	"S"	1763363	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)"
"Desulfotomaculum ruminis"	"S"	1564	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum"
"Desulfotomaculum ruminis DSM 2154"	"-"	696281	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfotomaculum>Desulfotomaculum&nbsp;ruminis"
"Clostridium novyi"	"S"	1542	2	NA	NA	NA	NA	NA	NA	2	2	NA	2	1	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	0.0005531	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium novyi NT"	"-"	386415	2	NA	NA	NA	NA	NA	NA	2	2	NA	1	1	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	0.0005531	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium>Clostridium&nbsp;novyi"
"Christensenella massiliensis"	"S"	1805714	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	1	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Christensenellaceae>Christensenella"
"Lactobacillus delbrueckii subsp. lactis DSM 20072"	"-"	888027	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	0.0002766	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii>Lactobacillus&nbsp;delbrueckii&nbsp;subsp.&nbsp;lactis"
"Streptococcus agalactiae serogroup III"	"-"	216495	2	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	0.0002766	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae"
"Streptococcus agalactiae NEM316"	"-"	211110	2	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	0.0002766	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;agalactiae>Streptococcus&nbsp;agalactiae&nbsp;serogroup&nbsp;III"
"Streptococcus dysgalactiae subsp. dysgalactiae"	"-"	99822	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;dysgalactiae&nbsp;group>Streptococcus&nbsp;dysgalactiae"
"Bacillus subtilis subsp. globigii"	"-"	1496303	26	NA	NA	NA	NA	NA	NA	1	26	NA	NA	NA	NA	0.007191	NA	NA	NA	NA	NA	NA	0.0004325	0.007191	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis"
"Bacillus sonorensis"	"S"	119858	26	NA	NA	NA	NA	NA	NA	1	26	NA	NA	NA	NA	0.007191	NA	NA	NA	NA	NA	NA	0.0004325	0.007191	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus cellulasensis"	"S"	1049581	3	NA	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	0.0008297	NA	NA	NA	NA	NA	NA	0.0004325	0.0008297	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;altitudinis&nbsp;complex"
"[Brevibacterium] frigoritolerans"	"S"	450367	3	NA	NA	NA	NA	NA	NA	2	NA	NA	1	3	NA	0.001498	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	0.0003251	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus smithii"	"S"	1479	2	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	0.0005531	NA	NA	NA	NA	NA	NA	0.0004325	0.0005531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus litoralis"	"S"	152268	33	NA	NA	NA	NA	NA	NA	1	33	NA	1	NA	NA	0.009127	NA	NA	NA	NA	NA	NA	0.0004325	0.009127	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus marisflavi"	"S"	189381	26	NA	NA	NA	NA	NA	NA	1	26	NA	NA	NA	NA	0.007191	NA	NA	NA	NA	NA	NA	0.0004325	0.007191	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus glycinifermentans"	"S"	1664069	382	NA	NA	NA	NA	NA	NA	1	382	NA	NA	NA	NA	0.1056	NA	NA	NA	NA	NA	NA	0.0004325	0.1056	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus genomosp. 3"	"S"	1921421	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Virgibacillus dokdonensis"	"S"	302167	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Staphylococcus sciuri"	"S"	1296	78	NA	NA	NA	NA	NA	NA	1	78	1	NA	NA	NA	0.02157	NA	NA	NA	NA	NA	NA	0.0004325	0.02157	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus pettenkoferi"	"S"	170573	55	NA	NA	NA	NA	NA	NA	1	55	NA	NA	NA	NA	0.01521	NA	NA	NA	NA	NA	NA	0.0004325	0.01521	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Paenibacillus donghaensis"	"S"	414771	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	0.0002766	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Planococcus halocryophilus"	"S"	1215089	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Kyrpidia tusciae"	"S"	33943	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Kyrpidia"
"Kyrpidia tusciae DSM 2912"	"-"	562970	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Kyrpidia>Kyrpidia&nbsp;tusciae"
"Microbacterium paludicola"	"S"	300019	4	NA	NA	NA	NA	NA	NA	2	NA	1	4	NA	NA	0.0013	NA	NA	NA	NA	NA	NA	0.000865	NA	0.0004325	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium testaceum"	"S"	2033	8	NA	NA	NA	NA	NA	NA	1	NA	NA	8	NA	NA	0.002601	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.002601	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium testaceum StLB037"	"-"	979556	8	NA	NA	NA	NA	NA	NA	1	NA	NA	8	NA	NA	0.002601	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.002601	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium>Microbacterium&nbsp;testaceum"
"Rathayibacter festucae"	"S"	110937	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter"
"Rathayibacter festucae DSM 15932"	"-"	1328866	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Rathayibacter>Rathayibacter&nbsp;festucae"
"Curtobacterium pusillum"	"S"	69373	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Frondihabitans sp. PAMC 28766"	"S"	1795630	5	NA	NA	NA	NA	NA	NA	1	NA	1	5	NA	NA	0.001626	NA	NA	NA	NA	NA	NA	0.0004325	NA	0.0004325	0.001626	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Frondihabitans"
"Brachybacterium sp. P6-10-X1"	"S"	1903186	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Brachybacterium"
"Mycobacterium pseudoshottsii"	"S"	265949	5	NA	NA	NA	NA	NA	NA	1	NA	NA	5	NA	NA	0.001626	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.001626	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium pseudoshottsii JCM 15466"	"-"	1136880	5	NA	NA	NA	NA	NA	NA	1	NA	NA	5	NA	NA	0.001626	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.001626	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;pseudoshottsii"
"Corynebacterium xerosis"	"S"	1725	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium provencense"	"S"	1737425	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Dietzia sp. oral taxon 368"	"S"	712270	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Dietziaceae>Dietzia"
"Gordonia sp. MMS17-SY073"	"S"	2420509	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae>Gordonia"
"Streptomyces puniciscabiei"	"S"	164348	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. ZFG47"	"S"	2184053	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Trueperella bialowiezensis"	"S"	312285	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Trueperella"
"Actinoalloteichus hymeniacidonis"	"S"	340345	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Olsenella sp. oral taxon 807"	"S"	712411	2	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae>Olsenella"
"Deinococcus radiodurans"	"S"	1299	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus radiodurans R1"	"-"	243230	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;radiodurans"
"Caldivirga"	"G"	76886	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae"
"Caldivirga maquilingensis"	"S"	76887	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae>Caldivirga"
"Caldivirga maquilingensis IC-167"	"-"	397948	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae>Caldivirga>Caldivirga&nbsp;maquilingensis"
"Methanomicrobiales"	"O"	2191	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia"
"Methanomicrobiaceae"	"F"	2194	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales"
"Methanolacinia"	"G"	230355	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae"
"Methanolacinia petrolearia"	"S"	54120	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae>Methanolacinia"
"Methanolacinia petrolearia DSM 11571"	"-"	679926	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanomicrobiales>Methanomicrobiaceae>Methanolacinia>Methanolacinia&nbsp;petrolearia"
"Escherichia coli O104:H4 str. 2009EL-2050"	"-"	1134782	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.001659	NA	NA	NA	NA	NA	NA	NA	0.001659	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O104:H4"
"Escherichia coli O104:H4 str. 2009EL-2071"	"-"	1133853	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	1	NA	0.001106	NA	NA	NA	NA	NA	NA	NA	0.001106	NA	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O104:H4"
"Escherichia coli M8"	"-"	1392854	64	NA	NA	NA	NA	NA	NA	NA	64	NA	1	1	NA	0.0177	NA	NA	NA	NA	NA	NA	NA	0.0177	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
"Escherichia coli O55:H7 str. CB9615"	"-"	701177	53	NA	NA	NA	NA	NA	NA	NA	53	NA	NA	NA	NA	0.01466	NA	NA	NA	NA	NA	NA	NA	0.01466	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli>Escherichia&nbsp;coli&nbsp;O55:H7"
"Escherichia coli O145:H28"	"-"	1078034	51	NA	NA	NA	NA	NA	NA	NA	51	NA	NA	NA	NA	0.0141	NA	NA	NA	NA	NA	NA	NA	0.0141	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia>Escherichia&nbsp;coli"
