"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Neiella"	"G"	3360	2	NA	NA	NA	1	NA	NA	2	NA	NA	2	1	NA	0.001023	NA	NA	NA	0.0003936	NA	NA	0.001023	NA	NA	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Agaribacter"	"G"	11502	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Lacimicrobium"	"G"	14620	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Paramoritella"	"G"	3390	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Moritellaceae"
"uncultured"	"F"	14621	6	NA	NA	NA	4	NA	NA	3	NA	NA	6	3	NA	0.002455	NA	NA	NA	0.001574	NA	NA	0.001535	NA	NA	0.002455	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Polycyclovorans"	"G"	26822	65	NA	NA	NA	65	NA	1	NA	1	NA	3	1	NA	0.02558	NA	NA	NA	0.02558	NA	0.0005605	NA	0.0002905	NA	0.001228	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Panacagrimonas"	"G"	26821	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	2	NA	0.003149	NA	NA	NA	0.003149	NA	NA	NA	NA	NA	NA	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Fontimonas"	"G"	26817	4	NA	NA	NA	4	NA	NA	1	NA	NA	NA	NA	NA	0.001574	NA	NA	NA	0.001574	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Alkanibacter"	"G"	26816	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	1	NA	0.001574	NA	NA	NA	0.001574	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Algiphilaceae"	"F"	26813	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales"
"Algiphilus"	"G"	26814	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Algiphilaceae"
"Otariodibacter"	"G"	3704	3	NA	NA	NA	3	NA	1	1	NA	1	NA	1	NA	0.001181	NA	NA	NA	0.001181	NA	0.0005605	0.0005117	NA	0.0004886	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Mannheimia"	"G"	3701	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Frederiksenia"	"G"	14674	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Bibersteinia"	"G"	3694	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Basfia"	"G"	3693	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Rodentibacter"	"G"	26797	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Ursidibacter"	"G"	26798	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"uncultured"	"G"	14619	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	0.0002905	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Leucothrix"	"G"	3765	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae"
"Cocleimonas"	"G"	3764	2	NA	NA	NA	2	NA	1	NA	NA	1	NA	1	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	NA	NA	0.0004886	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae"
"JTB255 marine benthic group"	"G"	26831	2	NA	NA	NA	2	NA	1	NA	NA	NA	1	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Steroidobacterales>Woeseiaceae"
"uncultured"	"G"	3440	3	NA	NA	NA	3	NA	NA	1	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Marichromatium"	"G"	3422	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Allochromatium"	"G"	3417	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocapsa"	"G"	3429	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiorhodovibrio"	"G"	3439	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Sedimenticolaceae"	"F"	26603	6	NA	NA	NA	6	NA	NA	NA	1	2	NA	NA	NA	0.002362	NA	NA	NA	0.002362	NA	NA	NA	0.0002905	0.0009772	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"uncultured"	"G"	26606	3	NA	NA	NA	3	NA	NA	NA	NA	1	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Sedimenticolaceae"
"Sedimenticola"	"G"	26605	3	NA	NA	NA	3	NA	NA	NA	1	1	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	0.0002905	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Sedimenticolaceae"
"Marine Methylotrophic Group 2"	"G"	26698	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methylovulum"	"G"	26708	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0005117	NA	NA	NA	0.0003936	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"pLW-20"	"G"	26712	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004886	NA	NA	NA	0.0003936	NA	NA	NA	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"uncultured"	"G"	3586	5	NA	NA	NA	3	NA	NA	1	NA	1	5	NA	NA	0.002046	NA	NA	NA	0.001181	NA	NA	0.0005117	NA	0.0004886	0.002046	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylococcus"	"G"	3574	2	NA	NA	NA	2	NA	1	NA	1	NA	NA	1	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	NA	0.0002905	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Cycloclasticaceae"	"F"	26687	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Cycloclasticus"	"G"	26688	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Cycloclasticaceae"
"RCP1-48"	"G"	26302	2	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidithiobacillales>Acidithiobacillaceae"
"Beggiatoa"	"G"	26328	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	0.002755	NA	NA	NA	0.002755	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Candidatus Marithioploca"	"G"	26332	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Candidatus Isobeggiatoa"	"G"	26330	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Candidatus Allobeggiatoa"	"G"	26329	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"uncultured"	"G"	26736	1	NA	NA	NA	1	NA	NA	NA	1	NA	1	1	NA	0.0005777	NA	NA	NA	0.0003936	NA	NA	NA	0.0002905	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Methylophagaceae"
"211ds20"	"O"	26297	12	NA	NA	NA	12	NA	NA	NA	NA	NA	1	1	NA	0.004723	NA	NA	NA	0.004723	NA	NA	NA	NA	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiolapillus"	"G"	26322	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"HTCC5015"	"G"	26321	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004886	NA	NA	NA	0.0003936	NA	NA	NA	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"Thiogranum"	"G"	26633	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Ectothiorhodospira"	"G"	26629	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Thioalkalispira"	"G"	26640	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Thioalkalispiraceae"
"Nitrococcaceae"	"F"	26722	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales"
"Nitrococcus"	"G"	26726	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"HglApr721"	"O"	26676	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	0.002362	NA	NA	NA	0.002362	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Francisella"	"G"	26657	2	NA	NA	NA	1	NA	NA	NA	2	NA	1	NA	NA	0.0005809	NA	NA	NA	0.0003936	NA	NA	NA	0.0005809	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"Immundisolibacter"	"G"	26679	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"AT-s16"	"O"	26298	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	0.0005605	NA	NA	NA	0.0003936	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"SS1-B-04-55"	"O"	14685	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"P0X4b2H11"	"O"	14672	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Tenderiales"	"O"	26834	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Tenderiaceae"	"F"	26835	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales"
"Candidatus Tenderia"	"G"	26836	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0005777	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales>Tenderiaceae"
"S1-3-65"	"O"	26807	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"NKB5"	"O"	3591	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"WN-HWB-116"	"O"	3785	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"F9P41300-M23"	"O"	14654	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Sphingomicrobium"	"G"	2851	30	NA	NA	NA	30	NA	NA	2	NA	1	8	2	NA	0.01181	NA	NA	NA	0.01181	NA	NA	0.001023	NA	0.0004886	0.003274	0.001155	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sandaracinobacter"	"G"	2848	7	NA	NA	NA	7	NA	2	NA	NA	NA	NA	NA	NA	0.002755	NA	NA	NA	0.002755	NA	0.001121	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Parasphingopyxis"	"G"	2847	4	NA	NA	NA	4	NA	NA	NA	NA	NA	2	1	NA	0.001574	NA	NA	NA	0.001574	NA	NA	NA	NA	NA	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Stakelama"	"G"	2856	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Parablastomonas"	"G"	14558	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Plot4-2H12"	"G"	26247	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"MN 122.2a"	"G"	26246	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0005117	NA	NA	NA	0.0003936	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Pseudorhizobium"	"G"	26123	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Chelatococcus"	"G"	2438	11	NA	NA	NA	11	NA	NA	NA	NA	1	2	NA	NA	0.00433	NA	NA	NA	0.00433	NA	NA	NA	NA	0.0004886	0.0008184	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylocella"	"G"	2440	5	NA	NA	NA	5	NA	1	NA	NA	NA	4	NA	NA	0.001968	NA	NA	NA	0.001968	NA	0.0005605	NA	NA	NA	0.001637	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Camelimonas"	"G"	2437	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methyloferula"	"G"	2441	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"FFCH5858"	"G"	26043	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylorhabdus"	"G"	26153	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"GAS113"	"G"	26152	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Xanthobacter"	"G"	2553	2	NA	NA	NA	2	NA	NA	1	NA	NA	1	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Anderseniella"	"G"	26128	16	NA	NA	NA	16	NA	1	5	NA	NA	2	1	NA	0.006298	NA	NA	NA	0.006298	NA	0.0005605	0.002559	NA	NA	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Alsobacter"	"G"	11437	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Youhaiella"	"G"	26063	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Maritalea"	"G"	26059	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Rhodobium"	"G"	26074	2	NA	NA	NA	2	NA	1	NA	NA	NA	1	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Methyloligella"	"G"	26073	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Roseibium"	"G"	26142	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Nesiotobacter"	"G"	26137	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Chthonobacter"	"G"	26083	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	0.002755	NA	NA	NA	0.002755	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Ancalomicrobium"	"G"	26082	3	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	0.0005605	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Methylopila"	"G"	26079	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylopilaceae"
"Amorphus"	"G"	26130	3	NA	NA	NA	3	NA	NA	NA	NA	NA	3	NA	NA	0.001228	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	0.001228	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
