"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"uncultured"	"G"	26514	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	1	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Leeiaceae"
"Mizugakiibacter"	"G"	26874	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"uncultured"	"G"	3396	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae"
"Celerinatantimonadaceae"	"F"	3376	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Celerinatantimonas"	"G"	3377	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Celerinatantimonadaceae"
"uncultured"	"F"	14621	7	NA	NA	NA	NA	NA	1	5	1	NA	5	7	NA	0.00382	NA	NA	NA	NA	NA	0.0001153	0.0006958	5.981e-05	NA	0.00382	0.000825	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Modicisalibacter"	"G"	3620	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Motiliproteus"	"G"	26773	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Nitrincolaceae"
"Profundimonas"	"G"	26777	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Nitrincolaceae"
"Reinekea"	"G"	26792	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Thalassolituus"	"G"	26794	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	0.0001153	NA	0.0001196	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Pleionea"	"G"	26764	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Hahellaceae"	"F"	3604	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	0.0001153	NA	0.0001196	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	3606	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	0.0001153	NA	0.0001196	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"SS1-B-06-26"	"F"	3665	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	2	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0002357	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Catenococcus"	"G"	3778	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Rodentibacter"	"G"	26797	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Gilvimarinus"	"G"	11518	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Umboniibacter"	"G"	11526	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"BD2-7"	"F"	11513	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"Microbulbiferaceae"	"F"	11536	2	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"Microbulbifer"	"G"	11537	2	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae"
"pLW-20"	"G"	26712	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methyloglobulus"	"G"	26700	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methylovulum"	"G"	26708	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methyloprofundus"	"G"	26704	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Fontimonas"	"G"	26817	6	NA	NA	NA	NA	NA	1	NA	NA	NA	1	6	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	0.0007071	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Hydrocarboniphaga"	"G"	26818	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Algiphilaceae"	"F"	26813	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales"
"Algiphilus"	"G"	26814	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Algiphilaceae"
"Chromatium"	"G"	3418	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiobios"	"G"	26602	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiocapsa"	"G"	3429	5	NA	NA	NA	NA	NA	1	NA	1	NA	1	5	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	5.981e-05	NA	0.000764	0.0005893	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thioalkalicoccus"	"G"	3427	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Allochromatium"	"G"	3417	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Marichromatium"	"G"	3422	3	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	0.0004175	NA	NA	NA	NA	NA	0.0001153	0.0004175	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Halofilum"	"G"	26630	2	NA	NA	NA	NA	NA	1	2	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	0.000764	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Thioalbus"	"G"	26631	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Cm1-21"	"G"	26742	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Thiomicrospira"	"G"	26857	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Fangia"	"G"	26656	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"HTCC5015"	"G"	26321	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"OM182 clade"	"O"	26750	2	NA	NA	NA	NA	NA	2	1	1	NA	NA	1	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	0.0001392	5.981e-05	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbus"	"G"	3680	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	5.981e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"uncultured"	"G"	26680	2	NA	NA	NA	NA	NA	1	2	2	NA	NA	1	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	0.0001196	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Immundisolibacterales>Immundisolibacteraceae"
"pItb-vmat-80"	"O"	26882	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Puniceibacterium"	"G"	11459	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibium"	"G"	26142	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Amb-16S-1323"	"F"	26039	6	NA	NA	NA	NA	NA	2	6	NA	NA	3	4	1	0.002292	NA	NA	NA	NA	NA	0.0002307	0.000835	NA	NA	0.002292	0.0004714	0.002288	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Orientia"	"G"	2783	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Trichorickettsia"	"G"	11467	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Rhodospirillum"	"G"	2745	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Swaminathania"	"G"	25935	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Rhodopila"	"G"	25928	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Lacibacterium"	"G"	25982	8	NA	NA	NA	NA	NA	1	8	NA	NA	1	3	NA	0.001113	NA	NA	NA	NA	NA	0.0001153	0.001113	NA	NA	0.000764	0.0003536	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales>Elsteraceae"
"Oceanibaculaceae"	"F"	26256	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Oceanibaculum"	"G"	26257	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Oceanibaculaceae"
"Minicystis"	"G"	14608	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"PS-B29"	"F"	11487	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"MSB-4B10"	"F"	3224	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Pseudobacteriovorax"	"G"	14613	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Desulfobacula"	"G"	3122	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Candidatus Electronema"	"G"	26273	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfurivibrio"	"G"	3146	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"SEEP-SRB4"	"G"	3150	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Mailhella"	"G"	26279	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Unknown Family"	"F"	26270	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Deferrisoma"	"G"	26271	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"FW113"	"O"	3208	3	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	0.0004175	NA	NA	NA	NA	NA	0.0001153	0.0004175	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Anseongella"	"G"	25021	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"CWT CU03-E12"	"F"	25006	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"s74e-6049"	"F"	25036	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Indibacter"	"G"	24742	2	NA	NA	NA	NA	NA	1	NA	NA	NA	2	2	NA	0.001528	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.001528	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Cecembia"	"G"	24732	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Vitellibacter"	"G"	24966	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.000346	0.0001392	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	3	NA	NA	NA	NA	NA	2	1	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0002307	0.0001392	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 4"	"G"	24935	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	2	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	0.000764	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga"	"G"	24951	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutimonas"	"G"	24910	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Sungkyunkwania"	"G"	24962	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiiferula"	"G"	24955	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Imtechella"	"G"	24898	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aureisphaera"	"G"	24859	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS3a marine group"	"G"	24923	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Wenyingzhuangia"	"G"	24967	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algitalea"	"G"	24847	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tamlana"	"G"	24963	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Soonwooa"	"G"	24997	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"uncultured"	"G"	24999	4	NA	NA	NA	NA	NA	2	1	NA	NA	NA	4	NA	0.0004714	NA	NA	NA	NA	NA	0.0002307	0.0001392	NA	NA	NA	0.0004714	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Weeksella"	"G"	24998	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"S50 wastewater-sludge group"	"G"	975	3	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
