"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Rubrivirga"	"G"	25097	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"Terrimicrobium"	"G"	26963	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0002933	NA	NA	NA	NA	NA	0.0001203	0.0002933	NA	NA	NA	0.0001237	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Terrimicrobiaceae"
"Myxosarcina SAG 30.84"	"G"	25285	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	0.0002406	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"Scytonema PCC-7110"	"G"	25392	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Tolypothrix PCC-7601"	"G"	25402	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0002933	NA	NA	NA	NA	NA	0.0001203	0.0002933	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Trichocoleus SAG 26.92"	"G"	25441	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Rubidibacteraceae"	"F"	25447	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Dactylococcopsis PCC-8305"	"G"	25448	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Rubidibacteraceae"
"Paraspirulinaceae"	"F"	25422	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"ESFC-1"	"G"	25423	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Paraspirulinaceae"
"Oscillatoriaceae"	"F"	25415	4	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	0.0005866	NA	NA	NA	NA	NA	0.0001203	0.0005866	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Oscillatoria PCC-6304"	"G"	25417	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Oscillatoriaceae"
"Hormoscilla SI04-45"	"G"	25409	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	0.0008019	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	0.0008019	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocales&nbsp;Incertae&nbsp;Sedis"
"uncultured"	"G"	25482	2	NA	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.0008019	NA	NA	NA	NA	NA	0.0002406	0.0002933	NA	NA	0.0008019	0.0001237	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"LB3-76"	"G"	25252	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"YB-42"	"G"	25264	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0008019	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	0.0008019	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Leptolyngbya PCC-6306"	"G"	25256	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Nodosilinea PCC-7104"	"G"	25490	2	NA	NA	NA	NA	NA	2	2	NA	NA	1	NA	NA	0.0008019	NA	NA	NA	NA	NA	0.0002406	0.0002933	NA	NA	0.0008019	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Thermosynechococcales"	"O"	25525	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	6.037e-05	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Acaryochloridaceae"	"F"	25526	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Thermosynechococcales"
"Acaryochloris MBIC11017"	"G"	25527	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Thermosynechococcales>Acaryochloridaceae"
"Alpinimonas"	"G"	584	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001237	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Nesterenkonia"	"G"	644	3	NA	NA	NA	NA	NA	1	2	NA	NA	NA	3	NA	0.0003711	NA	NA	NA	NA	NA	0.0001203	0.0002933	NA	NA	NA	0.0003711	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Dermacoccaceae"	"F"	539	3	NA	NA	NA	NA	NA	1	1	NA	NA	NA	3	NA	0.0003711	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0003711	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Dermacoccus"	"G"	543	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Acidothermaceae"	"F"	476	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Acidothermus"	"G"	477	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Acidothermaceae"
"Microlunatus"	"G"	724	11	NA	NA	NA	NA	NA	2	4	NA	NA	NA	11	NA	0.001361	NA	NA	NA	NA	NA	0.0002406	0.0005866	NA	NA	NA	0.001361	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Propionibacterium"	"G"	727	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Williamsia"	"G"	467	3	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	0.0003711	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	0.0003711	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Actinoallomurus"	"G"	801	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae"
"Catenuloplanes"	"G"	680	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001237	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Amycolatopsis"	"G"	744	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	1	NA	0.0008019	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	0.0008019	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Pseudonocardia"	"G"	755	2	NA	NA	NA	NA	NA	2	1	NA	NA	1	2	NA	0.0008019	NA	NA	NA	NA	NA	0.0002406	0.0001467	NA	NA	0.0008019	0.0002474	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Lechevalieria"	"G"	751	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Saccharomonospora"	"G"	756	7	NA	NA	NA	NA	NA	1	1	NA	NA	7	NA	NA	0.005613	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	0.005613	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinoalloteichus"	"G"	737	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001237	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kineococcus"	"G"	505	3	NA	NA	NA	NA	NA	2	1	NA	NA	1	3	NA	0.0008019	NA	NA	NA	NA	NA	0.0002406	0.0001467	NA	NA	0.0008019	0.0003711	NA	"Bacteria>Actinobacteria>Actinobacteria>Kineosporiales>Kineosporiaceae"
"Quadrisphaera"	"G"	508	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Kineosporiales>Kineosporiaceae"
"Scardovia"	"G"	440	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001237	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"uncultured"	"O"	24496	5	NA	NA	NA	NA	NA	2	5	1	NA	3	4	NA	0.002406	NA	NA	NA	NA	NA	0.0002406	0.0007333	6.037e-05	NA	0.002406	0.0004948	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Parviterribacter"	"G"	24566	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	1	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales>Solirubrobacteraceae"
"Olsenella"	"G"	24538	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"RBG-16-55-12"	"C"	24562	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria"
"WCHB1-81"	"C"	24570	2	NA	NA	NA	NA	NA	2	1	2	NA	NA	2	NA	0.0002474	NA	NA	NA	NA	NA	0.0002406	0.0001467	0.0001207	NA	NA	0.0002474	NA	"Bacteria>Actinobacteria"
"0319-7L14"	"C"	24477	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria"
"Thiovulum"	"G"	25593	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Hathewaya"	"G"	14361	2	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002474	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0002474	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 10"	"G"	1874	20	NA	NA	NA	NA	NA	1	20	NA	NA	NA	NA	NA	0.002933	NA	NA	NA	NA	NA	0.0001203	0.002933	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"UBA1819"	"G"	25671	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002933	NA	NA	NA	NA	NA	0.0001203	0.0002933	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerofilum"	"G"	2053	9	NA	NA	NA	NA	NA	1	9	NA	NA	1	3	NA	0.00132	NA	NA	NA	NA	NA	0.0001203	0.00132	NA	NA	0.0008019	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Phocea"	"G"	25669	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Butyrivibrio"	"G"	1993	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"possible genus Sk003-Sk004"	"G"	2018	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Incertae Sedis"	"G"	2001	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Moryella"	"G"	2006	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-002"	"G"	11322	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Guggenheimella"	"G"	1955	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"BRH-c8a"	"G"	25657	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Dehalobacterium"	"G"	2027	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Mogibacterium"	"G"	1960	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Anaerofustis"	"G"	1931	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Alkalibacter"	"G"	1930	13	NA	NA	NA	NA	NA	1	13	NA	NA	NA	1	NA	0.001907	NA	NA	NA	NA	NA	0.0001203	0.001907	NA	NA	NA	0.0001237	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"uncultured"	"G"	1951	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Symbiobacterium"	"G"	1972	6	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	0.0007218	NA	NA	NA	NA	NA	0.0007218	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XVIII"
"TC1"	"F"	25672	3	NA	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003711	NA	NA	NA	NA	NA	0.0002406	0.0002933	NA	NA	NA	0.0003711	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"F"	2083	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Tepidanaerobacter"	"G"	2117	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Family&nbsp;III"
"Fictibacillus"	"G"	1694	7	NA	NA	NA	NA	NA	2	NA	7	NA	NA	NA	NA	0.0004226	NA	NA	NA	NA	NA	0.0002406	NA	0.0004226	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Virgibacillus"	"G"	1727	26	NA	NA	NA	NA	NA	1	NA	26	NA	NA	NA	NA	0.00157	NA	NA	NA	NA	NA	0.0001203	NA	0.00157	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Halobacillus"	"G"	1700	9	NA	NA	NA	NA	NA	1	1	9	NA	NA	NA	NA	0.0005433	NA	NA	NA	NA	NA	0.0001203	0.0001467	0.0005433	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Aneurinibacillus"	"G"	1742	2	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	0.0002406	NA	6.037e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Rummeliibacillus"	"G"	1766	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	6.037e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"uncultured"	"G"	1770	4	NA	NA	NA	NA	NA	1	2	NA	NA	NA	4	NA	0.0004948	NA	NA	NA	NA	NA	0.0001203	0.0002933	NA	NA	NA	0.0004948	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Psychrobacillus"	"G"	11273	3	NA	NA	NA	NA	NA	1	2	3	NA	NA	1	NA	0.0002933	NA	NA	NA	NA	NA	0.0001203	0.0002933	0.0001811	NA	NA	0.0001237	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Acidibacillus"	"G"	14349	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001207	NA	NA	NA	NA	NA	0.0001203	NA	0.0001207	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Sporolactobacillaceae"	"F"	1771	10	NA	NA	NA	NA	NA	1	2	10	NA	NA	NA	NA	0.0006037	NA	NA	NA	NA	NA	0.0001203	0.0002933	0.0006037	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Salipaludibacillus"	"G"	25620	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Sporolactobacillaceae"
"Vagococcus"	"G"	1835	56	NA	NA	NA	NA	NA	1	NA	56	NA	NA	1	NA	0.003381	NA	NA	NA	NA	NA	0.0001203	NA	0.003381	NA	NA	0.0001237	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Thermosinus"	"G"	2197	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001467	NA	NA	NA	NA	NA	0.0001203	0.0001467	6.037e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Dendrosporobacter"	"G"	2182	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Propionispora"	"G"	2191	10	NA	NA	NA	NA	NA	1	10	NA	NA	NA	NA	NA	0.001467	NA	NA	NA	NA	NA	0.0001203	0.001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Erysipelothrix"	"G"	2156	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	0.0003609	NA	NA	NA	NA	NA	0.0003609	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Holdemanella"	"G"	11393	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	6.037e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Dubosiella"	"G"	25675	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"BRH-c20a"	"C"	25613	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	3	NA	0.0006015	NA	NA	NA	NA	NA	0.0006015	NA	NA	NA	NA	0.0003711	NA	"Bacteria>Firmicutes"
"Limnochordia"	"C"	14398	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002356	NA	NA	NA	NA	NA	0.0004812	NA	NA	NA	NA	0.0002474	0.002356	"Bacteria>Firmicutes"
"Limnochordales"	"O"	14399	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002356	NA	NA	NA	NA	NA	0.0004812	NA	NA	NA	NA	0.0002474	0.002356	"Bacteria>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	14400	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002356	NA	NA	NA	NA	NA	0.0004812	NA	NA	NA	NA	0.0002474	0.002356	"Bacteria>Firmicutes>Limnochordia>Limnochordales"
"uncultured"	"C"	25679	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes"
"Chthonomonadaceae"	"F"	901	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	NA	"Bacteria>Armatimonadetes>Chthonomonadetes>Chthonomonadales"
"Chthonomonas"	"G"	902	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	NA	NA	"Bacteria>Armatimonadetes>Chthonomonadetes>Chthonomonadales>Chthonomonadaceae"
"Candidatus Gottesmanbacteria"	"O"	25779	3	NA	NA	NA	NA	NA	3	2	NA	NA	1	1	NA	0.0008019	NA	NA	NA	NA	NA	0.0003609	0.0002933	NA	NA	0.0008019	0.0001237	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woesebacteria"	"O"	25784	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0008019	NA	NA	NA	NA	NA	0.0001203	NA	NA	NA	0.0008019	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
