"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Excavata"	"-"	6228	14	14	0.0111	0.0111	"Eukaryota"
"Discoba"	"K"	6229	13	13	0.01031	0.01031	"Eukaryota>Excavata"
"Discicristata"	"-"	6230	13	13	0.01031	0.01031	"Eukaryota>Excavata>Discoba"
"Euglenozoa"	"P"	6231	12	12	0.009513	0.009513	"Eukaryota>Excavata>Discoba>Discicristata"
"Kinetoplastea"	"C"	6255	7	7	0.005549	0.005549	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa"
"Metakinetoplastina"	"O"	6256	7	7	0.005549	0.005549	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea"
"Trypanosomatida"	"F"	6269	4	4	0.003171	0.003171	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina"
"Trypanosoma"	"G"	6281	2	2	0.001586	0.001586	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina>Trypanosomatida"
"Herpetomonas"	"G"	6275	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina>Trypanosomatida"
"Blastocrithidia"	"G"	6271	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina>Trypanosomatida"
"Neobodonida"	"F"	6259	3	3	0.002378	0.002378	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina"
"Neobodo"	"G"	6262	3	3	0.002378	0.002378	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Kinetoplastea>Metakinetoplastina>Neobodonida"
"Euglenida"	"C"	6236	4	4	0.003171	0.003171	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa"
"Euglenophyceae"	"O"	6241	4	4	0.003171	0.003171	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida"
"Euglenea"	"-"	6242	4	4	0.003171	0.003171	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae"
"Phacaceae"	"F"	6249	2	2	0.001586	0.001586	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae>Euglenea"
"Phacus"	"G"	6251	2	2	0.001586	0.001586	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae>Euglenea>Phacaceae"
"Strombomonas"	"G"	6252	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae>Euglenea"
"Euglenaceae"	"F"	6243	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae>Euglenea"
"Euglena"	"G"	6246	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Euglenozoa>Euglenida>Euglenophyceae>Euglenea>Euglenaceae"
"Heterolobosea"	"P"	6286	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata"
"Tetramitia"	"C"	6287	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Heterolobosea"
"Naegleria"	"G"	6289	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Discoba>Discicristata>Heterolobosea>Tetramitia"
"Metamonada"	"-"	6302	1	1	0.0007928	0.0007928	"Eukaryota>Excavata"
"Parabasalia"	"P"	6311	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Metamonada"
"Trichonymphea"	"C"	6351	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Metamonada>Parabasalia"
"Barbulanympha"	"G"	6352	1	1	0.0007928	0.0007928	"Eukaryota>Excavata>Metamonada>Parabasalia>Trichonymphea"
"Haptophyta"	"K"	6365	2	2	0.001586	0.001586	"Eukaryota"
"Prymnesiophyceae"	"P"	6372	2	2	0.001586	0.001586	"Eukaryota>Haptophyta"
"Prymnesiales"	"C"	6393	2	2	0.001586	0.001586	"Eukaryota>Haptophyta>Prymnesiophyceae"
"Chrysochromulina"	"G"	6396	1	1	0.0007928	0.0007928	"Eukaryota>Haptophyta>Prymnesiophyceae>Prymnesiales"
"AI5F14RJ2A07"	"G"	6394	1	1	0.0007928	0.0007928	"Eukaryota>Haptophyta>Prymnesiophyceae>Prymnesiales"
"Cryptophyceae"	"K"	6201	2	2	0.001586	0.001586	"Eukaryota"
"Cryptomonadales"	"P"	6202	2	2	0.001586	0.001586	"Eukaryota>Cryptophyceae"
"Hanusia"	"G"	6209	1	1	0.0007928	0.0007928	"Eukaryota>Cryptophyceae>Cryptomonadales"
"Cryptomonas"	"G"	6204	1	1	0.0007928	0.0007928	"Eukaryota>Cryptophyceae>Cryptomonadales"
"Centrohelida"	"K"	6186	1	1	0.0007928	0.0007928	"Eukaryota"
"M1-18D08"	"P"	6200	1	1	0.0007928	0.0007928	"Eukaryota>Centrohelida"
"Archaea"	"D"	2	48	48	0.03805	0.03805	"root"
"Euryarchaeota"	"P"	55	15	15	0.01189	0.01189	"Archaea"
"Thermoplasmata"	"C"	210	6	6	0.004757	0.004757	"Archaea>Euryarchaeota"
"uncultured"	"O"	24366	2	2	0.001586	0.001586	"Archaea>Euryarchaeota>Thermoplasmata"
"Methanomassiliicoccales"	"O"	24347	2	2	0.001586	0.001586	"Archaea>Euryarchaeota>Thermoplasmata"
"uncultured"	"F"	24357	2	2	0.001586	0.001586	"Archaea>Euryarchaeota>Thermoplasmata>Methanomassiliicoccales"
"Marine Group II"	"O"	24345	2	2	0.001586	0.001586	"Archaea>Euryarchaeota>Thermoplasmata"
"Methanomicrobia"	"C"	138	4	4	0.003171	0.003171	"Archaea>Euryarchaeota"
"Methanosarcinales"	"O"	177	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia"
"Methanosarcinaceae"	"F"	185	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanosarcinales"
"Methanomethylovorans"	"G"	192	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanosarcinales>Methanosarcinaceae"
"Methanomicrobiales"	"O"	150	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia"
"Methanocorpusculaceae"	"F"	156	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanomicrobiales"
"Methanocorpusculum"	"G"	157	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanomicrobiales>Methanocorpusculaceae"
"Methanocellales"	"O"	144	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia"
"Methanocellaceae"	"F"	146	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanocellales"
"Methanocella"	"G"	147	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanomicrobia>Methanocellales>Methanocellaceae"
"Halobacteria"	"C"	63	3	3	0.002378	0.002378	"Archaea>Euryarchaeota"
"Halobacteriales"	"O"	64	3	3	0.002378	0.002378	"Archaea>Euryarchaeota>Halobacteria"
"Haloferacaceae"	"F"	24273	3	3	0.002378	0.002378	"Archaea>Euryarchaeota>Halobacteria>Halobacteriales"
"Halobellus"	"G"	24278	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Halobacteria>Halobacteriales>Haloferacaceae"
"Halorubrum"	"G"	24293	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Halobacteria>Halobacteriales>Haloferacaceae"
"Thermococci"	"C"	203	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota"
"Thermococcales"	"O"	204	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Thermococci"
"Thermococcaceae"	"F"	205	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Thermococci>Thermococcales"
"Pyrococcus"	"G"	207	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Thermococci>Thermococcales>Thermococcaceae"
"Methanococci"	"C"	129	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota"
"Methanococcales"	"O"	130	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanococci"
"Methanococcaceae"	"F"	134	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanococci>Methanococcales"
"Methanococcus"	"G"	135	1	1	0.0007928	0.0007928	"Archaea>Euryarchaeota>Methanococci>Methanococcales>Methanococcaceae"
"Nanoarchaeaeota"	"P"	24373	12	12	0.009513	0.009513	"Archaea"
"Woesearchaeia"	"C"	24388	6	6	0.004757	0.004757	"Archaea>Nanoarchaeaeota"
"Nanohaloarchaeia"	"C"	24381	5	5	0.003964	0.003964	"Archaea>Nanoarchaeaeota"
"Deep Sea Euryarchaeotic Group(DSEG)"	"O"	24383	4	4	0.003171	0.003171	"Archaea>Nanoarchaeaeota>Nanohaloarchaeia"
"Aenigmarchaeales"	"O"	24382	1	1	0.0007928	0.0007928	"Archaea>Nanoarchaeaeota>Nanohaloarchaeia"
"Nanoarchaeia"	"C"	24374	1	1	0.0007928	0.0007928	"Archaea>Nanoarchaeaeota"
"Nanoarchaeales"	"O"	24375	1	1	0.0007928	0.0007928	"Archaea>Nanoarchaeaeota>Nanoarchaeia"
"Nanopusillaceae"	"F"	24378	1	1	0.0007928	0.0007928	"Archaea>Nanoarchaeaeota>Nanoarchaeia>Nanoarchaeales"
"Candidatus Nanobsidianus"	"G"	24379	1	1	0.0007928	0.0007928	"Archaea>Nanoarchaeaeota>Nanoarchaeia>Nanoarchaeales>Nanopusillaceae"
"Crenarchaeota"	"P"	6	8	8	0.006342	0.006342	"Archaea"
"Bathyarchaeia"	"C"	24234	4	4	0.003171	0.003171	"Archaea>Crenarchaeota"
"Thermoprotei"	"C"	7	3	3	0.002378	0.002378	"Archaea>Crenarchaeota"
"Geoarchaeales"	"O"	24253	1	1	0.0007928	0.0007928	"Archaea>Crenarchaeota>Thermoprotei"
"Crenarchaeota Incertae Sedis"	"C"	24235	1	1	0.0007928	0.0007928	"Archaea>Crenarchaeota"
"Aigarchaeales"	"O"	24236	1	1	0.0007928	0.0007928	"Archaea>Crenarchaeota>Crenarchaeota&nbsp;Incertae&nbsp;Sedis"
"Caldiarchaeaceae"	"F"	24237	1	1	0.0007928	0.0007928	"Archaea>Crenarchaeota>Crenarchaeota&nbsp;Incertae&nbsp;Sedis>Aigarchaeales"
"Candidatus Caldiarchaeum"	"G"	24238	1	1	0.0007928	0.0007928	"Archaea>Crenarchaeota>Crenarchaeota&nbsp;Incertae&nbsp;Sedis>Aigarchaeales>Caldiarchaeaceae"
"Thaumarchaeota"	"P"	272	6	6	0.004757	0.004757	"Archaea"
"Nitrososphaeria"	"C"	24390	4	4	0.003171	0.003171	"Archaea>Thaumarchaeota"
"Nitrososphaerales"	"O"	24402	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota>Nitrososphaeria"
"Nitrososphaeraceae"	"F"	24403	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrososphaerales"
"Candidatus Nitrososphaera"	"G"	24405	1	1	0.0007928	0.0007928	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrososphaerales>Nitrososphaeraceae"
"Nitrosopumilales"	"O"	24395	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota>Nitrososphaeria"
"Nitrosopumilaceae"	"F"	24396	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrosopumilales"
"Candidatus Nitrosopumilus"	"G"	24399	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota>Nitrososphaeria>Nitrosopumilales>Nitrosopumilaceae"
"Group 1.1c"	"C"	24389	2	2	0.001586	0.001586	"Archaea>Thaumarchaeota"
"Asgardaeota"	"P"	24230	3	3	0.002378	0.002378	"Archaea"
"Odinarchaeia"	"C"	24233	1	1	0.0007928	0.0007928	"Archaea>Asgardaeota"
"Lokiarchaeia"	"C"	24232	1	1	0.0007928	0.0007928	"Archaea>Asgardaeota"
"Heimdallarchaeia"	"C"	24231	1	1	0.0007928	0.0007928	"Archaea>Asgardaeota"
"Korarchaeota"	"P"	260	2	2	0.001586	0.001586	"Archaea"
"Korarchaeia"	"C"	24369	2	2	0.001586	0.001586	"Archaea>Korarchaeota"
"Korarchaeales"	"O"	24370	2	2	0.001586	0.001586	"Archaea>Korarchaeota>Korarchaeia"
"Korarchaeaceae"	"F"	24371	2	2	0.001586	0.001586	"Archaea>Korarchaeota>Korarchaeia>Korarchaeales"
"Candidatus Korarchaeum"	"G"	24372	2	2	0.001586	0.001586	"Archaea>Korarchaeota>Korarchaeia>Korarchaeales>Korarchaeaceae"
"Diapherotrites"	"P"	11099	1	1	0.0007928	0.0007928	"Archaea"
"Micrarchaeia"	"C"	24263	1	1	0.0007928	0.0007928	"Archaea>Diapherotrites"
