"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Alcanivoracaceae"	"F"	3595	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Alcanivorax"	"G"	3596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Oleiphilaceae"	"F"	3660	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Oleiphilus"	"G"	3661	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oleiphilaceae"
"Marinomonadaceae"	"F"	26766	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Marinomonas"	"G"	26767	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Marinomonadaceae"
"uncultured"	"G"	26824	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	0.01121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01121	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Polycyclovorans"	"G"	26822	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"Alkanibacter"	"G"	26816	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"uncultured"	"O"	14692	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	0.01121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01121	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Wohlfahrtiimonadaceae"	"F"	26595	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales"
"Ignatzschineria"	"G"	26596	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Wohlfahrtiimonadaceae"
"Ectothiorhodospirales"	"O"	26624	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Ectothiorhodospiraceae"	"F"	26627	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales"
"Thiogranum"	"G"	26633	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"uncultured"	"G"	26637	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"eub62A3"	"O"	14690	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"CCD24"	"O"	26591	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"211ds20"	"O"	26297	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiohalorhabdales"	"O"	26837	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thiohalorhabdaceae"	"F"	26838	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiohalorhabdales"
"Granulosicoccus"	"G"	26839	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiohalorhabdales>Thiohalorhabdaceae"
"IheB2-23"	"G"	26697	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Thalassococcus"	"G"	2658	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sediminimonas"	"G"	2649	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Methylarcula"	"G"	2595	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Shinella"	"G"	2529	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Hoeflea"	"G"	26108	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Aquamicrobium"	"G"	26093	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Brucella"	"G"	26097	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Candidatus Liberibacter"	"G"	26099	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Neorhizobium"	"G"	11436	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Dichotomicrobium"	"G"	26129	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Ancalomicrobium"	"G"	26082	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Rhodobiaceae"	"F"	2536	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Afifella"	"G"	2537	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"uncultured"	"F"	2556	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Kaistiaceae"	"F"	26065	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Kaistia"	"G"	26066	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Kaistiaceae"
"Hirschia"	"G"	2399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Komagataeibacter"	"G"	25921	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidiphilium"	"G"	25904	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"uncultured"	"G"	25954	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Phaeospirillum"	"G"	26185	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	26188	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	26182	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospiraceae"
"Micropepsis"	"G"	26005	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"Alphaproteobacteria Incertae Sedis"	"O"	2382	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Unknown Family"	"F"	2383	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Meganema"	"G"	25945	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Alphaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Candidatus Puniceispirillum"	"G"	26033	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales>SAR116&nbsp;clade"
"Elsteraceae"	"F"	25979	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales"
"uncultured"	"G"	25983	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Elsterales>Elsteraceae"
"Kordiimonadales"	"O"	2411	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Kordiimonadaceae"	"F"	2412	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales"
"Kordiimonas"	"G"	2413	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Kordiimonadales>Kordiimonadaceae"
"Ferrovibrio"	"G"	26237	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"SEEP-SRB1"	"G"	3136	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfovibrio"	"G"	3173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"Larkinella"	"G"	24805	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Persicitalea"	"G"	24808	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Siphonobacter"	"G"	24791	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Microscillaceae"
"Tunicatimonas"	"G"	24759	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Nitritalea"	"G"	24753	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Aquiflexum"	"G"	24728	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Pontibacter"	"G"	24780	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Sporocytophaga"	"G"	24764	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cytophagaceae"
"Perexilibacter"	"G"	24772	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Mucilaginibacter"	"G"	25023	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"uncultured"	"G"	25033	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"KD1-131"	"F"	25010	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"FFCH9454"	"F"	25008	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"E6aC02"	"F"	25007	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"NS3a marine group"	"G"	24923	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Coenonia"	"G"	24866	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24833	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Taibaiella"	"G"	24695	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Phaeodactylibacter"	"G"	24708	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"BSV13"	"G"	14274	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Meniscus"	"G"	14276	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"A7P-90m"	"G"	24648	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Prevotella 9"	"G"	11183	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003736	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 7"	"G"	11182	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Macellibacteroides"	"G"	24659	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Tannerella"	"G"	24661	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Paludibacteraceae"	"F"	24637	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24642	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"CR-115"	"F"	923	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"F082"	"F"	24610	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"M2PB4-65 termite group"	"F"	927	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
