"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Daucus carota subsp. sativus"	"-"	79200	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus>Daucus&nbsp;sect.&nbsp;Daucus>Daucus&nbsp;carota"
"Asterales"	"O"	4209	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids"
"Asteraceae"	"F"	4210	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales"
"Asteroideae"	"-"	102804	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae"
"Heliantheae alliance"	"-"	911341	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae"
"Heliantheae"	"-"	102814	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance"
"Helianthus"	"G"	4231	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance>Heliantheae"
"Helianthus annuus"	"S"	4232	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance>Heliantheae>Helianthus"
"Liliopsida"	"C"	4447	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae"
"Petrosaviidae"	"-"	1437197	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida"
"commelinids"	"-"	4734	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae"
"Poales"	"O"	38820	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids"
"Poaceae"	"F"	4479	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales"
"BOP clade"	"-"	359160	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae"
"Pooideae"	"-"	147368	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade"
"Triticodae"	"-"	1648038	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae"
"Triticeae"	"-"	147389	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae"
"Triticinae"	"-"	1648030	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae"
"Triticum"	"G"	4564	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae"
"Triticum aestivum"	"S"	4565	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae>Triticum"
"Triticum urartu"	"S"	4572	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae>Triticum"
"Chlorophyta"	"P"	3041	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Viridiplantae"
"Chlorophyceae"	"C"	3166	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta"
"Protosiphonales"	"O"	2491657	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae"
"Protosiphonaceae"	"F"	2491658	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae>Protosiphonales"
"Chlorochytrium"	"G"	1163536	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae>Protosiphonales>Protosiphonaceae"
"Chlorochytrium sp. ACKU 222"	"S"	1158274	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae>Protosiphonales>Protosiphonaceae>Chlorochytrium"
"Chlorosarcinales"	"O"	138177	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae"
"Chlorosarcinopsis"	"G"	138174	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae>Chlorosarcinales"
"Chlorosarcinopsis gelatinosa"	"S"	327093	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Chlorophyceae>Chlorosarcinales>Chlorosarcinopsis"
"Ulvophyceae"	"C"	33103	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta"
"TCBD clade"	"-"	2546214	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Ulvophyceae"
"Dasycladales"	"O"	3134	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Ulvophyceae>TCBD&nbsp;clade"
"Dasycladaceae"	"F"	3135	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Ulvophyceae>TCBD&nbsp;clade>Dasycladales"
"Neomeris"	"G"	35858	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Ulvophyceae>TCBD&nbsp;clade>Dasycladales>Dasycladaceae"
"Neomeris dumetosa"	"S"	35859	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Ulvophyceae>TCBD&nbsp;clade>Dasycladales>Dasycladaceae>Neomeris"
"Trebouxiophyceae"	"C"	75966	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta"
"Chlorellales"	"O"	35460	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Trebouxiophyceae"
"Chlorellaceae"	"F"	35461	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Trebouxiophyceae>Chlorellales"
"Prototheca"	"G"	3110	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Trebouxiophyceae>Chlorellales>Chlorellaceae"
"Prototheca stagnorum"	"S"	215448	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>Trebouxiophyceae>Chlorellales>Chlorellaceae>Prototheca"
"environmental samples"	"-"	77633	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta"
"uncultured Chlorophyta"	"S"	171245	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Chlorophyta>environmental&nbsp;samples"
"Rhizaria"	"-"	543769	24	24	0.01896	0.01896	"cellular&nbsp;organisms>Eukaryota"
"Foraminifera"	"-"	29178	23	23	0.01817	0.01817	"cellular&nbsp;organisms>Eukaryota>Rhizaria"
"Rotaliida"	"O"	29185	23	23	0.01817	0.01817	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera"
"Cibicididae"	"F"	212496	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida"
"Cibicides"	"G"	212487	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Cibicididae"
"Cibicides pachyderma"	"S"	349560	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Cibicididae>Cibicides"
"Rotaliacea"	"-"	203397	6	6	0.004741	0.004741	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida"
"Rotaliidae"	"F"	69034	6	6	0.004741	0.004741	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea"
"Ammonia"	"G"	29189	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea>Rotaliidae"
"unclassified Ammonia"	"-"	2201984	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea>Rotaliidae>Ammonia"
"Ammonia sp. JP-2007"	"S"	460812	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea>Rotaliidae>Ammonia>unclassified&nbsp;Ammonia"
"Pararotalia"	"G"	89380	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea>Rotaliidae"
"Pararotalia nipponica"	"S"	89381	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Rotaliacea>Rotaliidae>Pararotalia"
"Chilostomellacea"	"-"	212507	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida"
"Anomalinidae"	"F"	331038	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Chilostomellacea"
"Cibicidoides"	"G"	331039	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Chilostomellacea>Anomalinidae"
"Cibicidoides ungerianus"	"S"	673210	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Chilostomellacea>Anomalinidae>Cibicidoides"
"Cibicidoides wuellerstorfi"	"S"	331041	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Chilostomellacea>Anomalinidae>Cibicidoides"
"Discorbinellacea"	"-"	325268	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida"
"Pseudoparrellidae"	"F"	325269	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Discorbinellacea"
"Epistominella"	"G"	325270	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Discorbinellacea>Pseudoparrellidae"
"Epistominella vitrea"	"S"	325272	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Rhizaria>Foraminifera>Rotaliida>Discorbinellacea>Pseudoparrellidae>Epistominella"
"Amoebozoa"	"-"	554915	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota"
"Discosea"	"-"	555280	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Amoebozoa"
"Longamoebia"	"O"	1485168	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea"
"Centramoebida"	"-"	555407	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia"
"Acanthamoebidae"	"F"	33677	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida"
"Acanthamoeba"	"G"	5754	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida>Acanthamoebidae"
"unclassified Acanthamoeba"	"-"	279890	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida>Acanthamoebidae>Acanthamoeba"
"Acanthamoeba sp. TUMSJ-341"	"S"	167752	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida>Acanthamoebidae>Acanthamoeba>unclassified&nbsp;Acanthamoeba"
"Acanthamoeba lenticulata"	"S"	29196	6	6	0.004741	0.004741	"cellular&nbsp;organisms>Eukaryota>Amoebozoa>Discosea>Longamoebia>Centramoebida>Acanthamoebidae>Acanthamoeba"
"Cryptophyta"	"P"	3027	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota"
"Cryptomonadales"	"O"	589350	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Cryptophyta"
"Cryptomonadaceae"	"F"	2896	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Cryptophyta>Cryptomonadales"
"Cryptomonas"	"G"	3030	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Cryptophyta>Cryptomonadales>Cryptomonadaceae"
"Cryptomonas borealis"	"S"	233190	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Cryptophyta>Cryptomonadales>Cryptomonadaceae>Cryptomonas"
"Alveolata"	"-"	33630	11	11	0.008691	0.008691	"cellular&nbsp;organisms>Eukaryota"
"Apicomplexa"	"P"	5794	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Alveolata"
"Aconoidasida"	"C"	422676	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa"
"Piroplasmida"	"O"	5863	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida"
"Babesiidae"	"F"	32594	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Piroplasmida"
"Babesia"	"G"	5864	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Piroplasmida>Babesiidae"
"unclassified Babesia"	"-"	323723	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Piroplasmida>Babesiidae>Babesia"
"Babesia sp. badger type B"	"S"	1842982	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Piroplasmida>Babesiidae>Babesia>unclassified&nbsp;Babesia"
"Haemosporida"	"O"	5819	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida"
"Plasmodiidae"	"F"	1639119	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Haemosporida"
"Hepatocystis"	"G"	77566	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Haemosporida>Plasmodiidae"
"Hepatocystis sp. PP1"	"S"	373636	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Aconoidasida>Haemosporida>Plasmodiidae>Hepatocystis"
"Conoidasida"	"C"	1280412	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa"
"Coccidia"	"-"	5796	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida"
"Eucoccidiorida"	"O"	75739	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Eimeriorina"	"-"	423054	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida"
"Sarcocystidae"	"F"	5809	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina"
"Sarcocystis"	"G"	5812	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Sarcocystidae"
"Sarcocystis singaporensis"	"S"	137008	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Sarcocystidae>Sarcocystis"
"Cryptosporidiidae"	"F"	35082	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina"
"Cryptosporidium"	"G"	5806	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Cryptosporidiidae"
"unclassified Cryptosporidium"	"-"	203864	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Cryptosporidiidae>Cryptosporidium"
"Cryptosporidium sp."	"S"	90962	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Cryptosporidiidae>Cryptosporidium>unclassified&nbsp;Cryptosporidium"
"Aggregatidae"	"F"	340705	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina"
"Aggregata"	"G"	340707	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Aggregatidae"
"Aggregata eberthi"	"S"	340710	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eucoccidiorida>Eimeriorina>Aggregatidae>Aggregata"
"Ciliophora"	"-"	5878	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Alveolata"
"Intramacronucleata"	"-"	431838	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora"
"Litostomatea"	"C"	5988	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata"
"Trichostomatia"	"-"	163343	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Vestibuliferida"	"O"	33833	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Trimyemidae"	"F"	35111	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia>Vestibuliferida"
"Trimyema"	"G"	35112	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia>Vestibuliferida>Trimyemidae"
"Trimyema minutum"	"S"	133223	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia>Vestibuliferida>Trimyemidae>Trimyema"
"Trimyema minutum thermophilum"	"-"	133224	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia>Vestibuliferida>Trimyemidae>Trimyema>Trimyema&nbsp;minutum"
"Oligohymenophorea"	"C"	6020	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata"
"Peritrichia"	"-"	6021	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea"
"Sessilida"	"O"	1974272	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea>Peritrichia"
"Zoothamniidae"	"F"	168255	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea>Peritrichia>Sessilida"
"Zoothamnium"	"G"	168256	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea>Peritrichia>Sessilida>Zoothamniidae"
"unclassified Zoothamnium"	"-"	2248711	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea>Peritrichia>Sessilida>Zoothamniidae>Zoothamnium"
"Zoothamnium sp. JCC-2006-4"	"S"	404945	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>Intramacronucleata>Oligohymenophorea>Peritrichia>Sessilida>Zoothamniidae>Zoothamnium>unclassified&nbsp;Zoothamnium"
"environmental samples"	"-"	187298	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora"
"uncultured ciliate"	"S"	187299	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Alveolata>Ciliophora>environmental&nbsp;samples"
"Stramenopiles"	"-"	33634	5	5	0.003951	0.003951	"cellular&nbsp;organisms>Eukaryota"
"Bacillariophyta"	"P"	2836	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Stramenopiles"
"Bacillariophyceae"	"C"	33849	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta"
"Bacillariophycidae"	"-"	33850	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae"
"Bacillariales"	"O"	33851	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae"
"Bacillariaceae"	"F"	33852	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales"
"Nitzschia"	"G"	2857	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales>Bacillariaceae"
"unclassified Nitzschia"	"-"	908989	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales>Bacillariaceae>Nitzschia"
"Nitzschia sp. O2"	"S"	1444699	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales>Bacillariaceae>Nitzschia>unclassified&nbsp;Nitzschia"
"Cylindrotheca"	"G"	2852	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales>Bacillariaceae"
"Cylindrotheca closterium"	"S"	2856	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Stramenopiles>Bacillariophyta>Bacillariophyceae>Bacillariophycidae>Bacillariales>Bacillariaceae>Cylindrotheca"
"Oomycetes"	"C"	4762	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Stramenopiles"
