"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Brocadiaceae"	"F"	25830	2	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	0.0002788	NA	NA	NA	NA	0.0002278	NA	0.0002788	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"uncultured"	"G"	25835	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Brocadiaceae"
"Candidatus Jettenia"	"G"	25833	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	NA	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Brocadiaceae"
"BD7-11"	"C"	2295	6	NA	NA	NA	NA	1	6	1	NA	NA	NA	NA	NA	0.0006862	NA	NA	NA	NA	0.0001139	0.0006862	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes"
"B122"	"F"	1651	13	NA	NA	NA	NA	4	9	13	NA	NA	NA	3	NA	0.001812	NA	NA	NA	NA	0.0004556	0.001029	0.001812	NA	NA	NA	0.0003506	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"SBYS-2995"	"F"	1663	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"uncultured"	"O"	14346	16	NA	NA	NA	NA	5	1	16	NA	NA	NA	2	NA	0.00223	NA	NA	NA	NA	0.0005694	0.0001144	0.00223	NA	NA	NA	0.0002337	NA	"Bacteria>Fibrobacteres>Chitinivibrionia"
"possible genus 03"	"G"	13927	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.0007195	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0007195	NA	NA	"Bacteria>Fibrobacteres>Chitinivibrionia>Chitinivibrionales>Chitinivibrionaceae"
"Unknown Order"	"O"	14197	11	NA	NA	NA	NA	5	11	5	NA	NA	1	3	NA	0.001258	NA	NA	NA	NA	0.0005694	0.001258	0.000697	NA	NA	0.0007195	0.0003506	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6"
"Unknown Family"	"F"	14198	11	NA	NA	NA	NA	5	11	5	NA	NA	1	3	NA	0.001258	NA	NA	NA	NA	0.0005694	0.001258	0.000697	NA	NA	0.0007195	0.0003506	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order"
"Luteitalea"	"G"	24468	8	NA	NA	NA	NA	3	8	3	NA	NA	NA	3	NA	0.0009149	NA	NA	NA	NA	0.0003417	0.0009149	0.0004182	NA	NA	NA	0.0003506	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Vicinamibacter"	"G"	14199	3	NA	NA	NA	NA	2	3	2	NA	NA	1	NA	NA	0.0007195	NA	NA	NA	NA	0.0002278	0.0003431	0.0002788	NA	NA	0.0007195	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Candidatus Solibacter"	"G"	24435	21	NA	NA	NA	NA	6	3	21	NA	NA	NA	4	NA	0.002927	NA	NA	NA	NA	0.0006833	0.0003431	0.002927	NA	NA	NA	0.0004674	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"GOUTB8"	"G"	24437	8	NA	NA	NA	NA	2	2	8	NA	NA	NA	3	NA	0.001115	NA	NA	NA	NA	0.0002278	0.0002287	0.001115	NA	NA	NA	0.0003506	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Acidobacteriales"	"O"	24414	13	NA	NA	NA	NA	6	13	7	NA	NA	1	4	NA	0.001487	NA	NA	NA	NA	0.0006833	0.001487	0.0009757	NA	NA	0.0007195	0.0004674	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Acidobacteriaceae (Subgroup 1)"	"F"	24415	6	NA	NA	NA	NA	4	6	6	NA	NA	1	2	NA	0.0008364	NA	NA	NA	NA	0.0004556	0.0006862	0.0008364	NA	NA	0.0007195	0.0002337	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Terriglobus"	"G"	24425	5	NA	NA	NA	NA	3	5	1	NA	NA	1	NA	NA	0.0007195	NA	NA	NA	NA	0.0003417	0.0005718	0.0001394	NA	NA	0.0007195	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Occallatibacter"	"G"	24422	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"uncultured"	"F"	24429	7	NA	NA	NA	NA	1	7	1	NA	NA	NA	2	NA	0.0008005	NA	NA	NA	NA	0.0001139	0.0008005	0.0001394	NA	NA	NA	0.0002337	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Subgroup 13"	"O"	24442	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Subgroup 23"	"G"	24474	14	NA	NA	NA	NA	14	4	12	NA	NA	NA	NA	1	0.002165	NA	NA	NA	NA	0.001594	0.0004574	0.001673	NA	NA	NA	NA	0.002165	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Thermoanaerobaculum"	"G"	24476	9	NA	NA	NA	NA	5	9	NA	NA	NA	NA	2	NA	0.001029	NA	NA	NA	NA	0.0005694	0.001029	NA	NA	NA	NA	0.0002337	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"TPD-58"	"G"	24475	9	NA	NA	NA	NA	5	9	2	NA	NA	NA	2	NA	0.001029	NA	NA	NA	NA	0.0005694	0.001029	0.0002788	NA	NA	NA	0.0002337	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"DS-100"	"O"	24460	6	NA	NA	NA	NA	6	3	2	NA	NA	NA	1	NA	0.0006833	NA	NA	NA	NA	0.0006833	0.0003431	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"11-24"	"O"	24447	32	NA	NA	NA	NA	4	5	32	NA	NA	NA	7	NA	0.004461	NA	NA	NA	NA	0.0004556	0.0005718	0.004461	NA	NA	NA	0.000818	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Holophaga"	"G"	386	3	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	0.0003431	NA	NA	NA	NA	0.0002278	0.0003431	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Acanthopleuribacterales"	"O"	373	3	NA	NA	NA	NA	3	NA	2	1	NA	NA	3	NA	0.0003506	NA	NA	NA	NA	0.0003417	NA	0.0002788	5.909e-05	NA	NA	0.0003506	NA	"Bacteria>Acidobacteria>Holophagae"
"Acanthopleuribacteraceae"	"F"	374	3	NA	NA	NA	NA	3	NA	2	1	NA	NA	3	NA	0.0003506	NA	NA	NA	NA	0.0003417	NA	0.0002788	5.909e-05	NA	NA	0.0003506	NA	"Bacteria>Acidobacteria>Holophagae>Acanthopleuribacterales"
"Acanthopleuribacter"	"G"	375	3	NA	NA	NA	NA	3	NA	2	1	NA	NA	3	NA	0.0003506	NA	NA	NA	NA	0.0003417	NA	0.0002788	5.909e-05	NA	NA	0.0003506	NA	"Bacteria>Acidobacteria>Holophagae>Acanthopleuribacterales>Acanthopleuribacteraceae"
"Subgroup 17"	"C"	14188	17	NA	NA	NA	NA	11	17	14	1	NA	NA	7	NA	0.001951	NA	NA	NA	NA	0.001253	0.001944	0.001951	5.909e-05	NA	NA	0.000818	NA	"Bacteria>Acidobacteria"
"Subgroup 25"	"C"	14194	11	NA	NA	NA	NA	6	3	7	1	NA	NA	11	NA	0.001285	NA	NA	NA	NA	0.0006833	0.0003431	0.0009757	5.909e-05	NA	NA	0.001285	NA	"Bacteria>Acidobacteria"
"Subgroup 18"	"C"	14189	15	NA	NA	NA	NA	3	11	15	NA	NA	NA	2	NA	0.002091	NA	NA	NA	NA	0.0003417	0.001258	0.002091	NA	NA	NA	0.0002337	NA	"Bacteria>Acidobacteria"
"AT-s3-28"	"C"	14151	3	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	0.0003431	NA	NA	NA	NA	0.0002278	0.0003431	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Subgroup 21"	"C"	14193	2	NA	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA	0.0002278	NA	NA	NA	NA	0.0002278	0.0001144	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Acidobacteria"
"Subgroup 11"	"C"	14184	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001169	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Acidobacteria"
"Leptolinea"	"G"	1391	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	0.0002278	0.0001144	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"ADurb.Bin120"	"G"	25122	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"uncultured"	"O"	25150	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	0.0001144	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"MSB-5B2"	"O"	25139	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"SAR202 clade"	"O"	25185	3	NA	NA	NA	NA	3	2	1	NA	NA	NA	1	NA	0.0003417	NA	NA	NA	NA	0.0003417	0.0002287	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"FW22"	"O"	1437	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"TK10"	"C"	1481	8	NA	NA	NA	NA	8	5	2	NA	NA	NA	NA	NA	0.0009111	NA	NA	NA	NA	0.0009111	0.0005718	0.0002788	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"Ktedonobacterales"	"O"	1456	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.0002337	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	NA	0.0002337	NA	"Bacteria>Chloroflexi>Ktedonobacteria"
"Ktedonobacteraceae"	"F"	1464	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.0002337	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	NA	0.0002337	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales"
"uncultured"	"G"	1466	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.0002278	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae"
"MVP-21"	"O"	1470	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria"
"OLB14"	"C"	25202	14	NA	NA	NA	NA	2	5	14	NA	1	NA	2	NA	0.125	NA	NA	NA	NA	0.0002278	0.0005718	0.001951	NA	0.125	NA	0.0002337	NA	"Bacteria>Chloroflexi"
"4-29-1"	"C"	25734	16	NA	NA	NA	NA	10	15	11	NA	NA	NA	16	NA	0.00187	NA	NA	NA	NA	0.001139	0.001715	0.001533	NA	NA	NA	0.00187	NA	"Bacteria>Nitrospirae"
"Kiritimatiella"	"G"	25712	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Candidatus Babela"	"G"	25545	3	NA	NA	NA	NA	3	1	1	NA	NA	NA	1	NA	0.0003417	NA	NA	NA	NA	0.0003417	0.0001144	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Dependentiae>Babeliae>Babeliales>Babeliaceae"
"M2PT2-76 termite group"	"G"	26928	6	NA	NA	NA	NA	5	6	NA	NA	NA	NA	NA	NA	0.0006862	NA	NA	NA	NA	0.0005694	0.0006862	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Salinispira"	"G"	26929	7	NA	NA	NA	NA	3	1	7	NA	NA	NA	3	NA	0.0009757	NA	NA	NA	NA	0.0003417	0.0001144	0.0009757	NA	NA	NA	0.0003506	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Sediminispirochaeta"	"G"	26930	2	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0002287	NA	NA	NA	NA	0.0001139	0.0002287	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"RBG-16-49-21"	"G"	26912	3	NA	NA	NA	NA	3	NA	2	NA	NA	NA	2	NA	0.0003417	NA	NA	NA	NA	0.0003417	NA	0.0002788	NA	NA	NA	0.0002337	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"V2072-189E03"	"C"	26937	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes"
"Leptotrichia"	"G"	2216	2	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	1	0.002165	NA	NA	NA	NA	0.0002278	0.0002287	NA	NA	NA	NA	NA	0.002165	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Leptotrichiaceae"
"Oligosphaeraceae"	"F"	2262	10	NA	NA	NA	NA	1	NA	10	NA	NA	1	3	NA	0.001394	NA	NA	NA	NA	0.0001139	NA	0.001394	NA	NA	0.0007195	0.0003506	NA	"Bacteria>Lentisphaerae>Oligosphaeria>Oligosphaerales"
"SBZC-1223"	"G"	14449	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	0.0002788	NA	NA	NA	NA	0.0001139	NA	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Lentisphaerae>Oligosphaeria>Oligosphaerales>Oligosphaeraceae"
"Lineage IIb"	"C"	25557	23	NA	NA	NA	NA	8	9	23	NA	NA	NA	18	NA	0.003206	NA	NA	NA	NA	0.0009111	0.001029	0.003206	NA	NA	NA	0.002103	NA	"Bacteria>Elusimicrobia"
"Rs-M47"	"C"	25559	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001169	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Elusimicrobia"
"Candidatus Hydrogenedens"	"G"	25705	3	NA	NA	NA	NA	3	1	NA	NA	NA	1	NA	NA	0.0007195	NA	NA	NA	NA	0.0003417	0.0001144	NA	NA	NA	0.0007195	NA	NA	"Bacteria>Hydrogenedentes>Hydrogenedentia>Hydrogenedentiales>Hydrogenedensaceae"
"uncultured"	"G"	3952	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	0.0007195	NA	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	0.0007195	NA	NA	"Bacteria>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae"
"Candidatus Bacilloplasma"	"G"	3948	4	NA	NA	NA	NA	1	1	1	NA	NA	NA	4	NA	0.0004674	NA	NA	NA	NA	0.0001139	0.0001144	0.0001394	NA	NA	NA	0.0004674	NA	"Bacteria>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae"
"Rokubacteria"	"P"	26887	83	NA	NA	NA	NA	22	51	83	NA	NA	1	76	2	0.01157	NA	NA	NA	NA	0.002506	0.005832	0.01157	NA	NA	0.0007195	0.008881	0.00433	"Bacteria"
"NC10"	"C"	26888	83	NA	NA	NA	NA	22	51	83	NA	NA	1	76	2	0.01157	NA	NA	NA	NA	0.002506	0.005832	0.01157	NA	NA	0.0007195	0.008881	0.00433	"Bacteria>Rokubacteria"
"Methylomirabilales"	"O"	26889	66	NA	NA	NA	NA	15	40	66	NA	NA	NA	42	2	0.0092	NA	NA	NA	NA	0.001708	0.004574	0.0092	NA	NA	NA	0.004908	0.00433	"Bacteria>Rokubacteria>NC10"
"Methylomirabilaceae"	"F"	26890	66	NA	NA	NA	NA	15	40	66	NA	NA	NA	42	2	0.0092	NA	NA	NA	NA	0.001708	0.004574	0.0092	NA	NA	NA	0.004908	0.00433	"Bacteria>Rokubacteria>NC10>Methylomirabilales"
"Candidatus Methylomirabilis"	"G"	26891	39	NA	NA	NA	NA	9	27	38	NA	NA	NA	39	2	0.005297	NA	NA	NA	NA	0.001025	0.003088	0.005297	NA	NA	NA	0.004557	0.00433	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"Sh765B-TzT-35"	"G"	26894	24	NA	NA	NA	NA	5	12	24	NA	NA	NA	3	NA	0.003345	NA	NA	NA	NA	0.0005694	0.001372	0.003345	NA	NA	NA	0.0003506	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"wb1-A12"	"G"	26896	4	NA	NA	NA	NA	1	NA	4	NA	NA	NA	NA	NA	0.0005576	NA	NA	NA	NA	0.0001139	NA	0.0005576	NA	NA	NA	NA	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"Rokubacteriales"	"O"	26897	34	NA	NA	NA	NA	7	11	17	NA	NA	1	34	NA	0.003973	NA	NA	NA	NA	0.0007972	0.001258	0.00237	NA	NA	0.0007195	0.003973	NA	"Bacteria>Rokubacteria>NC10"
"Jonquetella"	"G"	3911	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"EBM-39"	"G"	26940	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Aminivibrio"	"G"	3903	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"SM23-31"	"G"	25109	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.0002278	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Calditrichaeota>Calditrichia>Calditrichales>Calditrichaceae"
"JdFR-76"	"G"	25108	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	1	NA	0.0001169	NA	NA	NA	NA	0.0001139	0.0001144	NA	5.909e-05	NA	NA	0.0001169	NA	"Bacteria>Calditrichaeota>Calditrichia>Calditrichales>Calditrichaceae"
"Caldatribacteriia"	"C"	24590	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Atribacteria"
"Caldatribacteriales"	"O"	24591	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Atribacteria>Caldatribacteriia"
"Caldatribacteriaceae"	"F"	24592	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Atribacteria>Caldatribacteriia>Caldatribacteriales"
"Candidatus Caldatribacterium"	"G"	24593	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Atribacteria>Caldatribacteriia>Caldatribacteriales>Caldatribacteriaceae"
"Chlamydiae"	"C"	1335	3	NA	NA	NA	NA	3	1	1	NA	NA	NA	NA	NA	0.0003417	NA	NA	NA	NA	0.0003417	0.0001144	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae"
"Chlamydiales"	"O"	1336	3	NA	NA	NA	NA	3	1	1	NA	NA	NA	NA	NA	0.0003417	NA	NA	NA	NA	0.0003417	0.0001144	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae"
"cvE6"	"F"	1359	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001144	NA	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"Simkaniaceae"	"F"	1351	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"uncultured"	"G"	1355	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales>Simkaniaceae"
"Parachlamydiaceae"	"F"	1346	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"Neochlamydia"	"G"	1349	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales>Parachlamydiaceae"
"WOR-1"	"P"	27009	5	NA	NA	NA	NA	3	5	NA	NA	NA	NA	2	NA	0.0005718	NA	NA	NA	NA	0.0003417	0.0005718	NA	NA	NA	NA	0.0002337	NA	"Bacteria"
"Halanaerobiaeota"	"P"	25682	3	NA	NA	NA	NA	3	3	2	1	NA	NA	NA	NA	0.0003431	NA	NA	NA	NA	0.0003417	0.0003431	0.0002788	5.909e-05	NA	NA	NA	NA	"Bacteria"
"Halanaerobiia"	"C"	25683	3	NA	NA	NA	NA	3	3	2	1	NA	NA	NA	NA	0.0003431	NA	NA	NA	NA	0.0003417	0.0003431	0.0002788	5.909e-05	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota"
"Halanaerobiales"	"O"	25684	3	NA	NA	NA	NA	3	3	2	1	NA	NA	NA	NA	0.0003431	NA	NA	NA	NA	0.0003417	0.0003431	0.0002788	5.909e-05	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia"
"Halanaerobiaceae"	"F"	25685	3	NA	NA	NA	NA	3	2	2	1	NA	NA	NA	NA	0.0003417	NA	NA	NA	NA	0.0003417	0.0002287	0.0002788	5.909e-05	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales"
"Halanaerobium"	"G"	25686	2	NA	NA	NA	NA	2	1	1	1	NA	NA	NA	NA	0.0002278	NA	NA	NA	NA	0.0002278	0.0001144	0.0001394	5.909e-05	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"Halocella"	"G"	25688	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	NA	0.0001394	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"Seleniivibrio"	"G"	25540	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.0004674	NA	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	0.0004674	NA	"Bacteria>Deferribacteres>Deferribacteres>Deferribacterales>Deferribacteraceae"
"Aquificae"	"P"	871	1	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	0.0001144	0.0001394	5.909e-05	NA	NA	NA	NA	"Bacteria"
"Aquificae"	"C"	872	1	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	0.0001144	0.0001394	5.909e-05	NA	NA	NA	NA	"Bacteria>Aquificae"
"Aquificales"	"O"	873	1	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA	0.0001394	NA	NA	NA	NA	0.0001139	0.0001144	0.0001394	5.909e-05	NA	NA	NA	NA	"Bacteria>Aquificae>Aquificae"
