"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Atlantibacter"	"G"	26644	23	NA	NA	NA	NA	NA	NA	1	23	NA	NA	NA	NA	0.001345	NA	NA	NA	NA	NA	NA	0.0001288	0.001345	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Rudaea"	"G"	26878	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Permianibacter"	"G"	26805	5	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	5	NA	0.0005436	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	0.0005436	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Oceanimonas"	"G"	3319	3	NA	NA	NA	NA	NA	NA	1	NA	NA	1	3	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	0.0006684	0.0003262	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Anaerobiospirillum"	"G"	3327	5	NA	NA	NA	NA	NA	NA	2	1	NA	NA	5	NA	0.0005436	NA	NA	NA	NA	NA	NA	0.0002576	5.848e-05	NA	NA	0.0005436	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"uncultured"	"G"	3381	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae"
"uncultured"	"G"	26315	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	1	NA	0.0003864	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Moritellaceae"
"Candidatus Carsonella"	"G"	14656	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	3	NA	0.0003864	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	0.0003262	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"BD2-7"	"F"	11513	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"HdN1"	"G"	26757	5	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	5	NA	0.0005436	NA	NA	NA	NA	NA	NA	0.0005153	NA	NA	NA	0.0005436	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Chromohalobacter"	"G"	3614	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	0.002068	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	0.002068	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Modicisalibacter"	"G"	3620	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Candidatus Evansia"	"G"	11556	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Litoricolaceae"	"F"	3627	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Litoricola"	"G"	3628	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Litoricolaceae"
"SS1-B-06-26"	"F"	3665	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Basfia"	"G"	3693	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Mannheimia"	"G"	3701	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	0.002068	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	0.002068	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"uncultured"	"G"	3440	5	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	0.0006441	NA	NA	NA	NA	NA	NA	0.0006441	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiomicrospira"	"G"	26857	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"AqS1"	"G"	26739	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	1	NA	0.0003864	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"CI75cm.2.12"	"G"	26740	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"Arenicella"	"G"	11510	2	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"SZB30"	"O"	3727	6	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	0.0007729	NA	NA	NA	NA	NA	NA	0.0007729	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Fangia"	"G"	26656	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Francisellales>Francisellaceae"
"uncultured"	"G"	26728	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Halorhodospira"	"G"	26719	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Halorhodospiraceae"
"Pseudohalocynthiibacter"	"G"	14537	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Fulvimarina"	"G"	26107	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Corticibacterium"	"G"	26104	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Methyloferula"	"G"	2441	7	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	1	NA	0.0009017	NA	NA	NA	NA	NA	NA	0.0009017	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"28-YEA-48"	"G"	26041	4	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	0.0005153	NA	NA	NA	NA	NA	NA	0.0005153	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Agaricicola"	"G"	26134	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Tepidamorphus"	"G"	2543	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Algimonas"	"G"	2395	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Terasakiella"	"G"	26194	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Terasakiellaceae"
"Occidentia"	"G"	26227	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Cryptoprodotis"	"G"	2782	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	0.0006684	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Candidatus Anadelfobacter"	"G"	26214	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Rickettsiales Incertae Sedis"	"F"	2786	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Hepatincola"	"G"	2791	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiales&nbsp;Incertae&nbsp;Sedis"
"uncultured"	"G"	26026	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Parvibaculales>Parvibaculaceae"
"Limibacillus"	"G"	26207	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	0.0006684	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"Puniceispirillales Incertae Sedis"	"F"	26030	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Constrictibacter"	"G"	26031	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales>Puniceispirillales&nbsp;Incertae&nbsp;Sedis"
"Enhygromyxa"	"G"	3230	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Plesiocystis"	"G"	3232	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Nannocystaceae"
"Desulfuromusa"	"G"	3191	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Malonomonas"	"G"	3192	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"FW113"	"O"	3208	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Limisphaera"	"G"	26995	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"Fibrisoma"	"G"	24800	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Anditalea"	"G"	24727	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Cesiribacter"	"G"	24733	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Limibacter"	"G"	24770	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	0.0006684	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Sediminitomix"	"G"	24774	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Flammeovirgaceae"
"Kriegella"	"G"	24903	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tangfeifania"	"G"	24646	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	1	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	0.0006684	0.0001087	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Bact-08"	"G"	24649	5	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	5	NA	0.0005436	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0005436	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Longimonas"	"G"	25093	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"Tropheryma"	"G"	529	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	0.002068	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	0.002068	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae"
"Dermacoccus"	"G"	543	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Segniliparaceae"	"F"	468	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Segniliparus"	"G"	469	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Segniliparaceae"
"Microtetraspora"	"G"	787	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	1	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	0.0006684	0.0001087	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae"
"Spirillospora"	"G"	804	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae"
"Longispora"	"G"	686	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Amycolatopsis"	"G"	744	2	NA	NA	NA	NA	NA	NA	2	NA	NA	1	1	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	0.0006684	0.0001087	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Enorma"	"G"	13901	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae"
"Nostoc BDU-40302"	"G"	25382	3	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nostoc PCC-8976"	"G"	25386	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Fischerella CENA298"	"G"	25368	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Stigonema SAG 48.90"	"G"	25399	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Desmonostoc PCC-7422"	"G"	25365	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Anabaena PCC-7108"	"G"	25340	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Cuspidothrix LMECYA 163"	"G"	25356	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Phormidium IAM M-71"	"G"	25439	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Lyngbya PCC-7419"	"G"	25438	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Cyanobacterium PCC-10605"	"G"	25304	3	NA	NA	NA	NA	NA	NA	3	NA	NA	1	NA	NA	0.0006684	NA	NA	NA	NA	NA	NA	0.0003864	NA	NA	0.0006684	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"Annamia HOs24"	"G"	25301	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"uncultured"	"G"	25299	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	NA	0.0002576	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"Symplocastrum CPER-KK1"	"G"	25297	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"Gloeothece PCC-6501"	"G"	25324	2	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0002174	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0002174	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Phormidium ETS-05"	"G"	25419	6	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	0.0007729	NA	NA	NA	NA	NA	NA	0.0007729	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Oscillatoriaceae"
"Pseudanabaena NgrPSln22"	"G"	25481	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Halomicronema C2206"	"G"	25486	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Leptolyngbya PCC-6406"	"G"	25488	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Acrophormium PCC-7375"	"G"	25493	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Phormidesmiaceae"
"YB-42"	"G"	25264	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Eurycoccales"	"O"	25229	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Eurycoccales Incertae Sedis"	"F"	25230	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0001288	NA	NA	NA	NA	NA	NA	0.0001288	NA	NA	NA	0.0001087	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Eurycoccales"
