"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Kangiella profundi"	"S"	1561924	7	NA	NA	NA	NA	NA	3	7	NA	NA	NA	2	NA	0.001142	NA	NA	NA	NA	NA	0.0004257	0.001142	NA	NA	NA	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Helicobacter acinonychis"	"S"	212	8	NA	NA	NA	NA	NA	2	NA	8	NA	NA	NA	NA	0.0004732	NA	NA	NA	NA	NA	0.0002838	NA	0.0004732	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Anaeromyxobacter dehalogenans"	"S"	161493	4	NA	NA	NA	NA	NA	2	NA	4	NA	NA	1	NA	0.0002838	NA	NA	NA	NA	NA	0.0002838	NA	0.0002366	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Hymenobacter sp. DG25B"	"S"	1385664	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	0.0001183	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Elizabethkingia meningoseptica"	"S"	238	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Elizabethkingia"
"Blattabacterium sp. (Blaberus giganteus)"	"S"	1186051	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Bacteroides heparinolyticus"	"S"	28113	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Parabacteroides distasonis"	"S"	823	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0003262	NA	NA	NA	NA	NA	0.0001419	0.0003262	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae>Parabacteroides"
"Pelodictyon phaeoclathratiforme"	"S"	34090	3	NA	NA	NA	NA	NA	1	3	1	NA	NA	3	NA	0.0004892	NA	NA	NA	NA	NA	0.0001419	0.0004892	5.915e-05	NA	NA	0.0004023	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Pelodictyon"
"Lactobacillus acidophilus"	"S"	1579	8	NA	NA	NA	NA	NA	3	NA	8	NA	1	NA	NA	0.0008076	NA	NA	NA	NA	NA	0.0004257	NA	0.0004732	NA	0.0008076	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus heilongjiangensis"	"S"	1074467	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	0.0001183	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Enterococcus thailandicus"	"S"	417368	9	NA	NA	NA	NA	NA	1	1	9	NA	NA	NA	NA	0.0005323	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.0005323	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Streptococcus merionis"	"S"	400065	32	NA	NA	NA	NA	NA	2	1	32	NA	1	2	NA	0.001893	NA	NA	NA	NA	NA	0.0002838	0.0001631	0.001893	NA	0.0008076	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus parauberis"	"S"	1348	255	NA	NA	NA	NA	NA	1	1	255	NA	NA	NA	1	0.01508	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.01508	NA	NA	NA	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Lactococcus piscium"	"S"	1364	6	NA	NA	NA	NA	NA	6	1	2	NA	NA	NA	NA	0.0008514	NA	NA	NA	NA	NA	0.0008514	0.0001631	0.0001183	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Lactococcus"
"Lactobacillales bacterium"	"S"	1993866	99	NA	NA	NA	NA	NA	1	1	99	NA	NA	1	1	0.005856	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.005856	NA	NA	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>unclassified&nbsp;Lactobacillales>unclassified&nbsp;Lactobacillales&nbsp;(miscellaneous)"
"Bacillus sp. OxB-1"	"S"	98228	28	NA	NA	NA	NA	NA	6	7	28	NA	NA	1	NA	0.001656	NA	NA	NA	NA	NA	0.0008514	0.001142	0.001656	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus horikoshii"	"S"	79883	2	NA	NA	NA	NA	NA	1	NA	1	NA	NA	2	NA	0.0002682	NA	NA	NA	NA	NA	0.0001419	NA	5.915e-05	NA	NA	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Staphylococcus carnosus"	"S"	1281	38	NA	NA	NA	NA	NA	1	NA	38	NA	NA	NA	NA	0.002248	NA	NA	NA	NA	NA	0.0001419	NA	0.002248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus haemolyticus"	"S"	1283	53	NA	NA	NA	NA	NA	1	1	53	NA	NA	NA	NA	0.003135	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.003135	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Planococcus plakortidis"	"S"	1038856	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	0.002614	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. L10.15"	"S"	1302659	34	NA	NA	NA	NA	NA	1	1	34	NA	NA	NA	NA	0.002011	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.002011	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Paenibacillus kribbensis"	"S"	172713	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0003262	NA	NA	NA	NA	NA	0.0001419	0.0003262	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus ihbetae"	"S"	1870820	72	NA	NA	NA	NA	NA	1	14	72	NA	NA	2	1	0.004259	NA	NA	NA	NA	NA	0.0001419	0.002283	0.004259	NA	NA	0.0002682	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. lzh-N1"	"S"	2069255	8	NA	NA	NA	NA	NA	1	NA	8	NA	NA	NA	NA	0.0004732	NA	NA	NA	NA	NA	0.0001419	NA	0.0004732	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Aneurinibacillus sp. XH2"	"S"	1450761	14	NA	NA	NA	NA	NA	1	1	14	NA	NA	NA	NA	0.0008281	NA	NA	NA	NA	NA	0.0001419	0.0001631	0.0008281	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group>Aneurinibacillus"
"Butyrivibrio proteoclasticus"	"S"	43305	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002838	NA	NA	NA	NA	NA	0.0002838	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Butyrivibrio"
"Thermoanaerobacter brockii"	"S"	29323	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	0.0003262	NA	NA	NA	NA	NA	0.0002838	0.0003262	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae>Thermoanaerobacter"
"Thermoanaerobacterium xylanolyticum"	"S"	29329	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	1	1	0.002614	NA	NA	NA	NA	NA	0.0002838	0.0003262	NA	NA	NA	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Thermoanaerobacterium"
"Arthrobacter sp. FB24"	"S"	290399	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	1	0.002614	NA	NA	NA	NA	NA	0.0002838	0.0001631	NA	NA	NA	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter sp. ZXY-2"	"S"	1806905	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Arthrobacter sp. U41"	"S"	1849032	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Paenarthrobacter aurescens"	"S"	43663	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Paenarthrobacter"
"Brachybacterium sp. P6-10-X1"	"S"	1903186	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Dermabacteraceae>Brachybacterium"
"Cellulomonas sp. PSBB021"	"S"	2003551	4	NA	NA	NA	NA	NA	1	4	1	NA	1	1	1	0.002614	NA	NA	NA	NA	NA	0.0001419	0.0006523	5.915e-05	NA	0.0008076	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Cellulomonas"
"Bifidobacterium breve"	"S"	1685	2	NA	NA	NA	NA	NA	2	1	1	NA	2	1	1	0.002614	NA	NA	NA	NA	NA	0.0002838	0.0001631	5.915e-05	NA	0.001615	0.0001341	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Corynebacterium variabile"	"S"	1727	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001631	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium urealyticum"	"S"	43771	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium deserti"	"S"	1408191	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001631	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Mycobacterium smegmatis"	"S"	1772	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;fortuitum&nbsp;complex"
"Mycobacterium abscessus subgroup"	"S"	670506	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.0002838	NA	NA	NA	NA	NA	0.0002838	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;chelonae&nbsp;complex"
"Mycobacterium abscessus"	"S"	36809	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.0002838	NA	NA	NA	NA	NA	0.0002838	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;chelonae&nbsp;complex>Mycobacterium&nbsp;abscessus&nbsp;subgroup"
"Mycobacterium sp. YC-RL4"	"S"	1682113	1	NA	NA	NA	NA	NA	1	NA	1	1	NA	1	NA	0.2045	NA	NA	NA	NA	NA	0.0001419	NA	5.915e-05	0.2045	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Nocardia soli"	"S"	134962	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Rhodococcus pyridinivorans"	"S"	103816	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Nocardiopsis alba"	"S"	53437	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.0002682	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Nocardiopsis"
"Streptomyces sp. CdTB01"	"S"	1725411	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	5.915e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. XZHG99"	"S"	2049881	2	NA	NA	NA	NA	NA	1	2	NA	NA	1	1	NA	0.0008076	NA	NA	NA	NA	NA	0.0001419	0.0003262	NA	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Salinispora arenicola"	"S"	168697	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	0.002614	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Salinispora"
"Micromonospora aurantiaca"	"S"	47850	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	0.002614	NA	NA	NA	NA	NA	0.0001419	NA	0.0001183	NA	NA	NA	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Micromonospora"
"Pseudonocardia sp. HH130629-09"	"S"	1641402	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Actinoalloteichus hoggarensis"	"S"	1470176	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Synechococcus elongatus"	"S"	32046	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechocystis sp. PCC 6714"	"S"	1147	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	NA	0.0005676	NA	NA	NA	NA	NA	0.0005676	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Merismopediaceae>Synechocystis"
"Nostoc punctiforme"	"S"	272131	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Mycoplasma hyopneumoniae"	"S"	2099	2	NA	NA	NA	NA	NA	2	NA	2	NA	1	NA	NA	0.0008076	NA	NA	NA	NA	NA	0.0002838	NA	0.0001183	NA	0.0008076	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma hominis"	"S"	2098	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001631	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma haemofelis"	"S"	29501	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Spiroplasma kunkelii"	"S"	47834	11	NA	NA	NA	NA	NA	5	1	11	NA	NA	1	NA	0.0007095	NA	NA	NA	NA	NA	0.0007095	0.0001631	0.0006506	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma citri"	"S"	2133	1	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	0.2045	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	0.2045	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Acholeplasma brassicae"	"S"	61635	3	NA	NA	NA	NA	NA	3	NA	NA	NA	1	1	NA	0.0008076	NA	NA	NA	NA	NA	0.0004257	NA	NA	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Acholeplasma"
"Acholeplasma laidlawii"	"S"	2148	3	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	1	0.002614	NA	NA	NA	NA	NA	0.0001419	0.0003262	0.0001774	NA	NA	NA	0.002614	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Acholeplasma"
"Borrelia mayonii"	"S"	1674146	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borreliella"
"Hydrogenobaculum sp. Y04AAS1"	"S"	380749	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae>Aquificales>Aquificaceae>Hydrogenobaculum"
"Fervidobacterium islandicum"	"S"	2423	3	NA	NA	NA	NA	NA	1	1	NA	NA	1	3	NA	0.0008076	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	0.0008076	0.0004023	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Fervidobacteriaceae>Fervidobacterium"
"Fusobacterium ulcerans"	"S"	861	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	0.0007095	NA	NA	NA	NA	NA	0.0007095	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Fusobacteriaceae>Fusobacterium"
"Sulfolobus solfataricus"	"S"	2287	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001341	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Sulfolobus"
"Acidianus hospitalis"	"S"	563177	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001631	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Acidianus"
"Thermofilum pendens"	"S"	2269	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermofilaceae>Thermofilum"
"Thermofilum uzonense"	"S"	1550241	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0003262	NA	NA	NA	NA	NA	0.0001419	0.0003262	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermofilaceae>Thermofilum"
"Candidatus Korarchaeum cryptofilum"	"S"	498846	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Candidatus&nbsp;Korarchaeota>Candidatus&nbsp;Korarchaeum"
"Methanobrevibacter sp. AbM4"	"S"	224719	2	NA	NA	NA	NA	NA	1	1	NA	NA	2	NA	NA	0.001615	NA	NA	NA	NA	NA	0.0001419	0.0001631	NA	NA	0.001615	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanobacteria>Methanobacteriales>Methanobacteriaceae>Methanobrevibacter"
