"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Streptomyces sp. RTd22"	"S"	1841249	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	0.002068	NA	0.001932	NA	NA	NA	0.0001069	NA	NA	NA	NA	0.0001087	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Kitasatospora aureofaciens"	"S"	1894	1	NA	1	NA	NA	1	NA	1	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0001063	NA	0.0001288	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Kitasatospora"
"Kitasatospora setae"	"S"	2066	2	NA	1	NA	NA	NA	1	2	NA	NA	1	NA	NA	0.001932	NA	0.001932	NA	NA	NA	0.0001069	0.0002576	NA	NA	0.0006684	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Kitasatospora"
"Actinoplanes sp. N902-109"	"S"	649831	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Amycolatopsis japonica"	"S"	208439	1	NA	1	NA	NA	1	NA	1	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0001063	NA	0.0001288	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Amycolatopsis"
"Pseudonocardia dioxanivorans"	"S"	240495	2	NA	1	NA	NA	NA	1	NA	NA	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	NA	0.0001069	NA	NA	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Pseudonocardia sp. EC080619-01"	"S"	1096856	5	NA	1	NA	NA	NA	2	5	1	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	0.0002139	0.0006441	5.848e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Kutzneria"	"G"	43356	3	NA	1	NA	NA	2	2	2	NA	NA	NA	3	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	0.0002576	NA	NA	NA	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kutzneria albida"	"S"	43357	3	NA	1	NA	NA	2	2	2	NA	NA	NA	3	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	0.0002576	NA	NA	NA	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Kutzneria"
"Actinomyces gaoshouyii"	"S"	1960083	8	NA	1	NA	NA	1	2	2	8	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	0.0001063	0.0002139	0.0002576	0.0004679	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Frankia sp. EAN1pec"	"S"	298653	86	NA	2	NA	NA	2	2	3	86	NA	1	3	NA	0.005029	NA	0.003864	NA	NA	0.0002126	0.0002139	0.0003864	0.005029	NA	0.0006684	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Frankiales>Frankiaceae>Frankia"
"Nakamurellales"	"O"	1643684	2	NA	1	NA	1	2	1	NA	NA	NA	1	2	NA	0.07364	NA	0.001932	NA	0.07364	0.0002126	0.0001069	NA	NA	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Nakamurellaceae"	"F"	85031	2	NA	1	NA	1	2	1	NA	NA	NA	1	2	NA	0.07364	NA	0.001932	NA	0.07364	0.0002126	0.0001069	NA	NA	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales"
"Nakamurella"	"G"	53460	2	NA	1	NA	1	2	1	NA	NA	NA	1	2	NA	0.07364	NA	0.001932	NA	0.07364	0.0002126	0.0001069	NA	NA	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales>Nakamurellaceae"
"Nakamurella multipartita"	"S"	53461	2	NA	1	NA	1	2	1	NA	NA	NA	1	2	NA	0.07364	NA	0.001932	NA	0.07364	0.0002126	0.0001069	NA	NA	NA	0.0006684	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales>Nakamurellaceae>Nakamurella"
"Bacillus licheniformis"	"S"	1402	3029	NA	1	NA	NA	2	2	4	3029	NA	NA	3	1	0.1771	NA	0.001932	NA	NA	0.0002126	0.0002139	0.0005153	0.1771	NA	NA	0.0003262	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus methanolicus"	"S"	1471	118	NA	1	NA	NA	3	4	10	118	NA	1	3	NA	0.006901	NA	0.001932	NA	NA	0.0003189	0.0004277	0.001288	0.006901	NA	0.0006684	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus weihaiensis"	"S"	1547283	402	NA	1	NA	NA	3	15	15	402	NA	3	5	1	0.02351	NA	0.001932	NA	NA	0.0003189	0.001604	0.001932	0.02351	NA	0.002005	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. ABP14"	"S"	1892404	340	NA	1	NA	NA	1	1	1	340	NA	1	5	1	0.01988	NA	0.001932	NA	NA	0.0001063	0.0001069	0.0001288	0.01988	NA	0.0006684	0.0005436	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Oceanobacillus"	"G"	182709	96	NA	2	NA	NA	7	10	13	96	NA	NA	3	4	0.008271	NA	0.003864	NA	NA	0.0007441	0.001069	0.001675	0.005614	NA	NA	0.0003262	0.008271	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Oceanobacillus iheyensis"	"S"	182710	96	NA	2	NA	NA	7	10	13	96	NA	NA	3	4	0.008271	NA	0.003864	NA	NA	0.0007441	0.001069	0.001675	0.005614	NA	NA	0.0003262	0.008271	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Oceanobacillus"
"Fictibacillus phosphorivorans"	"S"	1221500	110	NA	1	NA	NA	6	8	3	110	NA	NA	1	NA	0.006433	NA	0.001932	NA	NA	0.0006378	0.0008555	0.0003864	0.006433	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Fictibacillus"
"Aeribacillus"	"G"	1055323	88	NA	1	NA	NA	2	2	1	88	NA	NA	2	1	0.005146	NA	0.001932	NA	NA	0.0002126	0.0002139	0.0001288	0.005146	NA	NA	0.0002174	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Aeribacillus pallidus"	"S"	33936	88	NA	1	NA	NA	2	2	1	88	NA	NA	2	1	0.005146	NA	0.001932	NA	NA	0.0002126	0.0002139	0.0001288	0.005146	NA	NA	0.0002174	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Aeribacillus"
"Staphylococcus cohnii"	"S"	29382	614	NA	1	NA	NA	5	7	NA	614	NA	NA	NA	NA	0.03591	NA	0.001932	NA	NA	0.0005315	0.0007485	NA	0.03591	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus nepalensis"	"S"	214473	169	NA	1	NA	1	2	1	1	169	NA	NA	NA	NA	0.07364	NA	0.001932	NA	0.07364	0.0002126	0.0001069	0.0001288	0.009883	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus agnetis"	"S"	985762	58	NA	1	NA	NA	NA	NA	NA	58	NA	NA	NA	NA	0.003392	NA	0.001932	NA	NA	NA	NA	NA	0.003392	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Macrococcus caseolyticus"	"S"	69966	133	NA	1	NA	NA	1	1	1	133	NA	NA	2	NA	0.007778	NA	0.001932	NA	NA	0.0001063	0.0001069	0.0001288	0.007778	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Macrococcus"
"Paenibacillus sp. FSL H7-0737"	"S"	1536775	4	NA	1	NA	1	NA	1	NA	4	NA	NA	NA	1	0.07364	NA	0.001932	NA	0.07364	NA	0.0001069	NA	0.0002339	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. BIHB4019"	"S"	1870819	95	NA	1	NA	NA	5	8	95	47	NA	2	5	NA	0.01224	NA	0.001932	NA	NA	0.0005315	0.0008555	0.01224	0.002749	NA	0.001337	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Thermobacillus"	"G"	76632	53	NA	1	NA	1	7	5	7	53	NA	2	7	NA	0.07364	NA	0.001932	NA	0.07364	0.0007441	0.0005347	0.0009017	0.0031	NA	0.001337	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Thermobacillus composti"	"S"	377615	53	NA	1	NA	1	7	5	7	53	NA	2	7	NA	0.07364	NA	0.001932	NA	0.07364	0.0007441	0.0005347	0.0009017	0.0031	NA	0.001337	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Thermobacillus"
"Clostridium novyi"	"S"	1542	19	NA	1	NA	NA	4	6	4	19	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	0.0004252	0.0006416	0.0005153	0.001111	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium autoethanogenum"	"S"	84023	7	NA	1	NA	NA	6	7	2	5	NA	2	3	NA	0.001932	NA	0.001932	NA	NA	0.0006378	0.0007485	0.0002576	0.0002924	NA	0.001337	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Candidatus Arthromitus"	"G"	49082	7	NA	1	NA	NA	7	3	3	6	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	0.0007441	0.0003208	0.0003864	0.0003509	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae"
"Caldicellulosiruptor kronotskyensis"	"S"	413889	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Caldicellulosiruptor"
"Synechococcus sp. CC9902"	"S"	316279	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. UTEX 2973"	"S"	1350461	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Geminocystis sp. NIES-3708"	"S"	1615909	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	NA	0.0001069	NA	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Cyanothece sp. PCC 7424"	"S"	65393	4	NA	1	NA	NA	4	2	1	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0004252	0.0002139	0.0001288	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7425"	"S"	395961	7	NA	1	NA	NA	7	7	2	1	NA	NA	5	NA	0.001932	NA	0.001932	NA	NA	0.0007441	0.0007485	0.0002576	5.848e-05	NA	NA	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Mycoplasma leachii"	"S"	2105	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group"
"Spiroplasma floricola"	"S"	216937	1	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	0.002068	NA	0.001932	NA	NA	NA	NA	0.0001288	NA	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"16SrXII (Stolbur group)"	"S"	85632	7	NA	1	NA	NA	6	7	NA	5	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	0.0006378	0.0007485	NA	0.0002924	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma australiense"	"S"	59748	7	NA	1	NA	NA	6	7	NA	5	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	0.0006378	0.0007485	NA	0.0002924	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrXII&nbsp;(Stolbur&nbsp;group)"
"Tenericutes bacterium MZ-XQ"	"S"	1911683	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>unclassified&nbsp;Tenericutes"
"Deinococcus soli Cha et al. 2016"	"S"	1309411	2	NA	1	NA	NA	2	1	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0001069	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus actinosclerus"	"S"	1768108	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	0.002068	NA	0.001932	NA	NA	NA	0.0001069	NA	NA	NA	NA	0.0001087	0.002068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Aquifex"	"G"	2713	25	NA	1	NA	NA	25	13	8	3	NA	1	5	NA	0.002657	NA	0.001932	NA	NA	0.002657	0.00139	0.001031	0.0001754	NA	0.0006684	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae>Aquificales>Aquificaceae"
"Aquifex aeolicus"	"S"	63363	25	NA	1	NA	NA	25	13	8	3	NA	1	5	NA	0.002657	NA	0.001932	NA	NA	0.002657	0.00139	0.001031	0.0001754	NA	0.0006684	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae>Aquificales>Aquificaceae>Aquifex"
"Fusobacterium nucleatum"	"S"	851	7	NA	3	1	NA	4	2	3	NA	NA	NA	7	NA	0.1155	NA	0.005795	0.1155	NA	0.0004252	0.0002139	0.0003864	NA	NA	NA	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Fusobacteriaceae>Fusobacterium"
"Fusobacterium hwasookii"	"S"	1583098	7	NA	2	NA	NA	NA	1	NA	7	NA	NA	1	NA	0.003864	NA	0.003864	NA	NA	NA	0.0001069	NA	0.0004094	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Fusobacteriaceae>Fusobacterium"
"Thermotoga profunda"	"S"	1508420	3	NA	1	NA	NA	3	2	1	1	NA	1	1	NA	0.001932	NA	0.001932	NA	NA	0.0003189	0.0002139	0.0001288	5.848e-05	NA	0.0006684	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae>Thermotoga"
"Dictyoglomus thermophilum"	"S"	14	4	NA	1	NA	NA	4	1	1	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0004252	0.0001069	0.0001288	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Dictyoglomi>Dictyoglomia>Dictyoglomales>Dictyoglomaceae>Dictyoglomus"
"Hyperthermus"	"G"	54247	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Desulfurococcales>Pyrodictiaceae"
"Hyperthermus butylicus"	"S"	54248	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Desulfurococcales>Pyrodictiaceae>Hyperthermus"
"Nitrosopumilales"	"O"	31932	2	NA	1	NA	NA	2	2	NA	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	NA	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota"
"Nitrosopumilaceae"	"F"	338190	2	NA	1	NA	NA	2	2	NA	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	NA	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>Nitrosopumilales"
"Nitrosopumilus"	"G"	338191	2	NA	1	NA	NA	2	2	NA	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	NA	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>Nitrosopumilales>Nitrosopumilaceae"
"Candidatus Nitrosopumilus sediminis"	"S"	1229909	2	NA	1	NA	NA	2	2	NA	1	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	0.0002126	0.0002139	NA	5.848e-05	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>Nitrosopumilales>Nitrosopumilaceae>Nitrosopumilus"
"Methanobrevibacter"	"G"	2172	2	NA	1	NA	NA	1	2	1	NA	NA	2	NA	1	0.002068	NA	0.001932	NA	NA	0.0001063	0.0002139	0.0001288	NA	NA	0.001337	NA	0.002068	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanobacteria>Methanobacteriales>Methanobacteriaceae"
"Methanobrevibacter millerae"	"S"	230361	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanobacteria>Methanobacteriales>Methanobacteriaceae>Methanobrevibacter"
"Methanococcus maripaludis"	"S"	39152	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanococci>Methanococcales>Methanococcaceae>Methanococcus"
"Methanocaldococcaceae"	"F"	196117	3	NA	1	NA	NA	1	3	3	NA	NA	NA	2	NA	0.001932	NA	0.001932	NA	NA	0.0001063	0.0003208	0.0003864	NA	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanococci>Methanococcales"
"Methanocaldococcus"	"G"	196118	2	NA	1	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	NA	0.0001069	0.0002576	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanococci>Methanococcales>Methanocaldococcaceae"
"Methanocaldococcus jannaschii"	"S"	2190	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanococci>Methanococcales>Methanocaldococcaceae>Methanocaldococcus"
"Halobacteria"	"C"	183963	6	NA	1	NA	3	2	3	NA	NA	2	2	6	1	0.241	NA	0.001932	NA	0.2209	0.0002126	0.0003208	NA	NA	0.241	0.001337	0.0006523	0.002068	"cellular&nbsp;organisms>Archaea>Euryarchaeota"
"Haloferacales"	"O"	1644055	3	NA	1	NA	NA	1	NA	NA	NA	NA	1	3	NA	0.001932	NA	0.001932	NA	NA	0.0001063	NA	NA	NA	NA	0.0006684	0.0003262	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Halobacteria"
"Haloferacaceae"	"F"	1644056	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Halobacteria>Haloferacales"
"Haloferax"	"G"	2251	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	0.0001087	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Halobacteria>Haloferacales>Haloferacaceae"
"Haloferax mediterranei"	"S"	2252	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001932	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Halobacteria>Haloferacales>Haloferacaceae>Haloferax"
"Methanomethylovorans"	"G"	101191	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002068	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanomicrobia>Methanosarcinales>Methanosarcinaceae"
"Methanomethylovorans hollandica"	"S"	101192	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.002068	NA	0.001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanomicrobia>Methanosarcinales>Methanosarcinaceae>Methanomethylovorans"
"Acidovorax sp. JS42"	"S"	232721	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	0.1155	NA	NA	0.1155	NA	0.0001063	NA	NA	NA	NA	NA	NA	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Paraburkholderia fungorum"	"S"	134537	2	NA	NA	1	NA	1	2	NA	NA	NA	NA	NA	NA	0.1155	NA	NA	0.1155	NA	0.0001063	0.0002139	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Pandoraea sputorum"	"S"	93222	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1155	NA	NA	0.1155	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
