"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_august_BC01.cladeReads"	"centrifuge_16s_classification_august_BC02.cladeReads"	"centrifuge_16s_classification_august_BC03.cladeReads"	"centrifuge_16s_classification_august_BC04.cladeReads"	"centrifuge_16s_classification_august_BC05.cladeReads"	"centrifuge_16s_classification_august_BC06.cladeReads"	"centrifuge_16s_classification_august_BC07.cladeReads"	"centrifuge_16s_classification_august_BC08.cladeReads"	"centrifuge_16s_classification_august_BC09.cladeReads"	"centrifuge_16s_classification_august_BC10.cladeReads"	"centrifuge_16s_classification_august_BC11.cladeReads"	"centrifuge_16s_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_16s_classification_august_BC01.cladeReads.."	"centrifuge_16s_classification_august_BC02.cladeReads.."	"centrifuge_16s_classification_august_BC03.cladeReads.."	"centrifuge_16s_classification_august_BC04.cladeReads.."	"centrifuge_16s_classification_august_BC05.cladeReads.."	"centrifuge_16s_classification_august_BC06.cladeReads.."	"centrifuge_16s_classification_august_BC07.cladeReads.."	"centrifuge_16s_classification_august_BC08.cladeReads.."	"centrifuge_16s_classification_august_BC09.cladeReads.."	"centrifuge_16s_classification_august_BC10.cladeReads.."	"centrifuge_16s_classification_august_BC11.cladeReads.."	"centrifuge_16s_classification_august_BC12.cladeReads.."	"lineage"
"Rosenbergiella"	"G"	14643	9	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005263	NA	NA	NA	NA	NA	NA	NA	0.0005263	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Hamiltonella"	"G"	3481	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004679	NA	NA	NA	NA	NA	NA	NA	0.0004679	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Plesiomonas"	"G"	3516	7	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0.0004094	NA	NA	NA	NA	NA	NA	NA	0.0004094	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Rosenkranzia"	"G"	3490	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003509	NA	NA	NA	NA	NA	NA	NA	0.0003509	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Buttiauxella"	"G"	3475	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Hafnia-Obesumbacterium"	"G"	14636	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Enterobacillus"	"G"	26645	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	NA	NA	NA	0.0002339	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Blochmannia"	"G"	3478	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Cronobacter"	"G"	3499	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Xenorhabdus"	"G"	3530	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts3"	"G"	14648	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts6"	"G"	14651	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"ATCC-39006"	"G"	26643	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts11"	"G"	26651	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Brenneria"	"G"	3472	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Benitsuchiphilus"	"G"	3477	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Riesia"	"G"	3489	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pragia"	"G"	3517	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Wigglesworthia"	"G"	3529	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Ecksteinia"	"G"	14631	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts8"	"G"	14653	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Franconibacter"	"G"	26646	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Denitromonas"	"G"	26566	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Chelonobacter"	"G"	3696	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Otariodibacter"	"G"	3704	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Gallibacterium"	"G"	3697	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Oceanimonas"	"G"	3319	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Succinatimonas"	"G"	3329	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"Succinimonas"	"G"	3330	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"Aestuariibacter"	"G"	3335	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Alishewanella"	"G"	3338	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Paraglaciecola"	"G"	11504	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Ferrimonas"	"G"	26319	14	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0.0008187	NA	NA	NA	NA	NA	NA	NA	0.0008187	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae"
"Agarivorans"	"G"	26316	32	NA	NA	NA	NA	NA	NA	NA	32	NA	NA	NA	NA	0.001871	NA	NA	NA	NA	NA	NA	NA	0.001871	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Psychromonadaceae"
"Idiomarinaceae"	"F"	3385	12	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	0.0007018	NA	NA	NA	NA	NA	NA	NA	0.0007018	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Idiomarina"	"G"	3387	11	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	0.0006433	NA	NA	NA	NA	NA	NA	NA	0.0006433	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"Aliidiomarina"	"G"	3386	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"Thalassotalea"	"G"	11506	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	0.0002174	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	0.0002174	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae"
"uncultured"	"F"	14621	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Moritellaceae"	"F"	3388	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Moritella"	"G"	3389	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Moritellaceae"
"Salinicola"	"G"	3622	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Larsenimonas"	"G"	14666	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Kangiellaceae"	"F"	26761	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Aliikangiella"	"G"	26762	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Kangiella"	"G"	26763	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"uncultured"	"G"	26778	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Nitrincolaceae"
"Marinimicrobium"	"G"	11520	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Spongiibacteraceae"	"F"	11542	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.0001087	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"uncultured"	"G"	11548	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Spongiibacteraceae"
"Dichelobacter"	"G"	3412	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Cardiobacteriaceae"
"Thiomicrorhabdus"	"G"	26856	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Lamprocystis"	"G"	3421	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Methylobacter"	"G"	26699	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Methyloglobulus"	"G"	26700	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"uncultured"	"G"	3770	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	0.0002174	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	0.0002174	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Thiotrichaceae"
"EC3"	"O"	3467	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"SZB30"	"O"	3727	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"eub62A3"	"O"	14690	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.0001087	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"AT-s2-59"	"O"	26299	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Desulfonatronaceae"	"F"	3167	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales"
"Desulfonatronum"	"G"	3168	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfonatronaceae"
"uncultured"	"G"	3164	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfohalobiaceae"
"Labilithrix"	"G"	11489	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Polyangiaceae"
"MidBa8"	"F"	11483	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Desulfobotulus"	"G"	3123	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003509	NA	NA	NA	NA	NA	NA	NA	0.0003509	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfatiferula"	"G"	3117	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	1	NA	0.0002339	NA	NA	NA	NA	NA	NA	NA	0.0002339	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfurivibrio"	"G"	3146	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfarculus"	"G"	3107	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"Sva1033"	"F"	3206	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	1	1	0.002068	NA	NA	NA	NA	NA	NA	NA	0.0001754	NA	NA	0.0001087	0.002068	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Unknown Family"	"F"	26270	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Deferrisoma"	"G"	26271	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Deltaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Azorhizobium"	"G"	2548	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"KF-JG30-B3"	"F"	2493	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Candidatus Cryptoprodotis"	"G"	2782	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Magnetospirillum"	"G"	26184	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Celeribacter"	"G"	2566	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaculum"	"G"	26172	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	0.0006684	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	0.0006684	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Hyphomonas"	"G"	2400	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0001087	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Phenylobacterium"	"G"	2392	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Kozakia"	"G"	25922	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Holospora"	"G"	25991	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Holosporales>Holosporaceae"
"Propionicicella"	"G"	728	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Propionicimonas"	"G"	730	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"uncultured"	"G"	651	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	NA	0.0002174	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0002174	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Agrococcus"	"G"	582	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Curtobacterium"	"G"	596	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Tetrasphaera"	"G"	576	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Saccharomonospora"	"G"	756	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	0.0001087	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Gardnerella"	"G"	437	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	NA	NA	NA	0.000117	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"PeM15"	"O"	703	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria"
"Acidithrix"	"G"	14203	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	NA	NA	NA	5.848e-05	NA	NA	NA	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Acidimicrobiales>Acidimicrobiaceae"
