"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Providencia heimbachae"	"S"	333962	6	NA	NA	NA	NA	NA	2	3	6	NA	NA	3	NA	0.0003714	NA	NA	NA	NA	NA	0.0002061	0.0003714	0.0003398	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Providencia"
"Phytobacter"	"G"	447792	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	0.0003092	NA	0.0001699	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>unclassified&nbsp;Enterobacterales"
"Phytobacter ursingii"	"S"	1972431	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	0.0003092	NA	0.0001699	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>unclassified&nbsp;Enterobacterales>Phytobacter"
"Stenotrophomonas maltophilia R551-3"	"-"	391008	8	NA	NA	NA	NA	NA	1	NA	NA	NA	1	8	NA	0.0008389	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	0.0006467	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas>Stenotrophomonas&nbsp;maltophilia&nbsp;group>Stenotrophomonas&nbsp;maltophilia"
"Stenotrophomonas nitritireducens"	"S"	83617	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Xanthomonas citri pv. glycines"	"-"	473421	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;citri&nbsp;group>Xanthomonas&nbsp;citri"
"Pseudomonas putida SJTE-1"	"-"	1193499	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas putida H8234"	"-"	1331671	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas fluorescens SBW25"	"-"	216595	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group>Pseudomonas&nbsp;fluorescens"
"Pseudomonas corrugata"	"S"	47879	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas viridiflava"	"S"	33069	5	NA	NA	NA	NA	NA	1	5	NA	NA	NA	4	NA	0.0006189	NA	NA	NA	NA	NA	0.0001031	0.0006189	NA	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas sp. JY-Q"	"S"	1338689	4	NA	NA	NA	NA	NA	2	3	4	NA	NA	2	1	0.002011	NA	NA	NA	NA	NA	0.0002061	0.0003714	0.0002265	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas rhizosphaerae"	"S"	216142	3	NA	NA	NA	NA	NA	1	1	NA	NA	NA	3	NA	0.0003146	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. ATCC 13867"	"S"	1294143	5	NA	NA	NA	NA	NA	1	NA	5	NA	NA	1	NA	0.0002832	NA	NA	NA	NA	NA	0.0001031	NA	0.0002832	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. St29"	"S"	1500687	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. RU47"	"S"	2005388	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. LH1G9"	"S"	2083055	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Acinetobacter sp. WCHAc010052"	"S"	2004647	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	2	NA	0.0003092	NA	NA	NA	NA	NA	0.0003092	NA	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter indicus"	"S"	756892	5	NA	NA	NA	NA	NA	1	NA	NA	NA	1	5	NA	0.0006467	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	0.0006467	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter oleivorans"	"S"	1148157	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter oleivorans DR1"	"-"	436717	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;oleivorans"
"Acinetobacter equi"	"S"	1324350	2	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002097	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. WCHA45"	"S"	2004644	8	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	8	NA	0.0008389	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Psychrobacter sp. AntiMn-1"	"S"	1720344	4	NA	NA	NA	NA	NA	1	NA	4	NA	NA	2	NA	0.0002265	NA	NA	NA	NA	NA	0.0001031	NA	0.0002265	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Aeromonas dhakensis"	"S"	196024	4	NA	NA	NA	NA	NA	1	2	NA	NA	NA	4	NA	0.0004195	NA	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	NA	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Aeromonas sp. ASNIH1"	"S"	1636606	6	NA	NA	NA	NA	NA	1	3	NA	NA	NA	6	1	0.002011	NA	NA	NA	NA	NA	0.0001031	0.0003714	NA	NA	NA	0.0006292	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Vibrio cholerae M66-2"	"-"	579112	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;cholerae"
"Vibrio mimicus"	"S"	674	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Glaciecola nitratireducens"	"S"	300231	8	NA	NA	NA	NA	NA	1	2	8	NA	NA	3	3	0.006033	NA	NA	NA	NA	NA	0.0001031	0.0002476	0.0004531	NA	NA	0.0003146	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Glaciecola"
"Glaciecola nitratireducens FR1064"	"-"	1085623	8	NA	NA	NA	NA	NA	1	2	8	NA	NA	3	3	0.006033	NA	NA	NA	NA	NA	0.0001031	0.0002476	0.0004531	NA	NA	0.0003146	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Glaciecola>Glaciecola&nbsp;nitratireducens"
"Alteromonas macleodii str. 'English Channel 673'"	"-"	1004788	11	NA	NA	NA	NA	NA	1	NA	11	NA	NA	NA	NA	0.0006229	NA	NA	NA	NA	NA	0.0001031	NA	0.0006229	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas>Alteromonas&nbsp;macleodii"
"Pseudoalteromonas sp. NC201"	"S"	1514074	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Pseudoalteromonas issachenkonii"	"S"	152297	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Shewanella putrefaciens"	"S"	24	10	NA	NA	NA	NA	NA	2	7	10	NA	NA	7	NA	0.0008665	NA	NA	NA	NA	NA	0.0002061	0.0008665	0.0005663	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella baltica BA175"	"-"	693974	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;baltica"
"Shewanella oneidensis"	"S"	70863	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella oneidensis MR-1"	"-"	211586	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;oneidensis"
"Shewanella sp. ANA-3"	"S"	94122	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002476	NA	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Colwellia psychrerythraea"	"S"	28229	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Colwellia psychrerythraea 34H"	"-"	167879	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia>Colwellia&nbsp;psychrerythraea"
"Francisella tularensis subsp. holarctica"	"-"	119857	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;tularensis"
"Francisella tularensis subsp. holarctica PHIT-FT049"	"-"	1432652	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;tularensis>Francisella&nbsp;tularensis&nbsp;subsp.&nbsp;holarctica"
"Candidatus Carsonella ruddii PC isolate NHV"	"-"	1202540	6	NA	NA	NA	NA	NA	1	6	1	NA	NA	1	NA	0.0007427	NA	NA	NA	NA	NA	0.0001031	0.0007427	5.663e-05	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Halomonas venusta"	"S"	44935	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Haemophilus parainfluenzae T3T1"	"-"	862965	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0002476	NA	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus>Haemophilus&nbsp;parainfluenzae"
"Haemophilus sp. oral taxon 036"	"S"	712310	106	NA	NA	NA	NA	NA	2	7	106	NA	NA	2	NA	0.006003	NA	NA	NA	NA	NA	0.0002061	0.0008665	0.006003	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus"
"Aggregatibacter aphrophilus ATCC 33389"	"-"	985008	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Aggregatibacter>Aggregatibacter&nbsp;aphrophilus"
"Pasteurella multocida subsp. gallicida"	"-"	123812	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	1	NA	0.0002476	NA	NA	NA	NA	NA	0.0002061	0.0002476	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Pasteurella>Pasteurella&nbsp;multocida"
"Histophilus somni 2336"	"-"	228400	205	NA	NA	NA	NA	NA	1	3	205	NA	NA	NA	NA	0.01161	NA	NA	NA	NA	NA	0.0001031	0.0003714	0.01161	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Histophilus>Histophilus&nbsp;somni"
"Glaesserella parasuis 29755"	"-"	456298	112	NA	NA	NA	NA	NA	3	NA	112	NA	NA	3	NA	0.006343	NA	NA	NA	NA	NA	0.0003092	NA	0.006343	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Glaesserella>Glaesserella&nbsp;parasuis"
"Avibacterium"	"G"	292486	53	NA	NA	NA	NA	NA	1	NA	53	NA	NA	2	1	0.003001	NA	NA	NA	NA	NA	0.0001031	NA	0.003001	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Avibacterium paragallinarum"	"S"	728	7	NA	NA	NA	NA	NA	1	NA	7	NA	NA	1	1	0.002011	NA	NA	NA	NA	NA	0.0001031	NA	0.0003964	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Avibacterium"
"Microbulbifer agarilyticus"	"S"	260552	9	NA	NA	NA	NA	NA	4	NA	9	NA	1	3	NA	0.0006467	NA	NA	NA	NA	NA	0.0004123	NA	0.0005097	NA	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae>Microbulbifer"
"Arcobacter butzleri 7h1h"	"-"	1036172	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter>Arcobacter&nbsp;butzleri"
"Campylobacter iguaniorum"	"S"	1244531	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter sp. NCTC 13003"	"S"	1660064	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter sp. RM6137"	"S"	1660073	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Helicobacter sp. MIT 01-6242"	"S"	222136	4	NA	NA	NA	NA	NA	3	2	1	NA	3	4	NA	0.00194	NA	NA	NA	NA	NA	0.0003092	0.0002476	5.663e-05	NA	0.00194	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Helicobacter hepaticus"	"S"	32025	7	NA	NA	NA	NA	NA	2	NA	NA	NA	1	7	NA	0.000734	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	0.0006467	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Helicobacter hepaticus ATCC 51449"	"-"	235279	7	NA	NA	NA	NA	NA	2	NA	NA	NA	1	7	NA	0.000734	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	0.0006467	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;hepaticus"
"Desulfovibrio vulgaris str. Hildenborough"	"-"	882	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;vulgaris"
"Desulfovibrio vulgaris RCH1"	"-"	573059	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;vulgaris"
"Anaeromyxobacter dehalogenans"	"S"	161493	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter"
"Anaeromyxobacter dehalogenans 2CP-C"	"-"	290397	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Anaeromyxobacteraceae>Anaeromyxobacter>Anaeromyxobacter&nbsp;dehalogenans"
"Myxococcus macrosporus"	"S"	35	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Myxococcus macrosporus DSM 14697"	"-"	1189310	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus>Myxococcus&nbsp;macrosporus"
"Chryseobacterium carnis"	"S"	1241979	2	NA	NA	NA	NA	NA	1	NA	1	NA	NA	2	NA	0.0002097	NA	NA	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium shandongense"	"S"	1493872	3	NA	NA	NA	NA	NA	1	1	3	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	NA	0.0001031	0.0001238	0.0001699	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. 6424"	"S"	2039166	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	NA	0.0001031	0.0001238	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. F5649"	"S"	2487071	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
