"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Burkholderia sp. MSMB0852"	"S"	1637841	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Bordetella genomosp. 6"	"S"	463024	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella genomosp. 9"	"S"	1416803	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Enterobacter sp. CRENT-193"	"S"	2051905	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"Vibrio breoganii"	"S"	553239	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Stenotrophomonas sp. MYb57"	"S"	1827305	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Pseudoalteromonas piscicida"	"S"	43662	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Labrenzia aggregata"	"S"	187304	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Labrenzia"
"Rickettsia montanensis"	"S"	33991	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Hymenobacter sp. DG25B"	"S"	1385664	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.0007734	NA	NA	NA	NA	NA	NA	NA	NA	0.0007734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Cellulophaga baltica"	"S"	76594	3	NA	NA	NA	NA	NA	NA	NA	NA	3	1	NA	NA	0.00116	NA	NA	NA	NA	NA	NA	NA	NA	0.00116	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Cellulophaga"
"Parabacteroides distasonis"	"S"	823	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae>Parabacteroides"
"Synechococcus sp. CC9311"	"S"	64471	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. KORDI-49"	"S"	585423	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Microbacterium paludicola"	"S"	300019	5	NA	NA	NA	NA	NA	NA	NA	NA	1	5	NA	NA	0.001424	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.001424	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Clavibacter nebraskensis"	"S"	31963	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Clavibacter"
"Pseudarthrobacter chlorophenolicus"	"S"	85085	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Pseudarthrobacter"
"Cellulosimicrobium sp. TH-20"	"S"	1980001	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae>Cellulosimicrobium"
"Corynebacterium marinum"	"S"	349751	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Nocardia nova"	"S"	37330	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Rhodococcus sp. MTM3W5.2"	"S"	1805827	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Mycobacterium phlei"	"S"	1771	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;fortuitum&nbsp;complex"
"Mycobacterium vanbaalenii"	"S"	110539	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;fortuitum&nbsp;complex"
"Mycobacterium terrae complex"	"S"	1073531	2	NA	NA	NA	NA	NA	NA	NA	NA	1	1	2	NA	0.0008334	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium terrae"	"S"	1788	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;terrae&nbsp;complex"
"Streptomyces avermitilis"	"S"	33903	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.0007734	NA	NA	NA	NA	NA	NA	NA	NA	0.0007734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. P3"	"S"	2135430	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Mycoplasma bovis"	"S"	28903	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma haemocanis"	"S"	136241	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Treponema pallidum"	"S"	160	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Sulfolobus acidocaldarius"	"S"	2285	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Sulfolobus"
"Metallosphaera sedula"	"S"	43687	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	NA	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Metallosphaera"
"Methanococcus maripaludis"	"S"	39152	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.0007734	NA	NA	NA	NA	NA	NA	NA	NA	0.0007734	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Methanococci>Methanococcales>Methanococcaceae>Methanococcus"
"Burkholderia pyrrocinia"	"S"	60550	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. PAMC 28687"	"S"	1795874	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Neisseria weaveri"	"S"	28091	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Marivivens"	"G"	1759396	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivivens sp. JLT3646"	"S"	1920883	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marivivens"
"Rickettsia parkeri"	"S"	35792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Enterobacter cloacae complex sp. FDA-CDC-AR_0132"	"S"	2077137	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Candidatus Blochmannia chromaiodes"	"S"	251542	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia"
"Leclercia adecarboxylata"	"S"	83655	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Leclercia"
"Serratia proteamaculans"	"S"	28151	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	0.001708	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001708	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Xanthomonas gardneri"	"S"	90270	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Acinetobacter pittii"	"S"	48296	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex"
"Psychrobacter sp. G"	"S"	571800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Aeromonas sp. ASNIH3"	"S"	1636608	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Paraphotobacterium"	"G"	2042066	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Paraphotobacterium marinum"	"S"	1755811	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Paraphotobacterium"
"Francisella noatunensis"	"S"	657445	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Methylomonas sp. DH-1"	"S"	1727196	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Actinobacillus succinogenes"	"S"	67854	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Actinobacillus"
"Myxococcus fulvus"	"S"	33	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Geobacillus sp. Y412MC52"	"S"	550542	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Sporosarcina sp. P37"	"S"	1930546	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Paenibacillus sp. FSL P4-0081"	"S"	1536769	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL H7-0357"	"S"	1536774	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Caldicellulosiruptor owensensis"	"S"	55205	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacterales&nbsp;Family&nbsp;III.&nbsp;Incertae&nbsp;Sedis>Caldicellulosiruptor"
"Selenomonas sp. oral taxon 478"	"S"	712538	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Negativicutes>Selenomonadales>Selenomonadaceae>Selenomonas"
"Microbacterium chocolatum"	"S"	84292	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium sp. PAMC 28756"	"S"	1795053	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	0.0008542	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008542	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Microbacterium sp. BH-3-3-3"	"S"	1906742	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Curtobacterium sp. MR_MD2014"	"S"	1561023	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Arthrobacter sp. PAMC 25486"	"S"	1494608	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Renibacterium"	"G"	1645	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Renibacterium salmoninarum"	"S"	1646	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Renibacterium"
"Cellulosimicrobium cellulans"	"S"	1710	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae>Cellulosimicrobium"
"Rhodococcus fascians"	"S"	1828	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus ruber"	"S"	1830	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus jostii"	"S"	132919	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Mycobacterium sp. djl-10"	"S"	1879023	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium sp. PYR15"	"S"	2051552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Streptomyces sp. MOE7"	"S"	1961713	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces pristinaespiralis"	"S"	38300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
