"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Actinobacteria bacterium IMCC26077"	"S"	1848755	15	NA	NA	4	15	NA	6	9	NA	7	6	5	NA	0.005506	NA	NA	0.002041	0.005506	NA	0.003602	0.004509	NA	0.003712	0.002277	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>unclassified&nbsp;Actinobacteria"
"Rubrobacter xylanophilus"	"S"	49319	24	NA	NA	12	24	NA	1	2	1	1	11	NA	NA	0.008809	NA	NA	0.006124	0.008809	NA	0.0006003	0.001002	0.0002692	0.0005302	0.004175	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteraceae>Rubrobacter"
"Synechococcus sp. JA-2-3B'a(2-13)"	"S"	321332	123	NA	NA	18	29	NA	123	67	1	66	13	50	NA	0.07383	NA	NA	0.009186	0.01064	NA	0.07383	0.03357	0.0002692	0.03499	0.004934	0.02853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. NIES-970"	"S"	1827144	26	NA	NA	6	9	NA	26	26	NA	9	4	7	NA	0.01561	NA	NA	0.003062	0.003303	NA	0.01561	0.01303	NA	0.004772	0.001518	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus lividus"	"S"	33070	6	NA	NA	3	6	NA	NA	2	NA	3	2	4	NA	0.002283	NA	NA	0.001531	0.002202	NA	NA	0.001002	NA	0.001591	0.0007591	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. SynAce01"	"S"	1916956	5	NA	NA	1	3	NA	5	4	NA	1	NA	4	NA	0.003001	NA	NA	0.0005103	0.001101	NA	0.003001	0.002004	NA	0.0005302	NA	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Thermosynechococcus elongatus"	"S"	146786	4	NA	NA	1	1	NA	2	1	NA	1	2	4	NA	0.002283	NA	NA	0.0005103	0.000367	NA	0.001201	0.000501	NA	0.0005302	0.0007591	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Thermosynechococcus"
"Leptolyngbya sp. PCC 7376"	"S"	111781	26	NA	NA	5	26	NA	3	2	NA	1	10	1	NA	0.009543	NA	NA	0.002552	0.009543	NA	0.001801	0.001002	NA	0.0005302	0.003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Leptolyngbya sp. NIES-3755"	"S"	1752064	16	NA	NA	4	6	NA	16	4	NA	11	1	6	NA	0.009604	NA	NA	0.002041	0.002202	NA	0.009604	0.002004	NA	0.005832	0.0003795	0.003424	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Acaryochloris marina"	"S"	155978	14	NA	NA	5	14	NA	2	8	NA	1	5	1	NA	0.005139	NA	NA	0.002552	0.005139	NA	0.001201	0.004008	NA	0.0005302	0.001898	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae>Acaryochloris"
"Geminocystis sp. NIES-3709"	"S"	1617448	9	NA	NA	8	5	NA	5	5	NA	9	2	3	NA	0.004772	NA	NA	0.004083	0.001835	NA	0.003001	0.002505	NA	0.004772	0.0007591	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis sp. NIES-3708"	"S"	1615909	1	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	0.0005103	NA	NA	0.0005103	0.000367	NA	NA	0.000501	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Microcystis aeruginosa"	"S"	1126	18	NA	NA	6	4	NA	18	14	1	7	2	5	NA	0.0108	NA	NA	0.003062	0.001468	NA	0.0108	0.007014	0.0002692	0.003712	0.0007591	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Moorea producens"	"S"	1155739	54	NA	NA	18	32	NA	54	32	NA	36	5	25	NA	0.03241	NA	NA	0.009186	0.01175	NA	0.03241	0.01603	NA	0.01909	0.001898	0.01427	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"Cyanothece sp. PCC 7822"	"S"	497965	7	NA	NA	7	2	NA	2	1	NA	3	3	1	NA	0.003572	NA	NA	0.003572	0.0007341	NA	0.001201	0.000501	NA	0.001591	0.001139	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7425"	"S"	395961	3	NA	NA	3	3	NA	1	3	NA	2	1	1	NA	0.001531	NA	NA	0.001531	0.001101	NA	0.0006003	0.001503	NA	0.00106	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 8801"	"S"	41431	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.0006003	NA	NA	0.0005103	NA	NA	0.0006003	NA	NA	NA	0.0003795	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 7424"	"S"	65393	3	NA	NA	1	1	NA	2	3	NA	2	1	1	NA	0.001503	NA	NA	0.0005103	0.000367	NA	0.001201	0.001503	NA	0.00106	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Cyanothece sp. PCC 8802"	"S"	395962	9	NA	NA	1	3	NA	2	1	NA	2	9	5	NA	0.003416	NA	NA	0.0005103	0.001101	NA	0.001201	0.000501	NA	0.00106	0.003416	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Calothrix parietina"	"S"	32054	73	NA	NA	14	42	NA	73	28	2	61	11	61	NA	0.04382	NA	NA	0.007145	0.01542	NA	0.04382	0.01403	0.0005384	0.03234	0.004175	0.03481	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-2098"	"S"	1954171	4	NA	NA	4	4	NA	2	NA	NA	1	4	3	NA	0.002041	NA	NA	0.002041	0.001468	NA	0.001201	NA	NA	0.0005302	0.001518	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-4101"	"S"	2005461	9	NA	NA	4	9	NA	7	4	NA	4	4	7	NA	0.004202	NA	NA	0.002041	0.003303	NA	0.004202	0.002004	NA	0.002121	0.001518	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 7507"	"S"	99598	8	NA	NA	1	7	NA	8	3	2	3	5	4	NA	0.004802	NA	NA	0.0005103	0.002569	NA	0.004802	0.001503	0.0005384	0.001591	0.001898	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. 336/3"	"S"	1337936	3	NA	NA	1	3	NA	NA	1	NA	NA	NA	NA	NA	0.001101	NA	NA	0.0005103	0.001101	NA	NA	0.000501	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Anabaena cylindrica"	"S"	1165	17	NA	NA	7	11	NA	17	15	1	12	6	13	NA	0.0102	NA	NA	0.003572	0.004037	NA	0.0102	0.007515	0.0002692	0.006363	0.002277	0.007418	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. 90"	"S"	46234	2	NA	NA	2	1	NA	1	1	NA	NA	2	2	NA	0.001141	NA	NA	0.001021	0.000367	NA	0.0006003	0.000501	NA	NA	0.0007591	0.001141	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. WA102"	"S"	1647413	2	NA	NA	2	NA	NA	2	1	1	NA	1	1	NA	0.001201	NA	NA	0.001021	NA	NA	0.001201	0.000501	0.0002692	NA	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Nostoc sp. CENA543"	"S"	1869241	33	NA	NA	8	33	1	5	4	10	4	11	5	NA	0.05886	NA	NA	0.004083	0.01211	0.05886	0.003001	0.002004	0.002692	0.002121	0.004175	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont N6'"	"S"	1261031	3	NA	NA	3	3	NA	NA	2	1	NA	NA	2	NA	0.001531	NA	NA	0.001531	0.001101	NA	NA	0.001002	0.0002692	NA	NA	0.001141	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'"	"S"	1618022	2	NA	NA	2	NA	NA	1	NA	NA	1	NA	NA	NA	0.001021	NA	NA	0.001021	NA	NA	0.0006003	NA	NA	0.0005302	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme"	"S"	272131	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0005103	NA	NA	0.0005103	NA	NA	NA	0.000501	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus azollae"	"S"	1164	22	NA	NA	9	13	NA	22	12	1	11	5	19	NA	0.01321	NA	NA	0.004593	0.004772	NA	0.01321	0.006012	0.0002692	0.005832	0.001898	0.01084	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Fischerella sp. NIES-3754"	"S"	1752063	19	NA	NA	2	19	NA	4	4	NA	4	4	5	NA	0.006974	NA	NA	0.001021	0.006974	NA	0.002401	0.002004	NA	0.002121	0.001518	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Hapalosiphonaceae>Fischerella"
"Gloeobacter kilaueensis"	"S"	1416614	11	NA	NA	6	10	NA	11	9	NA	11	3	8	NA	0.006603	NA	NA	0.003062	0.00367	NA	0.006603	0.004509	NA	0.005832	0.001139	0.004565	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter"
"Stanieria cyanosphaera"	"S"	102116	6	NA	NA	2	2	NA	6	1	NA	1	NA	NA	NA	0.003602	NA	NA	0.001021	0.0007341	NA	0.003602	0.000501	NA	0.0005302	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales>Dermocarpellaceae>Stanieria"
"Pleurocapsa minor"	"S"	54308	15	NA	NA	7	9	NA	15	5	5	6	4	3	NA	0.009004	NA	NA	0.003572	0.003303	NA	0.009004	0.002505	0.001346	0.003181	0.001518	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales>Hyellaceae>Pleurocapsa"
"Chroococcidiopsis thermalis"	"S"	54299	41	NA	NA	7	4	NA	3	41	1	4	8	2	NA	0.02054	NA	NA	0.003572	0.001468	NA	0.001801	0.02054	0.0002692	0.002121	0.003036	0.001141	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis"
"Mycoplasma mycoides"	"S"	2102	30	NA	NA	7	4	NA	8	6	8	5	30	6	NA	0.01139	NA	NA	0.003572	0.001468	NA	0.004802	0.003006	0.002154	0.002651	0.01139	0.003424	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group"
"Mycoplasma sp. (ex Biomphalaria glabrata)"	"S"	1749074	10	NA	NA	5	10	NA	8	3	5	5	6	3	NA	0.004802	NA	NA	0.002552	0.00367	NA	0.004802	0.001503	0.001346	0.002651	0.002277	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma hyorhinis"	"S"	2100	10	NA	NA	3	10	NA	8	6	2	3	5	6	NA	0.004802	NA	NA	0.001531	0.00367	NA	0.004802	0.003006	0.0005384	0.001591	0.001898	0.003424	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma pneumoniae"	"S"	2104	3	NA	NA	3	3	NA	1	1	NA	1	NA	2	NA	0.001531	NA	NA	0.001531	0.001101	NA	0.0006003	0.000501	NA	0.0005302	NA	0.001141	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma fermentans"	"S"	2115	3	NA	NA	2	1	NA	1	1	3	2	2	NA	NA	0.00106	NA	NA	0.001021	0.000367	NA	0.0006003	0.000501	0.0008077	0.00106	0.0007591	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma flocculare"	"S"	2128	7	NA	NA	2	2	NA	4	1	7	1	2	1	NA	0.002401	NA	NA	0.001021	0.0007341	NA	0.002401	0.000501	0.001885	0.0005302	0.0007591	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma penetrans"	"S"	28227	7	NA	NA	2	5	1	7	2	6	3	3	1	NA	0.05886	NA	NA	0.001021	0.001835	0.05886	0.004202	0.001002	0.001615	0.001591	0.001139	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma bovoculi"	"S"	45362	8	NA	NA	2	3	NA	8	8	3	3	3	4	NA	0.004802	NA	NA	0.001021	0.001101	NA	0.004802	0.004008	0.0008077	0.001591	0.001139	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma cynos"	"S"	171284	5	NA	NA	2	4	NA	2	3	NA	2	5	5	NA	0.002853	NA	NA	0.001021	0.001468	NA	0.001201	0.001503	NA	0.00106	0.001898	0.002853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma agalactiae"	"S"	2110	6	NA	NA	1	6	NA	2	4	NA	3	5	1	NA	0.002202	NA	NA	0.0005103	0.002202	NA	0.001201	0.002004	NA	0.001591	0.001898	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma canadense"	"S"	29554	6	NA	NA	1	3	NA	4	NA	NA	1	2	6	NA	0.003424	NA	NA	0.0005103	0.001101	NA	0.002401	NA	NA	0.0005302	0.0007591	0.003424	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma ovis"	"S"	171632	4	NA	NA	1	4	NA	NA	NA	3	NA	3	NA	NA	0.001468	NA	NA	0.0005103	0.001468	NA	NA	NA	0.0008077	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mesoplasma chauliocola"	"S"	216427	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005103	NA	NA	0.0005103	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Mesoplasma"
"Entomoplasma somnilux"	"S"	215578	7	NA	NA	3	NA	NA	NA	NA	7	NA	1	1	NA	0.001885	NA	NA	0.001531	NA	NA	NA	NA	0.001885	NA	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Entomoplasma"
"Entomoplasma freundtii"	"S"	74700	2	NA	NA	1	1	NA	NA	NA	1	1	2	NA	NA	0.0007591	NA	NA	0.0005103	0.000367	NA	NA	NA	0.0002692	0.0005302	0.0007591	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Entomoplasma"
"Entomoplasma luminosum"	"S"	214888	15	NA	NA	1	15	NA	6	5	NA	6	14	3	NA	0.005506	NA	NA	0.0005103	0.005506	NA	0.003602	0.002505	NA	0.003181	0.005314	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Entomoplasma"
"Spiroplasma clarkii"	"S"	2139	10	NA	NA	8	10	NA	6	4	5	7	9	7	NA	0.004083	NA	NA	0.004083	0.00367	NA	0.003602	0.002004	0.001346	0.003712	0.003416	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma taiwanense"	"S"	2145	3	NA	NA	3	NA	NA	2	NA	NA	NA	NA	1	NA	0.001531	NA	NA	0.001531	NA	NA	0.001201	NA	NA	NA	NA	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma apis"	"S"	2137	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0005103	NA	NA	0.0005103	NA	NA	NA	0.000501	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma kunkelii"	"S"	47834	3	NA	NA	1	3	NA	NA	1	2	NA	3	NA	NA	0.001139	NA	NA	0.0005103	0.001101	NA	NA	0.000501	0.0005384	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma sabaudiense"	"S"	216944	6	NA	NA	1	6	NA	2	1	2	1	1	1	NA	0.002202	NA	NA	0.0005103	0.002202	NA	0.001201	0.000501	0.0005384	0.0005302	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Acholeplasma palmae"	"S"	38986	350	NA	NA	35	350	NA	12	36	3	20	43	25	NA	0.1285	NA	NA	0.01786	0.1285	NA	0.007203	0.01804	0.0008077	0.0106	0.01632	0.01427	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Acholeplasma"
"Acholeplasma laidlawii"	"S"	2148	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005103	NA	NA	0.0005103	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Acholeplasma"
"Candidatus Phytoplasma asteris"	"S"	85620	18	NA	NA	4	3	NA	NA	2	18	NA	1	1	NA	0.004846	NA	NA	0.002041	0.001101	NA	NA	0.001002	0.004846	NA	0.0003795	0.0005706	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"16SrX (Apple proliferation group)"	"S"	85630	20	NA	NA	2	3	NA	2	NA	20	2	1	4	NA	0.005384	NA	NA	0.001021	0.001101	NA	0.001201	NA	0.005384	0.00106	0.0003795	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma mali"	"S"	37692	20	NA	NA	2	3	NA	2	NA	20	2	1	4	NA	0.005384	NA	NA	0.001021	0.001101	NA	0.001201	NA	0.005384	0.00106	0.0003795	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrX&nbsp;(Apple&nbsp;proliferation&nbsp;group)"
"Candidatus Izimaplasma sp. HR1"	"S"	1541959	11	NA	NA	8	11	NA	3	9	8	4	7	7	1	0.2625	NA	NA	0.004083	0.004037	NA	0.001801	0.004509	0.002154	0.002121	0.002657	0.003994	0.2625	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Candidatus&nbsp;Izimaplasma"
"Roseiflexus sp. RS-1"	"S"	357808	3	NA	NA	3	NA	NA	NA	NA	NA	1	1	NA	NA	0.001531	NA	NA	0.001531	NA	NA	NA	NA	NA	0.0005302	0.0003795	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexineae>Roseiflexaceae>Roseiflexus"
"Chloroflexus aggregans"	"S"	152260	12	NA	NA	10	12	NA	2	2	1	5	6	3	NA	0.005103	NA	NA	0.005103	0.004404	NA	0.001201	0.001002	0.0002692	0.002651	0.002277	0.001712	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae>Chloroflexus"
"Anaerolinea thermophila"	"S"	167964	44	NA	NA	23	44	NA	26	12	3	21	19	13	NA	0.01615	NA	NA	0.01174	0.01615	NA	0.01561	0.006012	0.0008077	0.01113	0.007211	0.007418	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae>Anaerolinea"
"Thermomicrobium roseum"	"S"	500	14	NA	NA	3	4	2	6	2	14	NA	8	9	NA	0.1177	NA	NA	0.001531	0.001468	0.1177	0.003602	0.001002	0.003769	NA	0.003036	0.005136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia>Thermomicrobiales>Thermomicrobiaceae>Thermomicrobium"
