"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Chloroploca"	"G"	11230	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexaceae"
"AKYG1722"	"F"	25164	1	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Thermomicrobiales"
"Elev-1554"	"O"	25159	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia"
"GIF9"	"O"	1439	3	NA	NA	NA	2	NA	NA	2	NA	3	2	NA	NA	0.00116	NA	NA	NA	0.0005329	NA	NA	0.0007454	NA	0.00116	0.0005695	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"AB-539-J10"	"F"	25177	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia>GIF9"
"Dehalococcoidales"	"O"	1429	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	0.0005695	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0005695	0.0004167	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"uncultured"	"F"	1435	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Chloroflexi>Dehalococcoidia>Dehalococcoidales"
"GIF3"	"O"	1438	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"JG30-KF-CM66"	"C"	1446	3	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	NA	0.0008542	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Chloroflexi"
"C0119"	"O"	1453	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria"
"TK17"	"C"	25203	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"Elusimicrobiales"	"O"	1634	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia"
"Elusimicrobiaceae"	"F"	1635	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia>Elusimicrobiales"
"Elusimicrobium"	"G"	1636	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia>Elusimicrobiales>Elusimicrobiaceae"
"Rs-M47"	"C"	25559	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia"
"M2PT2-76 termite group"	"G"	26928	3	NA	NA	NA	1	NA	2	NA	NA	NA	NA	3	NA	0.00125	NA	NA	NA	0.0002664	NA	0.0008367	NA	NA	NA	NA	0.00125	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Termite Treponema cluster"	"G"	26933	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	0.0005695	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0005695	0.0004167	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Brachyspirae"	"C"	26900	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Spirochaetes"
"Brachyspirales"	"O"	26901	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Spirochaetes>Brachyspirae"
"Brachyspirales Incertae Sedis"	"F"	26904	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Spirochaetes>Brachyspirae>Brachyspirales"
"Exilispira"	"G"	26905	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Spirochaetes>Brachyspirae>Brachyspirales>Brachyspirales&nbsp;Incertae&nbsp;Sedis"
"Candidatus Entotheonella"	"G"	25564	5	NA	NA	NA	5	NA	NA	1	NA	NA	3	NA	NA	0.001332	NA	NA	NA	0.001332	NA	NA	0.0003727	NA	NA	0.0008542	NA	NA	"Bacteria>Entotheonellaeota>Entotheonellia>Entotheonellales>Entotheonellaceae"
"Entomoplasmatales"	"O"	3930	4	NA	NA	NA	1	NA	4	NA	NA	2	2	2	NA	0.001673	NA	NA	NA	0.0002664	NA	0.001673	NA	NA	0.0007734	0.0005695	0.0008334	NA	"Bacteria>Tenericutes>Mollicutes"
"Entomoplasmataceae"	"F"	3931	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	0.0003867	NA	NA	NA	0.0002664	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"Bacteria>Tenericutes>Mollicutes>Entomoplasmatales"
"Mesoplasma"	"G"	3934	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae"
"Syner-01"	"G"	26942	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"EBM-39"	"G"	26940	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Candidatus Tammella"	"G"	3907	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Acetomicrobium"	"G"	26939	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Thermus"	"G"	1625	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae"
"Chlamydiaceae"	"F"	1337	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"Simkaniaceae"	"F"	1351	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"uncultured"	"G"	1355	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales>Simkaniaceae"
"cvE6"	"F"	1359	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"Criblamydiaceae"	"F"	25113	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales"
"uncultured"	"G"	25116	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae>Chlamydiae>Chlamydiales>Criblamydiaceae"
"LD1-PA32"	"C"	14326	4	NA	NA	NA	4	NA	2	NA	NA	NA	NA	NA	NA	0.001066	NA	NA	NA	0.001066	NA	0.0008367	NA	NA	NA	NA	NA	NA	"Bacteria>Chlamydiae"
"Aerophobetes"	"P"	11161	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001332	NA	NA	NA	0.001332	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria"
"Firestonebacteria"	"P"	25612	3	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	0.0008367	NA	NA	NA	0.0007993	NA	0.0008367	NA	NA	NA	NA	NA	NA	"Bacteria"
"Halanaerobiaeota"	"P"	25682	3	NA	NA	NA	3	NA	NA	NA	NA	2	2	2	NA	0.0008334	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0007734	0.0005695	0.0008334	NA	"Bacteria"
"Halanaerobiia"	"C"	25683	3	NA	NA	NA	3	NA	NA	NA	NA	2	2	2	NA	0.0008334	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0007734	0.0005695	0.0008334	NA	"Bacteria>Halanaerobiaeota"
"Halanaerobiales"	"O"	25684	3	NA	NA	NA	3	NA	NA	NA	NA	2	2	2	NA	0.0008334	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0007734	0.0005695	0.0008334	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia"
"Halanaerobiaceae"	"F"	25685	3	NA	NA	NA	3	NA	NA	NA	NA	1	2	1	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0003867	0.0005695	0.0004167	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales"
"Halanaerobium"	"G"	25686	2	NA	NA	NA	2	NA	NA	NA	NA	1	1	1	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	0.0002847	0.0004167	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"Halarsenatibacter"	"G"	25687	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"WS4"	"P"	27011	2	NA	NA	NA	2	NA	1	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	NA	0.0005695	NA	NA	"Bacteria"
"FCPU426"	"P"	14343	4	NA	NA	NA	2	NA	4	2	NA	2	NA	NA	NA	0.001673	NA	NA	NA	0.0005329	NA	0.001673	0.0007454	NA	0.0007734	NA	NA	NA	"Bacteria"
"Aegiribacteria"	"P"	24571	1	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	0.0002562	NA	NA	NA	NA	"Bacteria"
"Thermotogaceae"	"F"	3966	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Thermotogae>Thermotogae>Thermotogales"
"Pseudothermotoga"	"G"	11583	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae"
"Hydrothermae"	"P"	25706	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"AncK6"	"P"	24572	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Archaea"	"D"	2	2	NA	NA	NA	2	NA	1	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	NA	0.0005695	NA	NA	"root"
"Crenarchaeota"	"P"	6	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Archaea"
"Thermoprotei"	"C"	7	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Archaea>Crenarchaeota"
"Eukaryota"	"D"	4	2	NA	NA	NA	2	NA	1	NA	1	2	1	NA	NA	0.0007734	NA	NA	NA	0.0005329	NA	0.0004183	NA	0.0002562	0.0007734	0.0002847	NA	NA	"root"
"SAR"	"-"	8770	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Eukaryota"
"Rhizaria"	"K"	9387	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR"
"Retaria"	"P"	9540	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria"
"Polycystinea"	"C"	9591	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria"
"Spumellaria"	"O"	9609	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Polycystinea"
"uncultured"	"G"	9625	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria>Retaria>Polycystinea>Spumellaria"
"Hydrogenobaculaceae"	"F"	24573	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.04227	NA	NA	NA	NA	0.04227	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Aquificae>Aquificae>Aquificales"
"Hydrogenobaculum"	"G"	24574	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.04227	NA	NA	NA	NA	0.04227	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Aquificae>Aquificae>Aquificales>Hydrogenobaculaceae"
"Phormidium IAM M-71"	"G"	25439	14	NA	NA	NA	NA	NA	1	14	NA	1	NA	NA	NA	0.005218	NA	NA	NA	NA	NA	0.0004183	0.005218	NA	0.0003867	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"uncultured"	"G"	25404	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0007454	NA	NA	NA	NA	NA	0.0004183	0.0007454	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Gloeotrichia PYH6"	"G"	25373	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Cylindrospermum PCC-7417"	"G"	25361	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Microcoleus PCC-7113"	"G"	25292	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"Wilmottia Ant-Ph58"	"G"	25298	5	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	0.001864	NA	NA	NA	NA	NA	0.0004183	0.001864	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"uncultured"	"G"	25299	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0007454	NA	NA	NA	NA	NA	0.0004183	0.0007454	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"Chroococcidiopsis PCC 7203"	"G"	25280	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"Spirulina CCC Snake P-Y-85"	"G"	25427	8	NA	NA	NA	NA	NA	2	8	NA	NA	NA	NA	NA	0.002982	NA	NA	NA	NA	NA	0.0008367	0.002982	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Paraspirulinaceae"
"Halospirulina CCC Baja-95 Cl.2"	"G"	25424	2	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	0.0007734	NA	NA	NA	NA	NA	0.0004183	NA	NA	0.0007734	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Paraspirulinaceae"
"Chroococcidiopsis PCC-6712"	"G"	25452	2	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	0.0008367	NA	NA	NA	NA	NA	0.0008367	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Xenococcaceae"
"Nostocales Incertae Sedis"	"F"	25405	4	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	0.001491	NA	NA	NA	NA	NA	0.0004183	0.001491	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Hormoscilla SI04-45"	"G"	25409	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocales&nbsp;Incertae&nbsp;Sedis"
"Oscillatoria PCC-6304"	"G"	25417	8	NA	NA	NA	NA	NA	1	8	NA	1	NA	NA	NA	0.002982	NA	NA	NA	NA	NA	0.0004183	0.002982	NA	0.0003867	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Oscillatoriaceae"
"MIZ36"	"G"	25259	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Leptolyngbya FYG"	"G"	25255	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Leptolyngbya PCC-6306"	"G"	25256	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Calothrix KVSF5"	"G"	25467	3	NA	NA	NA	NA	NA	3	NA	NA	2	NA	1	NA	0.001255	NA	NA	NA	NA	NA	0.001255	NA	NA	0.0007734	NA	0.0004167	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Leptolyngbya LEGE-06070"	"G"	25473	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"MBIC10086"	"G"	25489	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Neiella"	"G"	3360	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Haliea"	"G"	11531	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"uncultured"	"G"	26713	2	NA	NA	NA	NA	NA	1	2	NA	NA	1	NA	NA	0.0007454	NA	NA	NA	NA	NA	0.0004183	0.0007454	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Thiorhodospira"	"G"	26636	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Halothiobacillus"	"G"	26670	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales>Halothiobacillaceae"
"Algimonas"	"G"	2395	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Hyphomonadaceae"
"Candidatus Arcanobacter"	"G"	14552	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae"
"Lyticum"	"G"	26221	2	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Rickettsiales Incertae Sedis"	"F"	2786	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Hepatincola"	"G"	2791	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiales&nbsp;Incertae&nbsp;Sedis"
"Caenispirillum"	"G"	2720	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Roseospira"	"G"	2747	2	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	0.0005695	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Kozakia"	"G"	25922	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
