"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Pelobacter acetylenicus"	"S"	29542	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Pelobacter sp. SFB93"	"S"	1842532	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Pelobacter"
"Desulfuromonas"	"G"	890	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Desulfuromonas soudanensis"	"S"	1603606	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Desulfuromonas"
"Desulfuromonas sp. DDH964"	"S"	1823759	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae>Desulfuromonas"
"Desulfobacterales"	"O"	213118	96	96	0.003072	0.003072	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfobacteraceae"	"F"	213119	69	69	0.002208	0.002208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfococcus"	"G"	896	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfococcus oleovorans"	"S"	181663	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfococcus"
"Desulfococcus multivorans"	"S"	897	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfococcus"
"Desulfobacula"	"G"	28222	18	18	0.0005759	0.0005759	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacula toluolica"	"S"	28223	18	18	0.0005759	0.0005759	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula"
"Desulfatibacillum"	"G"	218207	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfatibacillum alkenivorans"	"S"	259354	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfatibacillum"
"Desulfobacterium"	"G"	2295	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium autotrophicum"	"S"	2296	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacterium"
"Desulfobacter"	"G"	2289	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacter postgatei"	"S"	2293	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacter"
"Desulfobulbaceae"	"F"	213121	27	27	0.0008639	0.0008639	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales"
"Desulfurivibrio"	"G"	427922	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfurivibrio alkaliphilus"	"S"	427923	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfurivibrio"
"Desulfocapsa"	"G"	53318	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocapsa sulfexigens"	"S"	65555	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfocapsa"
"Desulfobulbus"	"G"	893	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfobulbus sp. ORNL"	"S"	1986146	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfobulbus"
"Desulfotalea"	"G"	109168	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfotalea psychrophila"	"S"	84980	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfotalea"
"Syntrophobacterales"	"O"	213462	19	19	0.0006079	0.0006079	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Syntrophaceae"	"F"	213468	11	11	0.000352	0.000352	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Desulfomonile"	"G"	2357	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfomonile tiedjei"	"S"	2358	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfomonile"
"Syntrophus"	"G"	43773	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Syntrophus aciditrophicus"	"S"	316277	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Syntrophus"
"Desulfobacca"	"G"	60892	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Desulfobacca acetoxidans"	"S"	60893	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae>Desulfobacca"
"Syntrophobacteraceae"	"F"	213465	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales"
"Syntrophobacter"	"G"	29526	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae"
"Syntrophobacter fumaroxidans"	"S"	119484	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Syntrophobacterales>Syntrophobacteraceae>Syntrophobacter"
"Desulfarculales"	"O"	453227	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfarculaceae"	"F"	453228	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales"
"Desulfarculus"	"G"	453229	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales>Desulfarculaceae"
"Desulfarculus baarsii"	"S"	453230	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfarculales>Desulfarculaceae>Desulfarculus"
"Bradymonadales"	"O"	1779134	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Bradymonadaceae"	"F"	1779135	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales"
"Bradymonas"	"G"	1779136	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales>Bradymonadaceae"
"Bradymonas sediminis"	"S"	1548548	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Bradymonadales>Bradymonadaceae>Bradymonas"
"Desulfurellales"	"O"	213113	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Desulfurellaceae"	"F"	117942	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales"
"Desulfurella"	"G"	33001	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae"
"Desulfurella acetivorans"	"S"	33002	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae>Desulfurella"
"Hippea"	"G"	84404	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae"
"Hippea maritima"	"S"	84405	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfurellales>Desulfurellaceae>Hippea"
"unclassified Deltaproteobacteria"	"-"	45456	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Candidatus Babela"	"G"	1551504	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>unclassified&nbsp;Deltaproteobacteria"
"Candidatus Babela massiliensis"	"S"	673862	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>unclassified&nbsp;Deltaproteobacteria>Candidatus&nbsp;Babela"
"Candidatus Desulfofervidaceae"	"F"	1902584	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria"
"Candidatus Desulfofervidus"	"G"	1902583	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Candidatus&nbsp;Desulfofervidaceae"
"Candidatus Desulfofervidus auxilii"	"S"	1621989	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Candidatus&nbsp;Desulfofervidaceae>Candidatus&nbsp;Desulfofervidus"
"Oligoflexia"	"C"	1553900	50	50	0.0016	0.0016	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Bacteriovoracales"	"O"	2024979	29	29	0.0009279	0.0009279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia"
"Halobacteriovoraceae"	"F"	1652132	25	25	0.0007999	0.0007999	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales"
"Halobacteriovorax"	"G"	1652133	25	25	0.0007999	0.0007999	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae"
"Halobacteriovorax marinus"	"S"	97084	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae>Halobacteriovorax"
"Halobacteriovorax sp. BALOs_7"	"S"	2109558	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae>Halobacteriovorax"
"Bacteriovoracaceae"	"F"	263369	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales"
"Bacteriovorax"	"G"	146784	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Bacteriovoracaceae"
"Bacteriovorax stolpii"	"S"	960	4	4	0.000128	0.000128	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Bacteriovoracaceae>Bacteriovorax"
"Bdellovibrionales"	"O"	213481	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia"
"Bdellovibrionaceae"	"F"	213483	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bdellovibrionales"
"Bdellovibrio"	"G"	958	21	21	0.0006719	0.0006719	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bdellovibrionales>Bdellovibrionaceae"
"Bdellovibrio bacteriovorus"	"S"	959	16	16	0.0005119	0.0005119	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bdellovibrionales>Bdellovibrionaceae>Bdellovibrio"
"Bdellovibrio exovorus"	"S"	453816	5	5	0.00016	0.00016	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bdellovibrionales>Bdellovibrionaceae>Bdellovibrio"
"Acidithiobacillia"	"C"	1807140	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Acidithiobacillales"	"O"	225057	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia"
"Acidithiobacillaceae"	"F"	225058	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales"
"Acidithiobacillus"	"G"	119977	20	20	0.0006399	0.0006399	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae"
"Acidithiobacillus caldus"	"S"	33059	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Acidithiobacillus ferrooxidans"	"S"	920	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Acidithiobacillus ferrivorans"	"S"	160808	6	6	0.000192	0.000192	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Acidithiobacillia>Acidithiobacillales>Acidithiobacillaceae>Acidithiobacillus"
"Hydrogenophilalia"	"C"	2008785	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Hydrogenophilales"	"O"	119069	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia"
"Hydrogenophilaceae"	"F"	206349	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales"
"Hydrogenophilus"	"G"	70774	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales>Hydrogenophilaceae"
"Hydrogenophilus thermoluteolus"	"S"	297	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Hydrogenophilalia>Hydrogenophilales>Hydrogenophilaceae>Hydrogenophilus"
"Zetaproteobacteria"	"C"	580370	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria"
"Mariprofundales"	"O"	580371	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria"
"Mariprofundaceae"	"F"	580372	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales"
"Mariprofundus"	"G"	377315	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales>Mariprofundaceae"
"Mariprofundus aestuarium"	"S"	1921086	1	1	3.2e-05	3.2e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Zetaproteobacteria>Mariprofundales>Mariprofundaceae>Mariprofundus"
"FCB group"	"-"	1783270	3456	3456	0.1106	0.1106	"cellular&nbsp;organisms>Bacteria"
"Bacteroidetes/Chlorobi group"	"-"	68336	3421	3421	0.1095	0.1095	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group"
"Bacteroidetes"	"P"	976	3296	3296	0.1055	0.1055	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group"
"Flavobacteriia"	"C"	117743	1863	1863	0.05961	0.05961	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	1863	1863	0.05961	0.05961	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	1753	1753	0.05609	0.05609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Flavobacterium"	"G"	237	269	269	0.008607	0.008607	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium sp. HYN0049"	"S"	2172098	46	46	0.001472	0.001472	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	29	29	0.0009279	0.0009279	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	32	32	0.001024	0.001024	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	23	23	0.0007359	0.0007359	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	14	14	0.0004479	0.0004479	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	13	13	0.0004159	0.0004159	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium branchiophilum"	"S"	55197	12	12	0.000384	0.000384	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	10	10	0.00032	0.00032	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	9	9	0.000288	0.000288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium anhuiense"	"S"	459526	8	8	0.000256	0.000256	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	7	7	0.000224	0.000224	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0048"	"S"	2162713	3	3	9.599e-05	9.599e-05	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	2	2	6.399e-05	6.399e-05	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Polaribacter"	"G"	52959	141	141	0.004511	0.004511	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter sp. KT25b"	"S"	1855336	25	25	0.0007999	0.0007999	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Polaribacter"
"Polaribacter vadi"	"S"	1774273	23	23	0.0007359	0.0007359	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Polaribacter"
