"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Psychroflexus torquis"	"S"	57029	31	31	0.0009916	0.0009916	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Psychroflexus"
"Wenyingzhuangia"	"G"	1518147	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Wenyingzhuangia fucanilytica"	"S"	1790137	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Wenyingzhuangia"
"Zobellia"	"G"	112040	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Zobellia galactanivorans"	"S"	63186	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Zobellia"
"Aequorivita"	"G"	153265	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita sublithincola"	"S"	101385	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Aequorivita"
"Arenibacter"	"G"	178469	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Arenibacter algicola"	"S"	616991	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Arenibacter"
"Croceibacter"	"G"	216431	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Croceibacter atlanticus"	"S"	313588	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Croceibacter"
"Weeksella"	"G"	1013	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Weeksella virosa"	"S"	1014	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Weeksella"
"Sediminicola"	"G"	389486	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Sediminicola sp. YIK13"	"S"	1453352	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Sediminicola"
"Aureitalea"	"G"	1176327	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Aureitalea sp. RR4-38"	"S"	2094025	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Aureitalea"
"Ornithobacterium"	"G"	28250	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Ornithobacterium rhinotracheale"	"S"	28251	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Ornithobacterium"
"Robiginitalea"	"G"	252306	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Robiginitalea biformata"	"S"	252307	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Robiginitalea"
"Blattabacteriaceae"	"F"	39782	65	65	0.002079	0.002079	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Blattabacterium"	"G"	34098	65	65	0.002079	0.002079	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae"
"Blattabacterium sp. (Blatta orientalis)"	"S"	367806	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Periplaneta americana)"	"S"	367488	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Mastotermes darwiniensis)"	"S"	39768	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium punctulatus"	"S"	164514	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Blattella germanica)"	"S"	624186	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Blaberus giganteus)"	"S"	1186051	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium sp. (Nauphoeta cinerea)"	"S"	1316444	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Blattabacterium cuenoti"	"S"	1653831	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Blattabacteriaceae>Blattabacterium"
"Crocinitomicaceae"	"F"	1853230	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Fluviicola"	"G"	332102	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Crocinitomicaceae"
"Fluviicola taffensis"	"S"	191579	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Crocinitomicaceae>Fluviicola"
"Cryomorphaceae"	"F"	246874	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Owenweeksia"	"G"	267986	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia hongkongensis"	"S"	253245	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Cryomorphaceae>Owenweeksia"
"Ichthyobacteriaceae"	"F"	1755828	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Ichthyobacterium"	"G"	1755829	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Ichthyobacteriaceae"
"Ichthyobacterium seriolicida"	"S"	242600	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Ichthyobacteriaceae>Ichthyobacterium"
"unclassified Flavobacteriales"	"-"	313602	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Candidatus Sulcia"	"G"	336809	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales"
"Candidatus Sulcia muelleri"	"S"	336810	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Sulcia"
"Candidatus Walczuchella"	"G"	1940138	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales"
"Candidatus Walczuchella monophlebidarum"	"S"	1415657	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>unclassified&nbsp;Flavobacteriales>Candidatus&nbsp;Walczuchella"
"Cytophagia"	"C"	768503	1215	1215	0.03886	0.03886	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Cytophagales"	"O"	768507	1215	1215	0.03886	0.03886	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia"
"Cytophagaceae"	"F"	89373	547	547	0.0175	0.0175	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Spirosoma"	"G"	107	400	400	0.01279	0.01279	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Spirosoma sp. HA7"	"S"	2057025	311	311	0.009948	0.009948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma aerolatum"	"S"	1211326	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma montaniterrae"	"S"	1178516	22	22	0.0007037	0.0007037	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma rigui"	"S"	564064	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Spirosoma radiotolerans"	"S"	1379870	17	17	0.0005438	0.0005438	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Cytophaga"	"G"	978	42	42	0.001343	0.001343	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Cytophaga hutchinsonii"	"S"	985	42	42	0.001343	0.001343	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Cytophaga"
"Runella"	"G"	105	38	38	0.001215	0.001215	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Runella slithyformis"	"S"	106	38	38	0.001215	0.001215	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Runella"
"Dyadobacter"	"G"	120831	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Dyadobacter fermentans"	"S"	94254	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Dyadobacter"
"Fibrella"	"G"	861914	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Fibrella sp. ES10-3-2-2"	"S"	1834519	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Fibrella"
"Leadbetterella"	"G"	319458	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae"
"Leadbetterella byssophila"	"S"	316068	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Leadbetterella"
"Hymenobacteraceae"	"F"	1853232	246	246	0.007869	0.007869	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Hymenobacter"	"G"	89966	134	134	0.004286	0.004286	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Hymenobacter sp. APR13"	"S"	1356852	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. PAMC 26628"	"S"	1484118	24	24	0.0007677	0.0007677	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. PAMC 26554"	"S"	1484116	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis"	"S"	1446467	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. DG25A"	"S"	1385663	15	15	0.0004798	0.0004798	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. DG25B"	"S"	1385664	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sedentarius"	"S"	1411621	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Rufibacter"	"G"	1379908	65	65	0.002079	0.002079	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter tibetensis"	"S"	512763	25	25	0.0007997	0.0007997	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG15C"	"S"	1379909	22	22	0.0007037	0.0007037	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG31D"	"S"	1379910	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	45	45	0.001439	0.001439	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	23	23	0.0007357	0.0007357	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter korlensis"	"S"	400092	22	22	0.0007037	0.0007037	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Cyclobacteriaceae"	"F"	563798	164	164	0.005246	0.005246	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Cyclobacterium"	"G"	68288	90	90	0.002879	0.002879	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium amurskyense"	"S"	320787	43	43	0.001375	0.001375	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Cyclobacterium marinum"	"S"	104	41	41	0.001311	0.001311	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Belliella"	"G"	232244	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Belliella baltica"	"S"	232259	33	33	0.001056	0.001056	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Echinicola"	"G"	390846	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola vietnamensis"	"S"	390884	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Algoriphagus"	"G"	246875	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Algoriphagus sp. M8-2"	"S"	1727163	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Flammeovirgaceae"	"F"	200667	137	137	0.004382	0.004382	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Flammeovirga"	"G"	59739	70	70	0.002239	0.002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Flammeovirga sp. MY04"	"S"	1191459	70	70	0.002239	0.002239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Flammeovirga"
"unclassified Flammeovirgaceae"	"-"	340671	37	37	0.001184	0.001184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Flammeovirgaceae bacterium 311"	"S"	1257021	37	37	0.001184	0.001184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>unclassified&nbsp;Flammeovirgaceae"
"Marivirga"	"G"	869806	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae"
"Marivirga tractuosa"	"S"	1006	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Flammeovirgaceae>Marivirga"
"Bernardetiaceae"	"F"	1937968	59	59	0.001887	0.001887	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	59	59	0.001887	0.001887	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	59	59	0.001887	0.001887	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Persicobacteraceae"	"F"	1853234	40	40	0.001279	0.001279	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	40	40	0.001279	0.001279	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	40	40	0.001279	0.001279	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Amoebophilaceae"	"F"	1501348	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Candidatus Amoebophilus"	"G"	281119	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
"Candidatus Amoebophilus asiaticus"	"S"	281120	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Amoebophilus"
"Candidatus Cardinium"	"G"	273135	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
