"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Mycolicibacterium"	"G"	1866885	71	NA	NA	71	54	2	48	22	1	29	66	13	NA	0.09867	NA	NA	0.02936	0.01534	0.09867	0.02115	0.008629	0.0002485	0.01183	0.01988	0.005684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae"
"Mycolicibacterium aurum"	"S"	1791	48	NA	NA	19	48	NA	47	21	1	27	32	13	NA	0.02071	NA	NA	0.007856	0.01363	NA	0.02071	0.008237	0.0002485	0.01102	0.00964	0.005684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycolicibacterium"
"Mycolicibacterium neoaurum"	"S"	1795	49	NA	NA	49	3	NA	1	1	NA	1	31	NA	NA	0.02026	NA	NA	0.02026	0.000852	NA	0.0004405	0.0003922	NA	0.000408	0.009339	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycolicibacterium"
"Mycolicibacterium hassiacum"	"S"	46351	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycolicibacterium"
"Mycolicibacterium rhodesiae"	"S"	36814	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.04933	NA	NA	0.0004135	NA	0.04933	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycolicibacterium"
"Mycobacterium dioxanotrophicus"	"S"	482462	4	NA	NA	4	NA	1	NA	NA	NA	1	1	NA	NA	0.04933	NA	NA	0.001654	NA	0.04933	NA	NA	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium haemophilum"	"S"	29311	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium avium complex (MAC)"	"-"	120793	1	NA	NA	1	NA	NA	1	1	1	1	1	1	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	0.0003922	0.0002485	0.000408	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium avium"	"S"	1764	1	NA	NA	1	NA	NA	NA	1	NA	NA	1	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	0.0003922	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;avium&nbsp;complex&nbsp;(MAC)"
"Mycobacterium simiae complex"	"-"	2249310	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium shigaense"	"S"	722731	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;simiae&nbsp;complex"
"Mycobacteroides"	"G"	670516	3	NA	NA	2	3	NA	3	NA	NA	NA	2	NA	NA	0.001322	NA	NA	0.000827	0.000852	NA	0.001322	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae"
"[Mycobacterium] stephanolepidis"	"S"	1520670	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacteroides"
"Rhodococcus ruber"	"S"	1830	4	NA	NA	4	NA	NA	NA	NA	NA	NA	1	NA	NA	0.001654	NA	NA	0.001654	NA	NA	NA	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus jostii"	"S"	132919	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus hoagii"	"S"	43767	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Nocardia"	"G"	1817	23	NA	NA	14	2	NA	8	7	NA	12	23	5	NA	0.006929	NA	NA	0.005789	0.000568	NA	0.003524	0.002746	NA	0.004896	0.006929	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Nocardia farcinica"	"S"	37329	13	NA	NA	6	1	NA	5	5	NA	7	13	4	NA	0.003916	NA	NA	0.002481	0.000284	NA	0.002203	0.001961	NA	0.002856	0.003916	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Nocardia sp. CFHS0054"	"S"	2382165	2	NA	NA	2	NA	NA	NA	NA	NA	1	2	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	0.000408	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Nocardia sp. Y48"	"S"	2213200	2	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006025	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Nocardia terpenica"	"S"	455432	1	NA	NA	1	NA	NA	1	1	NA	NA	1	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Segniliparaceae"	"F"	316606	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001654	NA	NA	0.001654	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Segniliparus"	"G"	286801	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001654	NA	NA	0.001654	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Segniliparaceae"
"Segniliparus rotundus"	"S"	286802	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001654	NA	NA	0.001654	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Segniliparaceae>Segniliparus"
"Gordoniaceae"	"F"	85026	17	NA	NA	4	17	NA	3	3	2	3	4	2	NA	0.004828	NA	NA	0.001654	0.004828	NA	0.001322	0.001177	0.000497	0.001224	0.001205	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Gordonia"	"G"	2053	17	NA	NA	4	17	NA	3	3	2	3	4	2	NA	0.004828	NA	NA	0.001654	0.004828	NA	0.001322	0.001177	0.000497	0.001224	0.001205	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae"
"Gordonia polyisoprenivorans"	"S"	84595	16	NA	NA	3	16	NA	2	1	2	2	4	1	NA	0.004544	NA	NA	0.00124	0.004544	NA	0.0008811	0.0003922	0.000497	0.0008161	0.001205	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae>Gordonia"
"Gordonia bronchialis"	"S"	2054	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae>Gordonia"
"unclassified Corynebacteriales"	"-"	697024	4	NA	NA	1	NA	NA	4	1	NA	2	3	1	NA	0.001762	NA	NA	0.0004135	NA	NA	0.001762	0.0003922	NA	0.0008161	0.0009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Lawsonella"	"G"	1847725	4	NA	NA	1	NA	NA	4	1	NA	2	3	1	NA	0.001762	NA	NA	0.0004135	NA	NA	0.001762	0.0003922	NA	0.0008161	0.0009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>unclassified&nbsp;Corynebacteriales"
"Lawsonella clevelandensis"	"S"	1528099	4	NA	NA	1	NA	NA	4	1	NA	2	3	1	NA	0.001762	NA	NA	0.0004135	NA	NA	0.001762	0.0003922	NA	0.0008161	0.0009038	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>unclassified&nbsp;Corynebacteriales>Lawsonella"
"Bifidobacterium kashiwanohense"	"S"	630129	23	NA	NA	14	19	NA	6	20	NA	16	23	5	NA	0.007844	NA	NA	0.005789	0.005396	NA	0.002643	0.007844	NA	0.006528	0.006929	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Bifidobacterium pseudocatenulatum"	"S"	28026	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Scardovia"	"G"	196081	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"Scardovia inopinata"	"S"	78259	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Scardovia"
"Candidatus Nanopelagicus"	"G"	2039639	26	NA	NA	22	10	NA	17	21	NA	17	26	17	NA	0.009097	NA	NA	0.009097	0.00284	NA	0.007489	0.008237	NA	0.006936	0.007833	0.007432	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae"
"Candidatus Nanopelagicus hibericus"	"S"	1884915	9	NA	NA	2	1	NA	1	1	NA	3	9	2	NA	0.002711	NA	NA	0.000827	0.000284	NA	0.0004405	0.0003922	NA	0.001224	0.002711	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Nanopelagicus"
"Candidatus Nanopelagicus limnes"	"S"	1884634	20	NA	NA	1	9	NA	NA	20	NA	NA	NA	15	NA	0.007844	NA	NA	0.0004135	0.002556	NA	NA	0.007844	NA	NA	NA	0.006558	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Nanopelagicus"
"Nocardiopsis gilva"	"S"	280236	31	NA	NA	31	18	NA	4	5	2	NA	19	1	NA	0.01282	NA	NA	0.01282	0.005112	NA	0.001762	0.001961	0.000497	NA	0.005724	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Nocardiopsis"
"Thermobifida"	"G"	83677	4	NA	NA	2	NA	NA	1	3	NA	NA	4	NA	NA	0.001205	NA	NA	0.000827	NA	NA	0.0004405	0.001177	NA	NA	0.001205	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae"
"Thermobifida fusca"	"S"	2021	4	NA	NA	2	NA	NA	1	3	NA	NA	4	NA	NA	0.001205	NA	NA	0.000827	NA	NA	0.0004405	0.001177	NA	NA	0.001205	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Thermobifida"
"Streptosporangiaceae"	"F"	2004	4	NA	NA	4	1	NA	NA	1	1	NA	1	NA	NA	0.001654	NA	NA	0.001654	0.000284	NA	NA	0.0003922	0.0002485	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales"
"Streptosporangium"	"G"	2000	3	NA	NA	3	NA	NA	NA	NA	1	NA	NA	NA	NA	0.00124	NA	NA	0.00124	NA	NA	NA	NA	0.0002485	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae"
"Streptosporangium roseum"	"S"	2001	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae>Streptosporangium"
"Streptosporangium sp. 'caverna'"	"S"	2202249	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	0.0002485	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae>Streptosporangium"
"Nonomuraea"	"G"	83681	1	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae"
"Nonomuraea sp. ATCC 55076"	"S"	1909395	1	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Streptosporangiaceae>Nonomuraea"
"Thermomonosporaceae"	"F"	2012	2	NA	NA	2	2	NA	NA	NA	NA	1	2	NA	NA	0.000827	NA	NA	0.000827	0.000568	NA	NA	NA	NA	0.000408	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales"
"Thermomonospora"	"G"	2019	2	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae"
"Thermomonospora curvata"	"S"	2020	2	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae>Thermomonospora"
"Pseudonocardiales"	"O"	85010	46	NA	NA	46	7	1	12	10	1	9	24	10	NA	0.04933	NA	NA	0.01902	0.001988	0.04933	0.005286	0.003922	0.0002485	0.003672	0.00723	0.004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Pseudonocardiaceae"	"F"	2070	46	NA	NA	46	7	1	12	10	1	9	24	10	NA	0.04933	NA	NA	0.01902	0.001988	0.04933	0.005286	0.003922	0.0002485	0.003672	0.00723	0.004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales"
"Actinosynnema"	"G"	40566	15	NA	NA	15	3	NA	4	7	NA	6	13	4	NA	0.006202	NA	NA	0.006202	0.000852	NA	0.001762	0.002746	NA	0.002448	0.003916	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinosynnema pretiosum"	"S"	42197	14	NA	NA	14	3	NA	3	7	NA	6	13	4	NA	0.005789	NA	NA	0.005789	0.000852	NA	0.001322	0.002746	NA	0.002448	0.003916	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinosynnema"
"Actinosynnema mirum"	"S"	40567	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinosynnema"
"Pseudonocardia"	"G"	1847	9	NA	NA	9	1	NA	NA	2	NA	1	2	1	NA	0.003721	NA	NA	0.003721	0.000284	NA	NA	0.0007844	NA	0.000408	0.0006025	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Pseudonocardia sp. EC080619-01"	"S"	1096856	7	NA	NA	7	NA	NA	NA	1	NA	NA	1	NA	NA	0.002894	NA	NA	0.002894	NA	NA	NA	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Pseudonocardia sp. HH130630-07"	"S"	1690815	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Pseudonocardia sp. AL041005-10"	"S"	445576	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Pseudonocardia"
"Amycolatopsis"	"G"	1813	3	NA	NA	3	NA	1	2	1	NA	NA	1	2	NA	0.04933	NA	NA	0.00124	NA	0.04933	0.0008811	0.0003922	NA	NA	0.0003013	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Amycolatopsis sp. BJA-103"	"S"	1911175	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Amycolatopsis"
"Amycolatopsis japonica"	"S"	208439	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Amycolatopsis"
"Prauserella"	"G"	142577	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Prauserella marina"	"S"	530584	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Prauserella"
"Actinoalloteichus"	"G"	65496	3	NA	NA	2	NA	NA	2	NA	NA	NA	NA	3	NA	0.001312	NA	NA	0.000827	NA	NA	0.0008811	NA	NA	NA	NA	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinoalloteichus sp. AHMU CJ021"	"S"	2072503	2	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	0.0004405	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Saccharomonospora"	"G"	1851	6	NA	NA	2	2	NA	1	NA	1	NA	6	NA	NA	0.001808	NA	NA	0.000827	0.000568	NA	0.0004405	NA	0.0002485	NA	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Saccharomonospora marina"	"S"	632569	5	NA	NA	1	NA	NA	1	NA	NA	NA	5	NA	NA	0.001506	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	0.001506	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Saccharomonospora"
"Allokutzneria"	"G"	1137960	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Allokutzneria albata"	"S"	211114	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Allokutzneria"
"Kibdelosporangium"	"G"	2029	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kibdelosporangium phytohabitans"	"S"	860235	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Kibdelosporangium"
