"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Acinetobacter junii"	"S"	40215	14	NA	1	NA	NA	1	NA	NA	14	NA	NA	8	NA	0.001874	NA	0.001874	NA	NA	0.0001023	NA	NA	0.0007928	NA	NA	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter radioresistens"	"S"	40216	8	NA	1	NA	NA	3	3	1	2	NA	1	8	NA	0.001874	NA	0.001874	NA	NA	0.0003069	0.0003092	0.0001238	0.0001133	NA	0.0006467	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Xanthomonas citri group"	"S"	643453	1	NA	1	NA	NA	NA	1	1	1	NA	NA	NA	1	0.002011	NA	0.001874	NA	NA	NA	0.0001031	0.0001238	5.663e-05	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Xanthomonas citri"	"S"	346	1	NA	1	NA	NA	NA	1	1	1	NA	NA	NA	1	0.002011	NA	0.001874	NA	NA	NA	0.0001031	0.0001238	5.663e-05	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;citri&nbsp;group"
"Allofrancisella"	"G"	1869285	21	NA	3	NA	NA	6	21	14	6	NA	5	17	1	0.005623	NA	0.005623	NA	NA	0.0006137	0.002164	0.001733	0.0003398	NA	0.003234	0.001783	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae"
"Allofrancisella guangzhouensis"	"S"	594679	21	NA	3	NA	NA	6	21	14	6	NA	5	17	1	0.005623	NA	0.005623	NA	NA	0.0006137	0.002164	0.001733	0.0003398	NA	0.003234	0.001783	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Allofrancisella"
"Shewanella putrefaciens"	"S"	24	96	NA	1	NA	NA	2	5	6	96	NA	1	9	1	0.005437	NA	0.001874	NA	NA	0.0002046	0.0005153	0.0007427	0.005437	NA	0.0006467	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella pealeana"	"S"	70864	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Salinicola"	"G"	404432	5	NA	1	NA	NA	3	3	4	1	NA	1	5	NA	0.001874	NA	0.001874	NA	NA	0.0003069	0.0003092	0.0004952	5.663e-05	NA	0.0006467	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Salinicola tamaricis"	"S"	1771309	5	NA	1	NA	NA	3	3	4	1	NA	1	5	NA	0.001874	NA	0.001874	NA	NA	0.0003069	0.0003092	0.0004952	5.663e-05	NA	0.0006467	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Salinicola"
"Glaesserella"	"G"	2094023	83	NA	1	NA	NA	8	10	10	83	NA	1	9	NA	0.0047	NA	0.001874	NA	NA	0.0008183	0.001031	0.001238	0.0047	NA	0.0006467	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Glaesserella parasuis"	"S"	738	83	NA	1	NA	NA	8	10	10	83	NA	1	9	NA	0.0047	NA	0.001874	NA	NA	0.0008183	0.001031	0.001238	0.0047	NA	0.0006467	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Glaesserella"
"Capnocytophaga cynodegmi"	"S"	28189	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga stomatis"	"S"	1848904	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Flavivirga"	"G"	1209327	7	NA	2	NA	NA	5	4	2	NA	NA	2	7	NA	0.003749	NA	0.003749	NA	NA	0.0005114	0.0004123	0.0002476	NA	NA	0.001293	0.000734	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavivirga eckloniae"	"S"	1803846	7	NA	2	NA	NA	5	4	2	NA	NA	2	7	NA	0.003749	NA	0.003749	NA	NA	0.0005114	0.0004123	0.0002476	NA	NA	0.001293	0.000734	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavivirga"
"Algibacter"	"G"	261827	4	NA	1	1	1	3	2	3	NA	NA	2	4	NA	0.1143	NA	0.001874	0.1143	0.07289	0.0003069	0.0002061	0.0003714	NA	NA	0.001293	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Algibacter alginicilyticus"	"S"	1736674	4	NA	1	1	1	3	2	3	NA	NA	2	4	NA	0.1143	NA	0.001874	0.1143	0.07289	0.0003069	0.0002061	0.0003714	NA	NA	0.001293	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Algibacter"
"Chlorobaculum tepidum"	"S"	1097	6	NA	1	NA	NA	1	1	3	NA	NA	2	6	NA	0.001874	NA	0.001874	NA	NA	0.0001023	0.0001031	0.0003714	NA	NA	0.001293	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobaculum"
"Microbacterium testaceum"	"S"	2033	5	NA	1	NA	NA	5	1	NA	NA	NA	1	4	NA	0.001874	NA	0.001874	NA	NA	0.0005114	0.0001031	NA	NA	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Microbacterium"
"Clavibacter michiganensis"	"S"	28447	1	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	5.663e-05	NA	0.0006467	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Clavibacter"
"Arthrobacter sp. PAMC 25486"	"S"	1494608	1	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	0.0001031	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Arthrobacter"
"Pseudarthrobacter chlorophenolicus"	"S"	85085	3	NA	2	NA	NA	NA	1	1	1	NA	1	3	NA	0.003749	NA	0.003749	NA	NA	NA	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Pseudarthrobacter"
"Renibacterium"	"G"	1645	3	NA	1	NA	NA	3	NA	1	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	0.0003069	NA	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Renibacterium salmoninarum"	"S"	1646	3	NA	1	NA	NA	3	NA	1	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	0.0003069	NA	0.0001238	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae>Renibacterium"
"Cellulomonas gilvus"	"S"	11	3	NA	1	NA	1	1	2	NA	NA	NA	1	3	NA	0.07289	NA	0.001874	NA	0.07289	0.0001023	0.0002061	NA	NA	NA	0.0006467	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Cellulomonas"
"Cellulomonas fimi"	"S"	1708	3	NA	1	NA	NA	1	1	1	NA	NA	NA	3	NA	0.001874	NA	0.001874	NA	NA	0.0001023	0.0001031	0.0001238	NA	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Cellulomonadaceae>Cellulomonas"
"Xylanimonas"	"G"	186188	6	NA	2	NA	NA	2	6	5	NA	NA	NA	4	1	0.003749	NA	0.003749	NA	NA	0.0002046	0.0006184	0.0006189	NA	NA	NA	0.0004195	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae"
"Xylanimonas cellulosilytica"	"S"	186189	6	NA	2	NA	NA	2	6	5	NA	NA	NA	4	1	0.003749	NA	0.003749	NA	NA	0.0002046	0.0006184	0.0006189	NA	NA	NA	0.0004195	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Promicromonosporaceae>Xylanimonas"
"Mycobacterium gilvum"	"S"	1804	3	NA	3	1	1	NA	2	1	NA	NA	1	1	1	0.1143	NA	0.005623	0.1143	0.07289	NA	0.0002061	0.0001238	NA	NA	0.0006467	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;fortuitum&nbsp;complex"
"Mycobacterium phlei"	"S"	1771	2	NA	1	1	NA	1	NA	2	NA	NA	NA	NA	NA	0.1143	NA	0.001874	0.1143	NA	0.0001023	NA	0.0002476	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;fortuitum&nbsp;complex"
"Mycobacterium intracellulare"	"S"	1767	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1143	NA	0.001874	0.1143	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium>Mycobacterium&nbsp;avium&nbsp;complex&nbsp;(MAC)"
"Mycobacterium marinum"	"S"	1781	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1143	NA	0.001874	0.1143	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium haemophilum"	"S"	29311	1	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	0.0001238	NA	NA	0.0006467	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Mycobacterium sp. PYR15"	"S"	2051552	2	NA	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	0.0002046	NA	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Mycobacteriaceae>Mycobacterium"
"Corynebacterium ureicelerivorans"	"S"	401472	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Nocardia terpenica"	"S"	455432	2	NA	2	NA	NA	1	NA	2	NA	NA	NA	1	NA	0.003749	NA	0.003749	NA	NA	0.0001023	NA	0.0002476	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Nocardia"
"Rhodococcus rhodochrous"	"S"	1829	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	0.002011	NA	0.001874	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus ruber"	"S"	1830	9	NA	1	NA	NA	NA	2	1	9	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	0.0002061	0.0001238	0.0005097	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Rhodococcus sp. MTM3W5.2"	"S"	1805827	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Gordonia sp. KTR9"	"S"	337191	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Gordoniaceae>Gordonia"
"Tsukamurella paurometabola"	"S"	2061	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Tsukamurellaceae>Tsukamurella"
"Bifidobacterium pseudolongum"	"S"	1694	2	NA	1	NA	NA	1	NA	1	1	NA	NA	2	NA	0.001874	NA	0.001874	NA	NA	0.0001023	NA	0.0001238	5.663e-05	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Streptomyces coelicolor"	"S"	1902	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1143	NA	0.001874	0.1143	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces>Streptomyces&nbsp;albidoflavus&nbsp;group"
"Streptomyces sp. RTd22"	"S"	1841249	3	NA	2	NA	NA	1	3	NA	NA	NA	NA	1	1	0.003749	NA	0.003749	NA	NA	0.0001023	0.0003092	NA	NA	NA	NA	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces noursei"	"S"	1971	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	5.663e-05	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces griseochromogenes"	"S"	68214	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	5.663e-05	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces pactum"	"S"	68249	2	NA	1	NA	NA	NA	NA	2	2	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	0.0002476	0.0001133	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces violaceusniger"	"S"	68280	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces vietnamensis"	"S"	362257	3	NA	1	NA	1	NA	3	1	NA	NA	NA	2	NA	0.07289	NA	0.001874	NA	0.07289	NA	0.0003092	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. CNQ-509"	"S"	444103	2	NA	1	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. 769"	"S"	1262452	4	NA	1	NA	NA	NA	NA	4	NA	NA	NA	1	NA	0.001874	NA	0.001874	NA	NA	NA	NA	0.0004952	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces formicae"	"S"	1616117	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Kitasatospora setae"	"S"	2066	2	NA	1	NA	NA	1	1	2	NA	NA	2	NA	NA	0.001874	NA	0.001874	NA	NA	0.0001023	0.0001031	0.0002476	NA	NA	0.001293	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Kitasatospora"
"Salinispora arenicola"	"S"	168697	2	NA	1	NA	NA	1	2	NA	NA	NA	NA	NA	1	0.002011	NA	0.001874	NA	NA	0.0001023	0.0002061	NA	NA	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Salinispora"
"Amycolatopsis japonica"	"S"	208439	1	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	0.0001023	0.0001031	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Amycolatopsis"
"Nakamurellales"	"O"	1643684	4	NA	1	NA	1	3	1	1	1	NA	1	4	NA	0.07289	NA	0.001874	NA	0.07289	0.0003069	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Nakamurellaceae"	"F"	85031	4	NA	1	NA	1	3	1	1	1	NA	1	4	NA	0.07289	NA	0.001874	NA	0.07289	0.0003069	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales"
"Nakamurella"	"G"	53460	4	NA	1	NA	1	3	1	1	1	NA	1	4	NA	0.07289	NA	0.001874	NA	0.07289	0.0003069	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales>Nakamurellaceae"
"Nakamurella multipartita"	"S"	53461	4	NA	1	NA	1	3	1	1	1	NA	1	4	NA	0.07289	NA	0.001874	NA	0.07289	0.0003069	0.0001031	0.0001238	5.663e-05	NA	0.0006467	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Nakamurellales>Nakamurellaceae>Nakamurella"
"Coriobacterium"	"G"	33870	4	NA	1	NA	NA	2	4	1	NA	NA	NA	2	NA	0.001874	NA	0.001874	NA	NA	0.0002046	0.0004123	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae"
"Coriobacterium glomerans"	"S"	33871	4	NA	1	NA	NA	2	4	1	NA	NA	NA	2	NA	0.001874	NA	0.001874	NA	NA	0.0002046	0.0004123	0.0001238	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Coriobacteriia>Coriobacteriales>Coriobacteriaceae>Coriobacterium"
"Bacillus licheniformis"	"S"	1402	3040	NA	1	NA	NA	2	2	4	3040	NA	NA	3	1	0.1722	NA	0.001874	NA	NA	0.0002046	0.0002061	0.0004952	0.1722	NA	NA	0.0003146	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus weihaiensis"	"S"	1547283	421	NA	1	NA	NA	3	18	15	421	NA	3	5	NA	0.02384	NA	0.001874	NA	NA	0.0003069	0.001855	0.001857	0.02384	NA	0.00194	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. ABP14"	"S"	1892404	350	NA	1	NA	NA	1	1	1	350	NA	1	5	1	0.01982	NA	0.001874	NA	NA	0.0001023	0.0001031	0.0001238	0.01982	NA	0.0006467	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus sp. C56-T3"	"S"	691437	23	NA	1	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	0.001874	NA	0.001874	NA	NA	NA	NA	NA	0.001303	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Aeribacillus"	"G"	1055323	122	NA	1	NA	NA	2	2	1	122	NA	NA	2	1	0.006909	NA	0.001874	NA	NA	0.0002046	0.0002061	0.0001238	0.006909	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Aeribacillus pallidus"	"S"	33936	122	NA	1	NA	NA	2	2	1	122	NA	NA	2	1	0.006909	NA	0.001874	NA	NA	0.0002046	0.0002061	0.0001238	0.006909	NA	NA	0.0002097	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Aeribacillus"
"Fictibacillus phosphorivorans"	"S"	1221500	108	NA	1	NA	NA	12	8	3	108	NA	1	1	NA	0.006116	NA	0.001874	NA	NA	0.001227	0.0008245	0.0003714	0.006116	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Fictibacillus"
"Parageobacillus"	"G"	1906945	161	NA	1	NA	NA	NA	2	4	161	NA	1	1	NA	0.009118	NA	0.001874	NA	NA	NA	0.0002061	0.0004952	0.009118	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Parageobacillus thermoglucosidasius"	"S"	1426	161	NA	1	NA	NA	NA	2	4	161	NA	1	1	NA	0.009118	NA	0.001874	NA	NA	NA	0.0002061	0.0004952	0.009118	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Parageobacillus"
"Staphylococcus cohnii"	"S"	29382	616	NA	1	NA	NA	7	9	NA	616	NA	NA	NA	NA	0.03489	NA	0.001874	NA	NA	0.000716	0.0009276	NA	0.03489	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
