"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_loman_loman.kreport.cladeReads"	"Max.1"	"kraken2_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Rhodobacter sphaeroides WS8N"	"-"	992186	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter>Rhodobacter&nbsp;sphaeroides"
"Rhodobacter capsulatus"	"S"	1061	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter"
"Rhodobacter capsulatus SB 1003"	"-"	272942	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter>Rhodobacter&nbsp;capsulatus"
"Rhodobacter sp. CZR27"	"S"	2033869	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter"
"Rhodobacter sp. LPB0142"	"S"	1850250	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter"
"Celeribacter"	"G"	875170	34	34	0.001088	0.001088	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Celeribacter indicus"	"S"	1208324	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter baekdonensis"	"S"	875171	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter marinus"	"S"	1397108	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter ethanolicus"	"S"	1758178	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Celeribacter manganoxidans"	"S"	1411902	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Celeribacter"
"Ruegeria"	"G"	97050	30	30	0.0009596	0.0009596	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ruegeria pomeroyi"	"S"	89184	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria pomeroyi DSS-3"	"-"	246200	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria>Ruegeria&nbsp;pomeroyi"
"Ruegeria sp. AD91A"	"S"	2293862	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria sp. NKC1-1"	"S"	2099786	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria sp. TM1040"	"S"	292414	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Rhodovulum"	"G"	34008	22	22	0.0007037	0.0007037	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodovulum sulfidophilum"	"S"	35806	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodovulum"
"Rhodovulum sp. MB263"	"S"	308754	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodovulum"
"Rhodovulum sp. P5"	"S"	1564506	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodovulum"
"Octadecabacter"	"G"	53945	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter arcticus"	"S"	53946	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter arcticus 238"	"-"	391616	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;arcticus"
"Octadecabacter temperatus"	"S"	1458307	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter antarcticus"	"S"	1217908	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter antarcticus 307"	"-"	391626	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;antarcticus"
"Yangia"	"G"	354203	20	20	0.0006397	0.0006397	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia pacifica"	"S"	311180	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Yangia sp. CCB-MM3"	"S"	1792508	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Ketogulonicigenium"	"G"	92944	19	19	0.0006077	0.0006077	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ketogulonicigenium vulgare"	"S"	92945	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ketogulonicigenium"
"Ketogulonicigenium robustum"	"S"	92947	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ketogulonicigenium"
"Salipiger"	"G"	263377	17	17	0.0005438	0.0005438	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Salipiger profundus"	"S"	1229727	17	17	0.0005438	0.0005438	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Salipiger"
"Labrenzia"	"G"	478070	15	15	0.0004798	0.0004798	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Labrenzia sp. VG12"	"S"	2021862	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Labrenzia"
"Labrenzia aggregata"	"S"	187304	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Labrenzia"
"Labrenzia sp. CP4"	"S"	1674922	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Labrenzia"
"Antarctobacter"	"G"	74032	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Antarctobacter heliothermus"	"S"	74033	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Antarctobacter"
"Pelagibaca"	"G"	360528	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca abyssi"	"S"	1250539	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pelagibaca"
"Pseudovibrio"	"G"	258255	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudovibrio sp. FO-BEG1"	"S"	911045	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pseudovibrio"
"Defluviimonas"	"G"	1097466	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Defluviimonas alba"	"S"	1335048	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Defluviimonas"
"unclassified Rhodobacteraceae"	"-"	58840	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobacteraceae bacterium"	"S"	1904441	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>unclassified&nbsp;Rhodobacteraceae"
"Rhodobacteraceae bacterium BAR1"	"S"	2171755	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>unclassified&nbsp;Rhodobacteraceae"
"Rhodobacteraceae bacterium QY30"	"S"	2033435	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>unclassified&nbsp;Rhodobacteraceae"
"Confluentimicrobium"	"G"	1609958	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Confluentimicrobium sp. EMB200-NS6"	"S"	1609966	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Confluentimicrobium"
"Roseovarius"	"G"	74030	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseovarius mucosus"	"S"	215743	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseovarius"
"Roseovarius sp. TM1035"	"S"	391613	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseovarius"
"Roseovarius sp. AK1035"	"-"	2203213	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseovarius>Roseovarius&nbsp;sp.&nbsp;TM1035"
"Halocynthiibacter"	"G"	1579315	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halocynthiibacter arcticus"	"S"	1579316	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Halocynthiibacter"
"Roseobacter"	"G"	2433	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter litoralis"	"S"	42443	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Roseobacter litoralis Och 149"	"-"	391595	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter>Roseobacter&nbsp;litoralis"
"Roseobacter denitrificans"	"S"	2434	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Sagittula"	"G"	58842	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula sp. P11"	"S"	2009329	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sagittula"
"Leisingera"	"G"	191028	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera methylohalidivorans"	"S"	133924	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera"
"Leisingera methylohalidivorans DSM 14336"	"-"	999552	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera>Leisingera&nbsp;methylohalidivorans"
"Brevirhabdus"	"G"	1855413	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Brevirhabdus pacifica"	"S"	1267768	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Brevirhabdus"
"Thalassococcus"	"G"	436357	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus sp. SH-1"	"S"	2109625	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thalassococcus"
"Marinovum"	"G"	367771	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinovum algicola"	"S"	42444	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marinovum"
"Marinovum algicola DG 898"	"-"	988812	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marinovum>Marinovum&nbsp;algicola"
"Thioclava"	"G"	285107	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava nitratireducens"	"S"	1915078	6	6	0.0001919	0.0001919	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thioclava"
"Dinoroseobacter"	"G"	309512	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Dinoroseobacter shibae"	"S"	215813	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Dinoroseobacter"
"Dinoroseobacter shibae DFL 12 = DSM 16493"	"-"	398580	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Dinoroseobacter>Dinoroseobacter&nbsp;shibae"
"Rhodobaca"	"G"	119541	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rhodobaca barguzinensis"	"S"	441209	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobaca"
"Tateyamaria"	"G"	299261	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria omphalii"	"S"	299262	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Tateyamaria"
"Stappia"	"G"	152161	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Stappia sp. ES.058"	"S"	1881061	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Stappia"
"Roseibacterium"	"G"	159345	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium elongatum"	"S"	159346	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseibacterium"
"Roseibacterium elongatum DSM 19469"	"-"	1294273	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseibacterium>Roseibacterium&nbsp;elongatum"
"Epibacterium"	"G"	1649279	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Epibacterium mobile"	"S"	379347	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Epibacterium"
"Epibacterium mobile F1926"	"-"	1265309	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Epibacterium>Epibacterium&nbsp;mobile"
"Yoonia"	"G"	2211641	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yoonia vestfoldensis"	"S"	245188	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yoonia"
"Pannonibacter"	"G"	227873	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pannonibacter phragmitetus"	"S"	121719	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter"
"Jannaschia"	"G"	188905	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Jannaschia sp. CCS1"	"S"	290400	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Jannaschia"
"Gemmobacter"	"G"	204456	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Gemmobacter sp. HYN0069"	"S"	2169400	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Gemmobacter"
"Marivivens"	"G"	1759396	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marivivens sp. JLT3646"	"S"	1920883	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marivivens"
"Hyphomonadaceae"	"F"	69657	26	26	0.0008317	0.0008317	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Hyphomonas"	"G"	85	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hyphomonas sp. CACIAM 19H1"	"S"	1873716	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas sp. Mor2"	"S"	1906738	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas neptunium"	"S"	81032	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas neptunium ATCC 15444"	"-"	228405	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas>Hyphomonas&nbsp;neptunium"
"Hirschia"	"G"	2723	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hirschia baltica"	"S"	2724	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia"
"Hirschia baltica ATCC 49814"	"-"	582402	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia>Hirschia&nbsp;baltica"
"Maricaulis"	"G"	74317	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Maricaulis maris MCS10"	"-"	394221	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis>Maricaulis&nbsp;maris"
"Sphingomonadales"	"O"	204457	613	613	0.01961	0.01961	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	41297	501	501	0.01603	0.01603	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingomonas"	"G"	13687	143	143	0.004574	0.004574	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas wittichii"	"S"	160791	18	18	0.0005758	0.0005758	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas wittichii RW1"	"-"	392499	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas>Sphingomonas&nbsp;wittichii"
"Sphingomonas wittichii DC-6"	"-"	1283312	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas>Sphingomonas&nbsp;wittichii"
"Sphingomonas sp. Cra20"	"S"	1327635	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas panacis"	"S"	1560345	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens"	"S"	397260	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens DSM 19645 = NX02"	"-"	1123269	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas>Sphingomonas&nbsp;sanxanigenens"
"Sphingomonas hengshuiensis"	"S"	1609977	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. YZ-8"	"S"	2319844	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LM7"	"S"	1938607	8	8	0.0002559	0.0002559	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas koreensis"	"S"	93064	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. FARSPH"	"S"	2219696	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
