"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_april_BC01.cladeReads"	"centrifuge_classification_april_BC02.cladeReads"	"centrifuge_classification_april_BC03.cladeReads"	"centrifuge_classification_april_BC04.cladeReads"	"centrifuge_classification_april_BC05.cladeReads"	"centrifuge_classification_april_BC06.cladeReads"	"centrifuge_classification_april_BC07.cladeReads"	"centrifuge_classification_april_BC08.cladeReads"	"centrifuge_classification_april_BC09.cladeReads"	"centrifuge_classification_april_BC10.cladeReads"	"centrifuge_classification_april_BC11.cladeReads"	"centrifuge_classification_april_BC12.cladeReads"	"Max.1"	"centrifuge_classification_april_BC01.cladeReads.."	"centrifuge_classification_april_BC02.cladeReads.."	"centrifuge_classification_april_BC03.cladeReads.."	"centrifuge_classification_april_BC04.cladeReads.."	"centrifuge_classification_april_BC05.cladeReads.."	"centrifuge_classification_april_BC06.cladeReads.."	"centrifuge_classification_april_BC07.cladeReads.."	"centrifuge_classification_april_BC08.cladeReads.."	"centrifuge_classification_april_BC09.cladeReads.."	"centrifuge_classification_april_BC10.cladeReads.."	"centrifuge_classification_april_BC11.cladeReads.."	"centrifuge_classification_april_BC12.cladeReads.."	"lineage"
"Halomonas huangheensis"	"S"	1178482	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas aestuarii"	"S"	1897729	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"primary endosymbiont of Heteropsylla cubana"	"-"	134277	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Candidatus Carsonella ruddii HC isolate Thao2000"	"-"	1202538	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii>primary&nbsp;endosymbiont&nbsp;of&nbsp;Heteropsylla&nbsp;cubana"
"Candidatus Carsonella ruddii CS isolate Thao2000"	"-"	1202537	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Cobetia"	"G"	204286	4	NA	NA	NA	4	NA	1	1	2	NA	NA	NA	NA	0.001028	NA	NA	NA	0.001028	NA	0.0004041	0.0003595	0.000496	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Cobetia marina"	"S"	28258	4	NA	NA	NA	4	NA	1	1	2	NA	NA	NA	NA	0.001028	NA	NA	NA	0.001028	NA	0.0004041	0.0003595	0.000496	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Cobetia"
"Alcanivorax xenomutans"	"S"	1094342	3	NA	NA	NA	3	NA	NA	1	NA	NA	NA	NA	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	0.0003595	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Alcanivorax"
"Kangiella koreensis"	"S"	261964	29	NA	NA	NA	9	NA	1	NA	29	NA	1	NA	NA	0.007193	NA	NA	NA	0.002313	NA	0.0004041	NA	0.007193	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Kangiella koreensis DSM 16069"	"-"	523791	29	NA	NA	NA	9	NA	1	NA	29	NA	1	NA	NA	0.007193	NA	NA	NA	0.002313	NA	0.0004041	NA	0.007193	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella>Kangiella&nbsp;koreensis"
"Saccharospirillum"	"G"	231683	4	NA	NA	NA	4	NA	1	NA	NA	NA	NA	NA	NA	0.001028	NA	NA	NA	0.001028	NA	0.0004041	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Saccharospirillum mangrovi"	"S"	2161747	4	NA	NA	NA	4	NA	1	NA	NA	NA	NA	NA	NA	0.001028	NA	NA	NA	0.001028	NA	0.0004041	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Saccharospirillum"
"Vibrio parahaemolyticus O1:Kuk"	"-"	1338033	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group>Vibrio&nbsp;parahaemolyticus"
"Vibrio parahaemolyticus O1:Kuk str. FDA_R31"	"-"	1338034	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group>Vibrio&nbsp;parahaemolyticus>Vibrio&nbsp;parahaemolyticus&nbsp;O1:Kuk"
"Vibrio diabolicus subgroup"	"S"	2315253	22	NA	NA	NA	3	NA	NA	NA	22	NA	NA	NA	NA	0.005457	NA	NA	NA	0.0007708	NA	NA	NA	0.005457	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio diabolicus"	"S"	50719	22	NA	NA	NA	3	NA	NA	NA	22	NA	NA	NA	NA	0.005457	NA	NA	NA	0.0007708	NA	NA	NA	0.005457	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group>Vibrio&nbsp;diabolicus&nbsp;subgroup"
"Vibrio sp. dhg"	"S"	2163016	23	NA	NA	NA	9	NA	1	2	23	NA	1	NA	NA	0.005705	NA	NA	NA	0.002313	NA	0.0004041	0.000719	0.005705	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio sp. HBUAS61001"	"S"	2479546	19	NA	NA	NA	5	NA	1	NA	19	NA	3	NA	NA	0.004712	NA	NA	NA	0.001285	NA	0.0004041	NA	0.004712	NA	0.0008225	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio splendidus"	"S"	29497	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio aphrogenes"	"S"	1891186	2	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	0.000719	NA	NA	NA	0.0002569	NA	NA	0.000719	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Alteromonas sp. RW2A1"	"S"	1917158	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Marinobacter hydrocarbonoclasticus VT8"	"-"	351348	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001028	NA	NA	NA	0.001028	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Marinobacter>Marinobacter&nbsp;hydrocarbonoclasticus"
"Marinobacter sp. CP1"	"S"	1671721	2	NA	NA	NA	2	NA	NA	NA	NA	1	1	1	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	0.0003734	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Marinobacter"
"Paraglaciecola"	"G"	1621534	19	NA	NA	NA	19	NA	NA	NA	2	2	NA	4	NA	0.004882	NA	NA	NA	0.004882	NA	NA	NA	0.000496	0.0007469	NA	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Paraglaciecola psychrophila"	"S"	326544	19	NA	NA	NA	19	NA	NA	NA	2	2	NA	4	NA	0.004882	NA	NA	NA	0.004882	NA	NA	NA	0.000496	0.0007469	NA	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Paraglaciecola"
"Paraglaciecola psychrophila 170"	"-"	1129794	19	NA	NA	NA	19	NA	NA	NA	2	2	NA	4	NA	0.004882	NA	NA	NA	0.004882	NA	NA	NA	0.000496	0.0007469	NA	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Paraglaciecola>Paraglaciecola&nbsp;psychrophila"
"Salinimonas sp. N102"	"S"	2303538	19	NA	NA	NA	1	NA	NA	NA	19	NA	NA	NA	NA	0.004712	NA	NA	NA	0.0002569	NA	NA	NA	0.004712	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Salinimonas"
"Shewanella sp. WE21"	"S"	2029986	12	NA	NA	NA	12	NA	NA	NA	NA	NA	1	NA	NA	0.003083	NA	NA	NA	0.003083	NA	NA	NA	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella putrefaciens 200"	"-"	399804	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;putrefaciens"
"Shewanella woodyi"	"S"	60961	4	NA	NA	NA	4	NA	NA	NA	1	2	3	NA	NA	0.001028	NA	NA	NA	0.001028	NA	NA	NA	0.000248	0.0007469	0.0008225	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella woodyi ATCC 51908"	"-"	392500	4	NA	NA	NA	4	NA	NA	NA	1	2	3	NA	NA	0.001028	NA	NA	NA	0.001028	NA	NA	NA	0.000248	0.0007469	0.0008225	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;woodyi"
"Shewanella denitrificans"	"S"	192073	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	1	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	NA	NA	NA	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella denitrificans OS217"	"-"	318161	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	1	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	NA	NA	NA	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;denitrificans"
"Shewanella piezotolerans"	"S"	404011	13	NA	NA	NA	3	NA	NA	NA	13	NA	NA	NA	1	0.1776	NA	NA	NA	0.0007708	NA	NA	NA	0.003224	NA	NA	NA	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella piezotolerans WP3"	"-"	225849	13	NA	NA	NA	3	NA	NA	NA	13	NA	NA	NA	1	0.1776	NA	NA	NA	0.0007708	NA	NA	NA	0.003224	NA	NA	NA	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;piezotolerans"
"Shewanella sp. Pdp11"	"S"	2059264	3	NA	NA	NA	3	NA	NA	1	NA	1	NA	NA	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	0.0003595	NA	0.0003734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella oneidensis"	"S"	70863	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella oneidensis MR-1"	"-"	211586	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;oneidensis"
"Shewanella psychrophila"	"S"	225848	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella bicestrii"	"S"	2018305	22	NA	NA	NA	1	NA	1	1	22	NA	NA	NA	NA	0.005457	NA	NA	NA	0.0002569	NA	0.0004041	0.0003595	0.005457	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Pseudoalteromonas rubra"	"S"	43658	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Colwellia sp. Arc7-635"	"S"	2497879	10	NA	NA	NA	5	NA	1	NA	10	NA	1	NA	NA	0.00248	NA	NA	NA	0.001285	NA	0.0004041	NA	0.00248	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Colwellia sp. MT41"	"S"	58049	3	NA	NA	NA	2	NA	2	1	3	2	3	NA	NA	0.0008225	NA	NA	NA	0.0005139	NA	0.0008082	0.0003595	0.0007441	0.0007469	0.0008225	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Moritella viscosa"	"S"	80854	10	NA	NA	NA	7	NA	1	1	10	1	1	NA	NA	0.00248	NA	NA	NA	0.001799	NA	0.0004041	0.0003595	0.00248	0.0003734	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Moritellaceae>Moritella"
"Psychromonas sp. CNPT3"	"S"	314282	5	NA	NA	NA	5	NA	NA	NA	2	NA	1	NA	NA	0.001285	NA	NA	NA	0.001285	NA	NA	NA	0.000496	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Psychromonadaceae>Psychromonas"
"Hydrogenovibrio crunogenus"	"S"	39765	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	0.001542	NA	NA	NA	0.001542	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Hydrogenovibrio"
"Hydrogenovibrio crunogenus XCL-2"	"-"	317025	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	0.001542	NA	NA	NA	0.001542	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Hydrogenovibrio>Hydrogenovibrio&nbsp;crunogenus"
"Francisella tularensis subsp. tularensis"	"-"	119856	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	3	NA	0.001209	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;tularensis"
"Francisella sp. FSC1006"	"S"	1547445	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Haemophilus haemolyticus"	"S"	726	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus"
"Pasteurella multocida subsp. multocida OH4807"	"-"	1304873	5	NA	NA	NA	5	NA	1	NA	NA	NA	NA	NA	NA	0.001285	NA	NA	NA	0.001285	NA	0.0004041	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Pasteurella>Pasteurella&nbsp;multocida>Pasteurella&nbsp;multocida&nbsp;subsp.&nbsp;multocida"
"Pasteurella multocida subsp. multocida str. Pm70"	"-"	272843	57	NA	NA	NA	4	NA	NA	NA	57	NA	1	3	NA	0.01414	NA	NA	NA	0.001028	NA	NA	NA	0.01414	NA	0.0002742	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Pasteurella>Pasteurella&nbsp;multocida>Pasteurella&nbsp;multocida&nbsp;subsp.&nbsp;multocida"
"Pasteurella multocida subsp. multocida str. HB03"	"-"	1147130	31	NA	NA	NA	1	NA	1	1	31	NA	NA	NA	NA	0.007689	NA	NA	NA	0.0002569	NA	0.0004041	0.0003595	0.007689	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Pasteurella>Pasteurella&nbsp;multocida>Pasteurella&nbsp;multocida&nbsp;subsp.&nbsp;multocida"
"Mannheimia varigena USDA-ARS-USMARC-1312"	"-"	1434214	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Mannheimia>Mannheimia&nbsp;varigena"
"Mannheimia haemolytica USDA-ARS-USMARC-185"	"-"	1249526	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Mannheimia>Mannheimia&nbsp;haemolytica"
"Avibacterium paragallinarum"	"S"	728	10	NA	NA	NA	10	NA	NA	NA	3	NA	1	NA	NA	0.002569	NA	NA	NA	0.002569	NA	NA	NA	0.0007441	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Avibacterium"
"Bibersteinia trehalosi USDA-ARS-USMARC-189"	"-"	1263831	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Bibersteinia>Bibersteinia&nbsp;trehalosi"
"Glaesserella parasuis SH0165"	"-"	557723	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Glaesserella>Glaesserella&nbsp;parasuis"
"Methylomonas sp. DH-1"	"S"	1727196	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Methylomonas sp. LW13"	"S"	107637	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003595	NA	NA	NA	0.0002569	NA	NA	0.0003595	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Methylomicrobium alcaliphilum"	"S"	271065	25	NA	NA	NA	25	NA	NA	NA	1	NA	6	NA	NA	0.006424	NA	NA	NA	0.006424	NA	NA	NA	0.000248	NA	0.001645	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomicrobium"
"Methylomicrobium alcaliphilum 20Z"	"-"	1091494	25	NA	NA	NA	25	NA	NA	NA	1	NA	6	NA	NA	0.006424	NA	NA	NA	0.006424	NA	NA	NA	0.000248	NA	0.001645	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomicrobium>Methylomicrobium&nbsp;alcaliphilum"
"Campylobacter upsaliensis"	"S"	28080	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	0.0004041	NA	NA	NA	0.0002569	NA	0.0004041	0.0003595	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Helicobacter pylori 26695-1CH"	"-"	1391728	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;pylori>Helicobacter&nbsp;pylori&nbsp;26695&#x2011;1"
"Helicobacter cinaedi PAGU611"	"-"	1172562	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	0.0003734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;cinaedi"
"Helicobacter pullorum"	"S"	35818	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Myxococcus stipitatus"	"S"	83455	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Myxococcus stipitatus DSM 14675"	"-"	1278073	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus>Myxococcus&nbsp;stipitatus"
"Geobacter daltonii"	"S"	1203471	39	NA	NA	NA	39	NA	6	5	NA	NA	2	NA	NA	0.01002	NA	NA	NA	0.01002	NA	0.002425	0.001798	NA	NA	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter daltonii FRC-32"	"-"	316067	39	NA	NA	NA	39	NA	6	5	NA	NA	2	NA	NA	0.01002	NA	NA	NA	0.01002	NA	0.002425	0.001798	NA	NA	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter>Geobacter&nbsp;daltonii"
"Geobacter sulfurreducens"	"S"	35554	25	NA	NA	NA	25	NA	5	4	NA	NA	11	1	NA	0.006424	NA	NA	NA	0.006424	NA	0.002021	0.001438	NA	NA	0.003016	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
