"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Lachnospiraceae UCG-001"	"G"	11321	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio 2"	"G"	11300	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Coprococcus 2"	"G"	11302	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] xylanophilum group"	"G"	14375	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae XPB1014 group"	"G"	11331	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Subdoligranulum"	"G"	2070	14	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	14	NA	0.01568	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.01568	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Papillibacter"	"G"	2065	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 5"	"G"	11355	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	1868	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Desulfosporosinus"	"G"	2032	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"[Eubacterium] brachy group"	"G"	11296	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"TSAC18"	"F"	2080	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Sporanaerobacter"	"G"	11292	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Oceanobacillus"	"G"	1707	4	NA	NA	NA	NA	1	NA	NA	4	NA	NA	NA	NA	0.0022	NA	NA	NA	NA	0.0005199	NA	NA	0.0022	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Thermobacillus"	"G"	1749	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Family XII"	"F"	1734	5	NA	NA	NA	NA	5	NA	NA	5	NA	NA	NA	NA	0.00275	NA	NA	NA	NA	0.002599	NA	NA	0.00275	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Exiguobacterium"	"G"	1735	5	NA	NA	NA	NA	5	NA	NA	5	NA	NA	NA	NA	0.00275	NA	NA	NA	NA	0.002599	NA	NA	0.00275	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Family&nbsp;XII"
"Sporosarcina"	"G"	1768	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Solibacillus"	"G"	1767	3	NA	NA	NA	NA	1	NA	NA	3	NA	NA	NA	NA	0.00165	NA	NA	NA	NA	0.0005199	NA	NA	0.00165	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Thermoactinomycetaceae"	"F"	1782	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Novibacillus"	"G"	25628	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae"
"Alicyclobacillaceae"	"F"	1675	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Tumebacillus"	"G"	1678	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Family X"	"F"	1730	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Thermicanus"	"G"	1731	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Family&nbsp;X"
"Carnobacterium"	"G"	1818	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Lactovum"	"G"	1852	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	0.0005501	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae"
"Pelosinus"	"G"	2189	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"uncultured"	"G"	2200	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	6	NA	0.006719	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Megasphaera"	"G"	2185	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Phascolarctobacterium"	"G"	2168	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Acidaminococcaceae"
"Erysipelotrichaceae UCG-004"	"G"	11385	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Candidatus Limnoluna"	"G"	589	23	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	23	NA	0.02576	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	0.02576	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Salinibacterium"	"G"	630	9	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	9	NA	0.01008	NA	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.01008	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Leifsonia"	"G"	609	29	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	29	NA	0.03248	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	0.03248	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Agrococcus"	"G"	582	15	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	15	NA	0.0168	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.0168	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Diaminobutyricimonas"	"G"	598	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Pseudoclavibacter"	"G"	624	15	NA	NA	NA	NA	1	NA	NA	1	NA	NA	15	NA	0.0168	NA	NA	NA	NA	0.0005199	NA	NA	0.0005501	NA	NA	0.0168	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Plantibacter"	"G"	623	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Microterricola"	"G"	618	8	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	8	NA	0.008959	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.008959	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Cryocola"	"G"	595	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Labedella"	"G"	608	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Janibacter"	"G"	563	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"uncultured"	"G"	495	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Sporichthyaceae"
"Microlunatus"	"G"	724	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Corynebacterium"	"G"	449	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae"
"Actinocatenispora"	"G"	674	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"uncultured"	"F"	24495	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Microtrichales"
"Actinomarinales"	"O"	24478	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"uncultured"	"F"	24481	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Actinobacteria>Acidimicrobiia>Actinomarinales"
"Atopobiaceae"	"F"	24533	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales"
"Olsenella"	"G"	24538	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"uncultured"	"C"	14241	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Armatimonadetes"
"Paludisphaera"	"G"	25863	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Pirellulales"	"O"	25866	10	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	10	NA	0.0112	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.0112	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"Pirellulaceae"	"F"	25867	10	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	10	NA	0.0112	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.0112	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales"
"Rubripirellula"	"G"	25879	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Blastopirellula"	"G"	25868	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"AKYG587"	"G"	2317	7	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	0.003639	NA	NA	NA	NA	0.003639	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"CL500-3"	"G"	2318	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Pla1 lineage"	"O"	2329	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Pla4 lineage"	"C"	2336	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Planctomycetes"
"Longimicrobia"	"C"	14413	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Gemmatimonadetes"
"Longimicrobiales"	"O"	14414	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Gemmatimonadetes>Longimicrobia"
"Longimicrobiaceae"	"F"	14415	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Gemmatimonadetes>Longimicrobia>Longimicrobiales"
"Unknown Order"	"O"	14197	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6"
"Unknown Family"	"F"	14198	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order"
"Vicinamibacter"	"G"	14199	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Geothrix"	"G"	385	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"uncultured"	"G"	388	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Subgroup 7"	"O"	396	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Acidobacteria>Holophagae"
"Candidatus Solibacter"	"G"	24435	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Acidobacteriales"	"O"	24414	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Acidobacteriaceae (Subgroup 1)"	"F"	24415	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Terriglobus"	"G"	24425	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Subgroup 5"	"C"	14195	6	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	6	NA	0.006719	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	0.006719	NA	"Bacteria>Acidobacteria"
"Subgroup 25"	"C"	14194	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculia"	"C"	24469	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Thermoanaerobaculales"	"O"	24470	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia"
"Thermoanaerobaculaceae"	"F"	24471	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales"
"TPD-58"	"G"	24475	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Candidatus Chisholmbacteria"	"O"	25775	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Peribacteria"	"O"	25768	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Uhrbacteria"	"O"	25761	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Kiritimatiellales"	"O"	25710	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae"
"Kiritimatiellaceae"	"F"	25711	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales"
"MSBL3"	"G"	25713	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002079	NA	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Kiritimatiella"	"G"	25712	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"GWF2-44-16"	"F"	25720	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Oligosphaeria"	"C"	2260	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	0.00336	NA	"Bacteria>Lentisphaerae"
"Oligosphaerales"	"O"	2261	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	2	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Lentisphaerae>Oligosphaeria"
"Lenti-02"	"F"	25721	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	0.002599	NA	NA	NA	NA	0.002599	NA	NA	NA	NA	NA	0.00112	NA	"Bacteria>Lentisphaerae>Oligosphaeria>Oligosphaerales"
"Thermodesulfovibrionia"	"C"	25738	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Nitrospirae"
"uncultured"	"O"	25746	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	0.002079	NA	NA	NA	NA	NA	0.00224	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"4-29-1"	"C"	25734	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae"
"UBA12409"	"F"	25546	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Dependentiae>Babeliae>Babeliales"
"Ardenticatenales"	"O"	25127	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
