"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_august_BC01.cladeReads"	"centrifuge_16s_classification_august_BC02.cladeReads"	"centrifuge_16s_classification_august_BC03.cladeReads"	"centrifuge_16s_classification_august_BC04.cladeReads"	"centrifuge_16s_classification_august_BC05.cladeReads"	"centrifuge_16s_classification_august_BC06.cladeReads"	"centrifuge_16s_classification_august_BC07.cladeReads"	"centrifuge_16s_classification_august_BC08.cladeReads"	"centrifuge_16s_classification_august_BC09.cladeReads"	"centrifuge_16s_classification_august_BC10.cladeReads"	"centrifuge_16s_classification_august_BC11.cladeReads"	"centrifuge_16s_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_16s_classification_august_BC01.cladeReads.."	"centrifuge_16s_classification_august_BC02.cladeReads.."	"centrifuge_16s_classification_august_BC03.cladeReads.."	"centrifuge_16s_classification_august_BC04.cladeReads.."	"centrifuge_16s_classification_august_BC05.cladeReads.."	"centrifuge_16s_classification_august_BC06.cladeReads.."	"centrifuge_16s_classification_august_BC07.cladeReads.."	"centrifuge_16s_classification_august_BC08.cladeReads.."	"centrifuge_16s_classification_august_BC09.cladeReads.."	"centrifuge_16s_classification_august_BC10.cladeReads.."	"centrifuge_16s_classification_august_BC11.cladeReads.."	"centrifuge_16s_classification_august_BC12.cladeReads.."	"lineage"
"Omophroninae"	"-"	71521	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae"
"Omophronini"	"-"	63887	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae>Omophroninae"
"Omophron"	"G"	63888	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae>Omophroninae>Omophronini"
"Omophron sp. BYU_ACCO033"	"S"	270874	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae>Omophroninae>Omophronini>Omophron"
"Eupetedromus"	"-"	443463	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae>Trechinae>Bembidiini>Bembidion"
"Bembidion variegatum"	"S"	1166770	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Caraboidea>Carabidae>Trechinae>Bembidiini>Bembidion>Eupetedromus"
"Dytiscinae"	"-"	107842	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Dytiscidae"
"Eretini"	"-"	183336	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Dytiscidae>Dytiscinae"
"Eretes"	"G"	107801	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Dytiscidae>Dytiscinae>Eretini"
"Eretes sticticus"	"S"	107803	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Dytiscidae>Dytiscinae>Eretini>Eretes"
"Noteridae"	"F"	63901	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea"
"Suphisellus"	"G"	167863	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Noteridae"
"Suphisellus pereirai"	"S"	1921049	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Adephaga>Dytiscoidea>Noteridae>Suphisellus"
"Throscidae"	"F"	195305	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Polyphaga>Elateriformia>Elateroidea"
"unclassified Throscidae"	"-"	1490735	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Polyphaga>Elateriformia>Elateroidea>Throscidae"
"Throscidae sp. UPOL RK0175"	"S"	1490744	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Holometabola>Coleoptera>Polyphaga>Elateriformia>Elateroidea>Throscidae>unclassified&nbsp;Throscidae"
"Orthoptera"	"O"	6993	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera"
"Ensifera"	"-"	6994	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera"
"Tettigoniidea"	"-"	2018325	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera"
"Tettigonioidea"	"-"	70905	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera>Tettigoniidea"
"Tettigoniidae"	"F"	62784	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera>Tettigoniidea>Tettigonioidea"
"Tettigoniinae"	"-"	323650	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera>Tettigoniidea>Tettigonioidea>Tettigoniidae"
"Barraza"	"G"	1868895	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera>Tettigoniidea>Tettigonioidea>Tettigoniidae>Tettigoniinae"
"Barraza crybeloplatus"	"S"	1868896	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Orthoptera>Ensifera>Tettigoniidea>Tettigonioidea>Tettigoniidae>Tettigoniinae>Barraza"
"Perloidea"	"-"	70404	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera"
"Peltoperlidae"	"F"	143756	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Perloidea"
"Peltoperlinae"	"-"	466870	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Perloidea>Peltoperlidae"
"Sierraperla"	"G"	143757	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Perloidea>Peltoperlidae>Peltoperlinae"
"Sierraperla cora"	"S"	143758	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Mandibulata>Pancrustacea>Hexapoda>Insecta>Dicondylia>Pterygota>Neoptera>Polyneoptera>Plecoptera>Perloidea>Peltoperlidae>Peltoperlinae>Sierraperla"
"Orbiculariae"	"-"	74974	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae"
"Araneoidea"	"-"	74975	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae>Orbiculariae"
"Linyphiidae"	"F"	81835	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae>Orbiculariae>Araneoidea"
"Micronetinae"	"-"	430915	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae>Orbiculariae>Araneoidea>Linyphiidae"
"Meioneta"	"G"	685689	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae>Orbiculariae>Araneoidea>Linyphiidae>Micronetinae"
"Meioneta nigra"	"S"	932967	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Panarthropoda>Arthropoda>Chelicerata>Arachnida>Araneae>Araneomorphae>Entelegynae>Orbiculariae>Araneoidea>Linyphiidae>Micronetinae>Meioneta"
"Rhabditina"	"-"	2301116	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida"
"Rhabditomorpha"	"-"	2301119	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Rhabditina"
"Strongyloidea"	"-"	27829	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Rhabditina>Rhabditomorpha"
"Cloacinidae"	"F"	63235	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Rhabditina>Rhabditomorpha>Strongyloidea"
"Oesophagostomum"	"G"	52564	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Rhabditina>Rhabditomorpha>Strongyloidea>Cloacinidae"
"Oesophagostomum dentatum"	"S"	61180	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Chromadorea>Rhabditida>Rhabditina>Rhabditomorpha>Strongyloidea>Cloacinidae>Oesophagostomum"
"Trichinellida"	"O"	6329	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001135	NA	NA	NA	NA	NA	NA	NA	0.0001135	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia"
"Trichinellidae"	"F"	6332	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida"
"Trichinella"	"G"	6333	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida>Trichinellidae"
"Trichinella patagoniensis"	"S"	990121	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida>Trichinellidae>Trichinella"
"Trichuridae"	"F"	119093	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida"
"Trichuris"	"G"	36086	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida>Trichuridae"
"Trichuris muris"	"S"	70415	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Trichinellida>Trichuridae>Trichuris"
"Isolaimida"	"O"	211375	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia"
"Isolaimoidea"	"-"	211376	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Isolaimida"
"Isolaimiidae"	"F"	211377	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Isolaimida>Isolaimoidea"
"Isolaimium"	"G"	211378	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Isolaimida>Isolaimoidea>Isolaimiidae"
"Isolaimium sp. 2-PM-2004"	"S"	267382	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Ecdysozoa>Nematoda>Enoplea>Dorylaimia>Isolaimida>Isolaimoidea>Isolaimiidae>Isolaimium"
"Phyllodocida"	"O"	6348	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Lophotrochozoa>Annelida>Polychaeta>Palpata>Aciculata"
"Syllidae"	"F"	122238	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	NA	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Eukaryota>Opisthokonta>Metazoa>Eumetazoa>Bilateria>Protostomia>Lophotrochozoa>Annelida>Polychaeta>Palpata>Aciculata>Phyllodocida"
