"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Chenopodioideae"	"-"	1307796	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Chenopodiaceae"
"Atripliceae"	"-"	1307774	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Chenopodiaceae>Chenopodioideae"
"Chenopodium"	"G"	3558	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Chenopodiaceae>Chenopodioideae>Atripliceae"
"Chenopodium quinoa"	"S"	63459	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Chenopodiaceae>Chenopodioideae>Atripliceae>Chenopodium"
"Chenopodium suecicum"	"S"	434248	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Chenopodiaceae>Chenopodioideae>Atripliceae>Chenopodium"
"Liliopsida"	"C"	4447	90	90	0.002879	0.002879	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae"
"Petrosaviidae"	"-"	1437197	90	90	0.002879	0.002879	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida"
"commelinids"	"-"	4734	82	82	0.002623	0.002623	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae"
"Poales"	"O"	38820	68	68	0.002175	0.002175	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids"
"Poaceae"	"F"	4479	68	68	0.002175	0.002175	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales"
"BOP clade"	"-"	359160	64	64	0.002047	0.002047	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae"
"Pooideae"	"-"	147368	43	43	0.001375	0.001375	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade"
"Triticodae"	"-"	1648038	43	43	0.001375	0.001375	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae"
"Triticeae"	"-"	147389	43	43	0.001375	0.001375	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae"
"Triticinae"	"-"	1648030	43	43	0.001375	0.001375	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae"
"Triticum"	"G"	4564	42	42	0.001343	0.001343	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae"
"Triticum urartu"	"S"	4572	39	39	0.001247	0.001247	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae>Triticum"
"Triticum aestivum"	"S"	4565	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae>Triticum"
"Aegilops"	"G"	4480	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae"
"Aegilops tauschii"	"S"	37682	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Pooideae>Triticodae>Triticeae>Triticinae>Aegilops"
"Oryzoideae"	"-"	147367	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade"
"Oryzeae"	"-"	147380	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Oryzoideae"
"Oryzinae"	"-"	1648021	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Oryzoideae>Oryzeae"
"Oryza"	"G"	4527	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Oryzoideae>Oryzeae>Oryzinae"
"Oryza sativa"	"S"	4530	21	21	0.0006717	0.0006717	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Oryzoideae>Oryzeae>Oryzinae>Oryza"
"Oryza sativa Indica Group"	"-"	39946	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>BOP&nbsp;clade>Oryzoideae>Oryzeae>Oryzinae>Oryza>Oryza&nbsp;sativa"
"PACMAD clade"	"-"	147370	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae"
"Panicoideae"	"-"	147369	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade"
"Andropogonodae"	"-"	1648033	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae"
"Andropogoneae"	"-"	147429	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae>Andropogonodae"
"Tripsacinae"	"-"	1648029	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae>Andropogonodae>Andropogoneae"
"Zea"	"G"	4575	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae>Andropogonodae>Andropogoneae>Tripsacinae"
"Zea mays"	"S"	4577	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae>Andropogonodae>Andropogoneae>Tripsacinae>Zea"
"Zea mays subsp. mays"	"-"	381124	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Poales>Poaceae>PACMAD&nbsp;clade>Panicoideae>Andropogonodae>Andropogoneae>Tripsacinae>Zea>Zea&nbsp;mays"
"Zingiberales"	"O"	4618	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids"
"Musaceae"	"F"	4637	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales"
"Musa"	"G"	4640	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae"
"Musa acuminata"	"S"	4641	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae>Musa"
"Musa acuminata subsp. malaccensis"	"-"	214687	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae>Musa>Musa&nbsp;acuminata"
"Musa x paradisiaca"	"S"	89151	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae>Musa"
"Musa ABB Group"	"-"	214693	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae>Musa>Musa&nbsp;x&nbsp;paradisiaca"
"Ensete"	"G"	4638	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae"
"Ensete ventricosum"	"S"	4639	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Zingiberales>Musaceae>Ensete"
"Arecales"	"O"	40551	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids"
"Arecaceae"	"F"	4710	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales"
"Arecoideae"	"-"	169697	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales>Arecaceae"
"Cocoseae"	"-"	169705	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales>Arecaceae>Arecoideae"
"Elaeidinae"	"-"	169729	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales>Arecaceae>Arecoideae>Cocoseae"
"Elaeis"	"G"	51952	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales>Arecaceae>Arecoideae>Cocoseae>Elaeidinae"
"Elaeis oleifera"	"S"	80265	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>commelinids>Arecales>Arecaceae>Arecoideae>Cocoseae>Elaeidinae>Elaeis"
"Dioscoreales"	"O"	40548	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae"
"Burmanniaceae"	"F"	48528	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Dioscoreales"
"Afrothismia"	"G"	396643	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Dioscoreales>Burmanniaceae"
"Afrothismia amietii"	"S"	1958864	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Dioscoreales>Burmanniaceae>Afrothismia"
"Afrothismia korupensis"	"S"	516736	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Dioscoreales>Burmanniaceae>Afrothismia"
"Pandanales"	"O"	40550	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae"
"Triuridaceae"	"F"	232376	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Pandanales"
"Triuris"	"G"	244206	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Pandanales>Triuridaceae"
"Triuris hexophthalma"	"S"	1351771	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Pandanales>Triuridaceae>Triuris"
"Sciaphila"	"G"	244016	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Pandanales>Triuridaceae"
"Sciaphila albescens"	"S"	244037	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Pandanales>Triuridaceae>Sciaphila"
"Liliales"	"O"	4667	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae"
"Alstroemeriaceae"	"F"	56740	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Liliales"
"Bomarea"	"G"	59036	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Liliales>Alstroemeriaceae"
"Bomarea edulis"	"S"	198697	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Liliopsida>Petrosaviidae>Liliales>Alstroemeriaceae>Bomarea"
"Proteales"	"O"	232378	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae"
"Nelumbonaceae"	"F"	4429	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Proteales"
"Nelumbo"	"G"	4430	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Proteales>Nelumbonaceae"
"Nelumbo nucifera"	"S"	4432	29	29	0.0009276	0.0009276	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Proteales>Nelumbonaceae>Nelumbo"
"Magnoliidae"	"-"	232347	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae"
"Laurales"	"O"	3432	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Magnoliidae"
"Lauraceae"	"F"	3433	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Magnoliidae>Laurales"
"Cinnamomum"	"G"	13428	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Magnoliidae>Laurales>Lauraceae"
"Cinnamomum camphora"	"S"	13429	2	2	6.397e-05	6.397e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>Magnoliidae>Laurales>Lauraceae>Cinnamomum"
"Acrogymnospermae"	"-"	1437180	24	24	0.0007677	0.0007677	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta"
"Pinidae"	"-"	3313	24	24	0.0007677	0.0007677	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae"
"Pinales"	"O"	1446380	23	23	0.0007357	0.0007357	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae"
"Pinaceae"	"F"	3318	23	23	0.0007357	0.0007357	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae>Pinales"
"Pinus"	"G"	3337	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae>Pinales>Pinaceae"
"Pinus"	"-"	139271	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae>Pinales>Pinaceae>Pinus"
"Pinus taeda"	"S"	3352	14	14	0.0004478	0.0004478	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae>Pinales>Pinaceae>Pinus>Pinus"
"Picea"	"G"	3328	9	9	0.0002879	0.0002879	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Acrogymnospermae>Pinidae>Pinales>Pinaceae"
