"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Epistylis"	"G"	8937	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peritrichia"
"Cothurnia"	"G"	14851	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peritrichia"
"Hymenostomatia"	"-"	8917	6	6	0.0001932	0.0001932	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Tetrahymena"	"G"	8923	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Colpidium"	"G"	13745	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Ophryoglena"	"G"	8922	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Bromeliophrya"	"G"	8919	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Apostomatia"	"-"	8900	4	4	0.0001288	0.0001288	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Cinetochilum"	"G"	8901	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Apostomatia"
"Astomatia"	"-"	8908	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Paraclausilocola"	"G"	8914	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Astomatia"
"Metaracoelophrya"	"G"	8911	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Astomatia"
"uncultured"	"-"	8988	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"CV1-2A-17"	"-"	8915	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Prostomatea"	"F"	9022	111	111	0.003574	0.003574	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Cryptocaryon"	"G"	9024	101	101	0.003252	0.003252	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Prorodon"	"G"	9027	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Levicoleps"	"G"	9025	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Plagiopogon"	"G"	14866	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Phyllopharyngea"	"F"	8989	87	87	0.002802	0.002802	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Suctoria"	"-"	9005	42	42	0.001352	0.001352	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Heliophrya"	"G"	9010	6	6	0.0001932	0.0001932	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Tokophrya"	"G"	9011	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Acineta"	"G"	9006	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Paracineta"	"G"	28738	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"BOLA439"	"G"	9007	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Cyrtophoria"	"-"	8990	35	35	0.001127	0.001127	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Pithites"	"G"	13748	13	13	0.0004186	0.0004186	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Dysteria"	"G"	8995	7	7	0.0002254	0.0002254	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Chilodochona"	"G"	14859	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Brooklynella"	"G"	14858	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Chilodonella"	"G"	8993	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Heterohartmannula"	"G"	8997	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Trochilioides"	"G"	9003	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Coeloperix"	"G"	14861	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Phascolodon"	"G"	28737	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Hypocomatida"	"-"	13750	10	10	0.000322	0.000322	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Hypocoma"	"G"	13751	10	10	0.000322	0.000322	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Hypocomatida"
"Nassophorea"	"F"	8893	44	44	0.001417	0.001417	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"uncultured"	"G"	13743	35	35	0.001127	0.001127	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Colpodidium"	"G"	8894	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Trochiliopsis"	"G"	13742	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Discotricha"	"G"	13740	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Pseudomicrothorax"	"G"	8897	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Obertrumia"	"G"	8896	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Plagiopylea"	"F"	9012	15	15	0.000483	0.000483	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Odontostomatida"	"-"	9013	7	7	0.0002254	0.0002254	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea"
"Epalxella"	"G"	9014	7	7	0.0002254	0.0002254	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea>Odontostomatida"
"Plagiopylida"	"-"	9015	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea"
"Trimyema"	"G"	9021	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea>Plagiopylida"
"Plagiopyla"	"G"	9019	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea>Plagiopylida"
"Parasonderia"	"G"	9018	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Plagiopylea>Plagiopylida"
"Colpodea"	"F"	8864	12	12	0.0003864	0.0003864	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Colpodida"	"-"	8868	7	7	0.0002254	0.0002254	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Colpoda"	"G"	8874	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Colpodida"
"uncultured"	"G"	28731	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Colpodida"
"Ilsiella"	"G"	8877	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Colpodida"
"Cyrtolophosidida"	"-"	8881	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Aristerostoma"	"G"	8882	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Cyrtolophosidida"
"Platyophryida"	"-"	8886	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Bursariomorphida"	"-"	8865	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Bursaria"	"G"	8867	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Bursariomorphida"
"IN2411"	"F"	8892	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Spirotrichea"	"O"	9096	205	205	0.006601	0.006601	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Hypotrichia"	"F"	9129	50	50	0.00161	0.00161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Pseudoamphisiella"	"G"	9163	6	6	0.0001932	0.0001932	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Halteria"	"G"	9138	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Stylonychia"	"G"	9172	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Oxytricha"	"G"	9151	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Apokeronopsis"	"G"	9133	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Gonostomum"	"G"	9137	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Metaurostylopsis"	"G"	9144	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Amphisiella"	"G"	9130	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Holosticha"	"G"	9142	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Epiclintes"	"G"	9136	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Anteholosticha"	"G"	9131	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Parabirojimia"	"G"	9152	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Paruroleptus"	"G"	9156	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Stichotricha"	"G"	14908	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Pseudokeronopsis"	"G"	9164	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Pseudourostyla"	"G"	9166	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Hemiurosomoida"	"G"	14895	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Tetmemena"	"G"	9173	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Thigmokeronopsis"	"G"	9174	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Uronychia"	"G"	9179	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Urostyla"	"G"	9181	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Arcuseries"	"G"	14887	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"uncultured"	"G"	9182	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Choreotrichia"	"F"	9097	47	47	0.001513	0.001513	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"uncultured"	"G"	9117	14	14	0.0004508	0.0004508	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Stenosemella"	"G"	9111	10	10	0.000322	0.000322	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Tintinnopsis"	"G"	9115	8	8	0.0002576	0.0002576	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Codonellopsis"	"G"	9101	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Xystonella"	"G"	9116	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Steenstrupiella"	"G"	14882	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Strombidinopsis"	"G"	9113	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Metacylis"	"G"	9107	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Oligotrichia"	"F"	9185	44	44	0.001417	0.001417	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Strombidium"	"G"	9189	20	20	0.000644	0.000644	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"uncultured"	"G"	9191	7	7	0.0002254	0.0002254	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Pseudotontonia"	"G"	9188	6	6	0.0001932	0.0001932	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Spirotontonia"	"G"	14919	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Spirostrombidium"	"G"	14918	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Apostrombidium"	"G"	14913	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Euplotia"	"F"	9118	42	42	0.001352	0.001352	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Euplotes"	"G"	9124	21	21	0.0006762	0.0006762	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Aspidisca"	"G"	9120	16	16	0.0005152	0.0005152	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Diophrys"	"G"	9122	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Paradiophrys"	"G"	9127	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Discocephalus"	"G"	9123	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Certesia"	"G"	9121	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Protocruzia"	"G"	9194	6	6	0.0001932	0.0001932	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Protohypotrichia"	"F"	9195	4	4	0.0001288	0.0001288	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Caryotricha"	"G"	9196	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Protohypotrichia"
"Kiitricha"	"G"	9197	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Protohypotrichia"
"Licnophoria"	"F"	9183	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Licnophora"	"G"	9184	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Licnophoria"
"Litostomatea"	"O"	9030	108	108	0.003478	0.003478	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Haptoria"	"F"	9031	64	64	0.002061	0.002061	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Loxophyllum"	"G"	9046	38	38	0.001224	0.001224	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Chaenea"	"G"	9036	4	4	0.0001288	0.0001288	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Trachelotractus"	"G"	9052	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Didinium"	"G"	9037	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Arcuospathidium"	"G"	9034	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Dimacrocaryon"	"G"	14868	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Pseudomonilicaryon"	"G"	14871	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Helicoprorodon"	"G"	28740	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Trichostomatia"	"F"	9059	34	34	0.001095	0.001095	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Entodinium"	"G"	9075	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Bundleia"	"G"	9066	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Ophryoscolex"	"G"	9084	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Balantidium"	"G"	9062	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Blepharocorys"	"G"	9065	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Buxtonella"	"G"	9067	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Dasytricha"	"G"	9070	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Ditoxum"	"G"	9073	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Enoploplastron"	"G"	9074	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Polyplastron"	"G"	9088	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Polydiniella"	"G"	9087	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Hemiprorodon"	"G"	28742	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Mesodiniidae"	"F"	9054	9	9	0.0002898	0.0002898	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"uncultured"	"G"	9058	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Mesodiniidae"
"Myrionecta"	"G"	9057	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Mesodiniidae"
"Armophorea"	"O"	8850	24	24	0.0007729	0.0007729	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Cariaco Basin group 1"	"F"	8856	12	12	0.0003864	0.0003864	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea"
"Armophorida"	"F"	8851	5	5	0.000161	0.000161	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea"
"Parametopidium"	"G"	14849	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea>Armophorida"
"Metopus"	"G"	8854	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea>Armophorida"
"Caenomorpha"	"G"	8853	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea>Armophorida"
"Brachonella"	"G"	8852	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea>Armophorida"
"uncultured"	"F"	8862	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea"
"Cariaco Basin group 2"	"F"	8857	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea"
"Clevelandellida"	"F"	8858	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea"
"Nyctotherus"	"G"	8861	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Armophorea>Clevelandellida"
"Postciliodesmatophora"	"C"	9198	40	40	0.001288	0.001288	"Eukaryota>SAR>Alveolata>Ciliophora"
"Heterotrichea"	"O"	9199	30	30	0.0009661	0.0009661	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora"
"Spirostomum"	"G"	9207	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Peritromus"	"G"	9206	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Blepharisma"	"G"	9200	3	3	9.661e-05	9.661e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Chattonidium"	"G"	14920	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"uncultured"	"G"	9209	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Stentor"	"G"	9208	2	2	6.44e-05	6.44e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Condylostentor"	"G"	14921	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Anigsteinia"	"G"	13759	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Maristentor"	"G"	9205	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Condylostoma"	"G"	9202	1	1	3.22e-05	3.22e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Karyorelictea"	"O"	9210	10	10	0.000322	0.000322	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora"
