"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Pseudomonas sp. JY-Q"	"S"	1338689	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	0.005599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas rhizosphaerae"	"S"	216142	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas salegens"	"S"	1434072	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Oblitimonas"	"G"	1849530	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Oblitimonas alkaliphila"	"S"	1697053	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Oblitimonas"
"Acinetobacter baumannii D1279779"	"-"	945556	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex>Acinetobacter&nbsp;baumannii"
"Acinetobacter pittii"	"S"	48296	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex"
"Acinetobacter pittii PHEA-2"	"-"	871585	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex>Acinetobacter&nbsp;pittii"
"Acinetobacter sp. ACNIH2"	"S"	1758189	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. SWBY1"	"S"	2079596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. WCHA45"	"S"	2004644	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter junii"	"S"	40215	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Moraxella bovoculi"	"S"	386891	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Moraxella"
"Stenotrophomonas rhizophila"	"S"	216778	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Xanthomonas oryzae pv. oryzae"	"-"	64187	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas>Xanthomonas&nbsp;oryzae"
"Vibrio harveyi"	"S"	669	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio vulnificus MO6-24/O"	"-"	914127	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;vulnificus"
"Enterovibrio"	"G"	188143	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Candidatus Enterovibrio luxaltus"	"S"	1927128	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Enterovibrio"
"Thioalkalivibrio sp. K90mix"	"S"	396595	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Ectothiorhodospiraceae>Thioalkalivibrio"
"Candidatus Nitrosoglobus"	"G"	1980513	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Nitrosoglobus terrae"	"S"	1630141	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae>Candidatus&nbsp;Nitrosoglobus"
"Granulosicoccaceae"	"F"	449719	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales"
"Granulosicoccus"	"G"	437504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Granulosicoccaceae"
"Granulosicoccus antarcticus"	"S"	437505	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Granulosicoccaceae>Granulosicoccus"
"Granulosicoccus antarcticus IMCC3135"	"-"	1192854	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Granulosicoccaceae>Granulosicoccus>Granulosicoccus&nbsp;antarcticus"
"Simiduia"	"G"	447467	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Simiduia agarivorans"	"S"	447471	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae>Simiduia"
"Simiduia agarivorans SA1 = DSM 21679"	"-"	1117647	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae>Simiduia>Simiduia&nbsp;agarivorans"
"Spongiibacter"	"G"	630749	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Spongiibacteraceae"
"Spongiibacter sp. IMCC21906"	"S"	1620392	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Spongiibacteraceae>Spongiibacter"
"Thiomicrospira aerophila"	"S"	92245	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Thiomicrospira"
"Thiomicrospira aerophila AL3"	"-"	717772	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Thiomicrospira>Thiomicrospira&nbsp;aerophila"
"Francisella philomiragia subsp. philomiragia ATCC 25015"	"-"	539329	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;philomiragia"
"Sulfuricaulis"	"G"	1744881	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	0.01232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae"
"Sulfuricaulis limicola"	"S"	1620215	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	0.01232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Acidiferrobacterales>Acidiferrobacteraceae>Sulfuricaulis"
"Lacimicrobium"	"G"	1751872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Lacimicrobium alkaliphilum"	"S"	1526571	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Lacimicrobium"
"Pseudoalteromonas tunicata"	"S"	314281	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Shewanella sediminis"	"S"	271097	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella sediminis HAW-EB3"	"-"	425104	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella>Shewanella&nbsp;sediminis"
"gamma proteobacterium HdN1"	"S"	83406	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria&nbsp;(miscellaneous)"
"Gammaproteobacteria bacterium ESL0073"	"S"	2070539	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria&nbsp;(miscellaneous)"
"Methylococcus"	"G"	413	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylococcus capsulatus"	"S"	414	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylococcus"
"Methylococcus capsulatus str. Bath"	"-"	243233	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylococcus>Methylococcus&nbsp;capsulatus"
"Methylomonas methanica"	"S"	421	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Methylomonas methanica MC09"	"-"	857087	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas>Methylomonas&nbsp;methanica"
"Arcobacter bivalviorum"	"S"	663364	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>Arcobacter"
"Arcobacter sp. LPB0137"	"S"	1850254	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Arcobacter&nbsp;group>unclassified&nbsp;Arcobacter&nbsp;group"
"Sulfurospirillum barnesii"	"S"	44674	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum"
"Sulfurospirillum barnesii SES-3"	"-"	760154	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Sulfurospirillum>Sulfurospirillum&nbsp;barnesii"
"Desulfobacula"	"G"	28222	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacula toluolica"	"S"	28223	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula"
"Desulfobacula toluolica Tol2"	"-"	651182	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae>Desulfobacula>Desulfobacula&nbsp;toluolica"
"Desulfurivibrio"	"G"	427922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfurivibrio alkaliphilus"	"S"	427923	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfurivibrio"
"Desulfurivibrio alkaliphilus AHT 2"	"-"	589865	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae>Desulfurivibrio>Desulfurivibrio&nbsp;alkaliphilus"
"Geobacter metallireducens"	"S"	28232	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Geobacter metallireducens GS-15"	"-"	269799	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter>Geobacter&nbsp;metallireducens"
"Geobacter anodireducens"	"S"	1340425	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae>Geobacter"
"Desulfovibrio africanus"	"S"	873	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Desulfovibrio africanus str. Walvis Bay"	"-"	690850	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;africanus"
"Spirosoma aerolatum"	"S"	1211326	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cytophagaceae>Spirosoma"
"Hymenobacter sedentarius"	"S"	1411621	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Flavobacterium sp. HYN0048"	"S"	2162713	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Chryseobacterium sp. T16E-39"	"S"	2015076	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Myroides odoratus"	"S"	256	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Myroides"
"Myroides odoratus DSM 2801"	"-"	929704	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Myroides>Myroides&nbsp;odoratus"
"Euzebyella"	"G"	1287916	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Euzebyella marina"	"S"	1761453	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Euzebyella"
"Nonlabens sp. Hel1_33_55"	"S"	1336802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Nonlabens"
